"","ResponseId","Article_day","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Ideology_Score","Treat_Search","True_Dummy","Article","X","Search_Online"
"2012","R_3s1Gi3gTb8nbDyM","jan 15_3","3788","0","T",4,1,47,0,0,"3",NA,"0","1478","1.4",NA,0,1,"3",13724,0
"2013","R_3s5OFZzYBjyyJ8v","jan 14_1","3587","0","CND",5,1,29,1,1,"2",1,"0","604","4.2","1",0,0,"1",13498,1
"2014","R_3s5OFZzYBjyyJ8v","jan 14_1","389","0","CND",7,1,29,1,1,"2",1,"0","604","4.2","1",1,0,"1",13498,1
"2015","R_3s5OlOzTlNuDFjs","jan 15_3","570","1","True",7,1,49,1,0,"0",0,"0","1090","4.2","0",1,1,"3",13622,0
"2016","R_3s5OlOzTlNuDFjs","jan 15_3","3768","0","T",6,1,49,1,0,"0",0,"0","1090","4.2","0",0,1,"3",13622,0
"2017","R_3s63f9RD1RMo3wj","jan 27_2","4307","0","CND",4,1,41,1,0,"0",1,"1","1178","3.8","-3",0,0,"2",14523,0
"2018","R_3s63f9RD1RMo3wj","jan 27_2","1109","1","True",7,1,41,1,0,"0",1,"1","1178","3.8","-3",1,1,"2",14523,0
"2019","R_3s63kzxGM4sLZLc","dec 12_3","5661","0","T",6,1,51,1,0,"2",0,"1","1172","1.1","2",0,1,"3",11895,0
"2020","R_3s63kzxGM4sLZLc","dec 12_3","2463","0","CND",5,1,51,1,0,"2",0,"1","1172","1.1","2",1,0,"3",11895,0
"2021","R_3sAP0DErSmpJktd","jan 6_2","2942","1","True",6,3,45,0,1,"2",0,"1","767","4.2","2",1,1,"2",12581,0
"2022","R_3sAP0DErSmpJktd","jan 6_2","6140","0","T",6,3,45,0,1,"2",0,"1","767","4.2","2",0,1,"2",12581,0
"2023","R_3sb3wQJqMm5njUf","jan 6_3","6193","0","CND",4,1,50,1,0,"1",0,"0","1427","3.3","0",0,0,"3",12656,0
"2024","R_3sb3wQJqMm5njUf","jan 6_3","2995","0","CND",4,1,50,1,0,"1",0,"0","1427","3.3","0",1,0,"3",12656,0
"2025","R_3shobELC9Q6RF4Y","jan 13_3","3456","0","T",6,1,65,1,0,"0",NA,"1","2643","2.4",NA,0,1,"3",13246,0
"2026","R_3shobELC9Q6RF4Y","jan 13_3","258","1","True",7,1,65,1,0,"0",NA,"1","2643","2.4",NA,1,1,"3",13246,0
"2027","R_3shQ7EN7SjPU3zB","dec 16_2","2551","1","True",7,5,59,1,1,"1",1,"0","1067","4.4","-1",1,1,"2",12039,0
"2028","R_3shQ7EN7SjPU3zB","dec 16_2","5749","0","T",6,5,59,1,1,"1",1,"0","1067","4.4","-1",0,1,"2",12039,0
"2029","R_3sidDDlqbyz6rtQ","jan 7_1","3089","1","True",6,1,74,1,0,"3",0,"1","782","1.1","0",1,1,"1",12796,0
"2030","R_3sidDDlqbyz6rtQ","jan 7_1","6287","0","T",6,1,74,1,0,"3",0,"1","782","1.1","0",0,1,"1",12796,0
"2031","R_3soD5rcTYL4drvj","dec 19_2","6021","0","T",4,1,50,0,0,"2",0,"0","840","4","0",0,1,"2",12449,0
"2032","R_3soD5rcTYL4drvj","dec 19_2","2823","1","True",5,1,50,0,0,"2",0,"0","840","4","0",1,1,"2",12449,0
"2033","R_3sv4v6lU4chI12I","jan 8_2","50","1","True",6,1,41,0,0,"0",1,"0","1962","4.3","-1",1,1,"2",12975,0
"2034","R_3sv4v6lU4chI12I","jan 8_2","3248","0","T",6,1,41,0,0,"0",1,"0","1962","4.3","-1",0,1,"2",12975,0
"2035","R_3Vi5k5zlqH4jziN","dec 9_3","5359","0","CND",5,4,47,0,3,"3",0,"0","1465","3.5","0",0,0,"3",11402,0
"2036","R_3Vi5k5zlqH4jziN","dec 9_3","2161","0","Misl/False",4,4,47,0,3,"3",0,"0","1465","3.5","0",1,0,"3",11402,0
"2037","R_3wakKCtskWefjc5","dec 11_2","5542","0","CND",4,2,30,1,1,"2",0,"0","742","3","0",0,0,"2",11726,0
"2038","R_3wakKCtskWefjc5","dec 11_2","2344","0","CND",4,2,30,1,1,"2",0,"0","742","3","0",1,0,"2",11726,0
"2039","R_3WqkW4Zheow9eLf","jan 22_2","798","0","Misl/False",3,3,45,1,3,"3",1,"0","1989","4.7","-3",1,0,"2",14116,0
"2040","R_3WqkW4Zheow9eLf","jan 22_2","3996","0","FM",4,3,45,1,3,"3",1,"0","1989","4.7","-3",0,0,"2",14116,0
"2041","R_41mE5Bhzn4phs0F","jan 9_3","163","1","True",7,1,36,0,0,"2",0,"0","2199","3.7","2",1,1,"3",13117,0
"2042","R_41mE5Bhzn4phs0F","jan 9_3","3361","0","T",7,1,36,0,0,"2",0,"0","2199","3.7","2",0,1,"3",13117,0
"2043","R_4HGrjoO9cgNVhyp","dec 9_1","5306","0","CND",4,3,43,0,3,"2",0,"0","987","3.8","-2",0,0,"1",11407,0
"2044","R_4HGrjoO9cgNVhyp","dec 9_1","2108","0","CND",4,3,43,0,3,"2",0,"0","987","3.8","-2",1,0,"1",11407,0
"2045","R_4McLt177KQp8qlj","jan 23_1","4077","0","T",7,1,38,0,0,"0",0,"1","1375","4.8","0",0,1,"1",14140,1
"2046","R_4McLt177KQp8qlj","jan 23_1","879","1","True",7,1,38,0,0,"0",0,"1","1375","4.8","0",1,1,"1",14140,1
"2047","R_50I6EjjGBPXv03f","jan 23_1","4086","0","T",6,1,62,1,1,"3",0,"1","1543","2","1",0,1,"1",14216,0
"2048","R_50I6EjjGBPXv03f","jan 23_1","888","1","True",6,1,62,1,1,"3",0,"1","1543","2","1",1,1,"1",14216,0
"2049","R_51EG7JnSMZDBh61","jan 8_2","49","0","CND",3,1,69,1,1,"0",1,"1","7901","3.4","-2",1,0,"2",12965,0
"2050","R_51EG7JnSMZDBh61","jan 8_2","3247","0","FM",2,1,69,1,1,"0",1,"1","7901","3.4","-2",0,0,"2",12965,0
"2051","R_55fWEcI1RufDVnP","jan 9_3","3358","0","CND",3,1,34,0,1,"2",0,"0","1407","2.7","0",0,0,"3",13098,0
"2052","R_55fWEcI1RufDVnP","jan 9_3","160","0","CND",3,1,34,0,1,"2",0,"0","1407","2.7","0",1,0,"3",13098,0
"2053","R_55RX7fIbOiL0b29","jan 7_2","6333","0","FM",3,3,27,1,0,"1",0,"1","1496","3.3","1",0,0,"2",12865,0
"2054","R_55RX7fIbOiL0b29","jan 7_2","3135","1","True",5,3,27,1,0,"1",0,"1","1496","3.3","1",1,1,"2",12865,0
"2055","R_56Cpi4pSyY0tL2h","jan 6_3","6195","0","FM",7,1,67,1,1,"0",0,"1","1152","2.4","2",0,0,"3",12663,0
"2056","R_56Cpi4pSyY0tL2h","jan 6_3","2997","0","CND",3,1,67,1,1,"0",0,"1","1152","2.4","2",1,0,"3",12663,0
"2057","R_5BcdD3tnhpoQGxX","dec 16_2","2542","0","Misl/False",3,3,23,0,0,"3",0,"0","480","3.7","3",1,0,"2",11975,0
"2058","R_5BcdD3tnhpoQGxX","dec 16_2","5740","0","FM",2,3,23,0,0,"3",0,"0","480","3.7","3",0,0,"2",11975,0
"2059","R_5bgFbU1y5NpVgxX","dec 12_2","2425","0","Misl/False",1,2,66,0,0,"0",0,"1","1097","4.8","2",1,0,"2",11842,0
"2060","R_5bgFbU1y5NpVgxX","dec 12_2","5623","0","FM",1,2,66,0,0,"0",0,"1","1097","4.8","2",0,0,"2",11842,0
"2061","R_5BZLY3VmMi9Zy1P","dec 9_2","5324","0","T",6,4,63,0,3,"1",1,"1","1094","4.2","-2",0,1,"2",11351,1
"2062","R_5BZLY3VmMi9Zy1P","dec 9_2","2126","1","True",7,4,63,0,3,"1",1,"1","1094","4.2","-2",1,1,"2",11351,1
"2063","R_5dmKPQBO4eEq2GZ","jan 13_3","3472","0","T",7,3,56,1,1,"2",0,"0","1172","4.4","-2",0,1,"3",13337,0
"2064","R_5dmKPQBO4eEq2GZ","jan 13_3","274","1","True",7,3,56,1,1,"2",0,"0","1172","4.4","-2",1,1,"3",13337,0
"2065","R_5hAVTbD5hLpf69z","jan 8_2","45","1","True",7,1,66,1,1,"1",0,"1","1036","3.9","0",1,1,"2",12937,0
"2066","R_5hAVTbD5hLpf69z","jan 8_2","3243","0","T",7,1,66,1,1,"1",0,"1","1036","3.9","0",0,1,"2",12937,0
"2067","R_5n03VHuljGifDpf","dec 5_2","1988","1","True",7,3,53,0,1,"2",0,"1","1884","4.9","0",1,1,"2",11236,0
"2068","R_5n03VHuljGifDpf","dec 5_2","5186","0","T",6,3,53,0,1,"2",0,"1","1884","4.9","0",0,1,"2",11236,0
"2069","R_5nL8Kev8jIbM9Et","dec 9_1","5300","0","CND",5,3,49,0,1,"3",0,"0","656","2.9","-1",0,0,"1",11375,0
"2070","R_5nL8Kev8jIbM9Et","dec 9_1","2102","0","CND",4,3,49,0,1,"3",0,"0","656","2.9","-1",1,0,"1",11375,0
"2071","R_6AnVfSDj9pFjt1n","jan 14_1","3599","0","FM",3,2,23,1,1,"2",0,"0","807","4.8","-1",0,0,"1",13543,0
"2072","R_6AnVfSDj9pFjt1n","jan 14_1","401","1","True",7,2,23,1,1,"2",0,"0","807","4.8","-1",1,1,"1",13543,0
"2073","R_6eQTgE96MwyWbol","jan 28_3","4386","0","T",7,3,76,0,0,"1",0,"1","2350","4.5","0",0,1,"3",14652,0
"2074","R_6eQTgE96MwyWbol","jan 28_3","1188","0","CND",7,3,76,0,0,"1",0,"1","2350","4.5","0",1,0,"3",14652,0
"2075","R_6ij55UPqMJlJ8Jj","dec 12_3","5652","0","T",7,1,64,0,1,"0",0,"0","1055","3.1","3",0,1,"3",11860,0
"2076","R_6ij55UPqMJlJ8Jj","dec 12_3","2454","1","True",7,1,64,0,1,"0",0,"0","1055","3.1","3",1,1,"3",11860,0
"2077","R_6JPE75CbSh4Z809","jan 6_3","2984","0","CND",4,1,36,0,0,"0",0,"1","1497","3.4","1",1,0,"3",12613,0
"2078","R_6JPE75CbSh4Z809","jan 6_3","6182","0","T",4,1,36,0,0,"0",0,"1","1497","3.4","1",0,1,"3",12613,0
"2079","R_6KHCCRzuTU3mWpH","jan 21_2","683","1","True",2,1,37,0,0,"2",0,"0","601","4.1","0",1,1,"2",13861,0
"2080","R_6KHCCRzuTU3mWpH","jan 21_2","3881","0","CND",4,1,37,0,0,"2",0,"0","601","4.1","0",0,0,"2",13861,0
"2081","R_6nd3Wg9PWQIstY5","jan 21_2","682","1","True",7,1,56,1,1,"1",0,"1","837","4.7","3",1,1,"2",13856,0
"2082","R_6nd3Wg9PWQIstY5","jan 21_2","3880","0","T",7,1,56,1,1,"1",0,"1","837","4.7","3",0,1,"2",13856,0
"2083","R_6PC5g8s4rEj6PbH","dec 19_2","6030","0","T",6,1,50,1,1,"0",0,"0","1164","3.8","0",0,1,"2",12487,0
"2084","R_6PC5g8s4rEj6PbH","dec 19_2","2832","0","CND",5,1,50,1,1,"0",0,"0","1164","3.8","0",1,0,"2",12487,0
"2085","R_6rRcqnau9Dn0q4N","jan 21_2","690","0","CND",4,1,27,1,0,"2",0,"0","767","4.4","2",1,0,"2",13889,0
"2086","R_6rRcqnau9Dn0q4N","jan 21_2","3888","0","FM",2,1,27,1,0,"2",0,"0","767","4.4","2",0,0,"2",13889,0
"2087","R_6SDlW1zJA3hzJLP","jan 23_1","893","1","True",6,4,63,0,2,"2",0,"1","963","2.8","2",1,1,"1",14226,0
"2088","R_6SDlW1zJA3hzJLP","jan 23_1","4091","0","T",5,4,63,0,2,"2",0,"1","963","2.8","2",0,1,"1",14226,0
"2089","R_6tDKYhdA0C3wUcF","jan 15_3","586","0","CND",4,4,53,0,1,"1",0,"0","630","4","0",1,0,"3",13703,0
"2090","R_6tDKYhdA0C3wUcF","jan 15_3","3784","0","T",4,4,53,0,1,"1",0,"0","630","4","0",0,1,"3",13703,0
"2091","R_6V8A9VFuVrxTJLj","jan 8_2","3245","0","FM",2,1,66,1,0,"3",1,"1","1798","4","-1",0,0,"2",12961,0
"2092","R_6V8A9VFuVrxTJLj","jan 8_2","47","1","True",5,1,66,1,0,"3",1,"1","1798","4","-1",1,1,"2",12961,0
"2093","R_6WKr7uJMOCbvZF7","jan 23_1","4078","0","T",7,1,38,1,0,"3",0,"0","976","4.3","0",0,1,"1",14151,0
"2094","R_6WKr7uJMOCbvZF7","jan 23_1","880","1","True",7,1,38,1,0,"3",0,"0","976","4.3","0",1,1,"1",14151,0
"2095","R_6XqQQ7LQBnCNqMx","jan 28_3","1177","1","True",7,1,26,1,0,"1",0,"1","2160","3.9","-2",1,1,"3",14599,0
"2096","R_6XqQQ7LQBnCNqMx","jan 28_3","4375","0","T",7,1,26,1,0,"1",0,"1","2160","3.9","-2",0,1,"3",14599,0
"2097","R_6yTFTW3SkeFRVKN","nov 21_2","1636","0","Misl/False",4,4,56,0,2,"2",0,"1","1331","4.1","0",1,0,"2",10709,0
"2098","R_6yTFTW3SkeFRVKN","nov 21_2","4834","0","CND",4,4,56,0,2,"2",0,"1","1331","4.1","0",0,0,"2",10709,0
"2099","R_720xnT1FRYEWG3f","dec 9_1","5310","0","CND",5,3,25,0,0,"0",0,"0","594","3.3","-2",0,0,"1",11417,0
"2100","R_720xnT1FRYEWG3f","dec 9_1","2112","1","True",5,3,25,0,0,"0",0,"0","594","3.3","-2",1,1,"1",11417,0
"2101","R_724LR04P3yhV3gJ","dec 5_3","5213","0","T",7,4,70,0,1,"2",0,"1","1391","2.4","2",0,1,"3",11222,0
"2102","R_724LR04P3yhV3gJ","dec 5_3","2015","1","True",7,4,70,0,1,"2",0,"1","1391","2.4","2",1,1,"3",11222,0
"2103","R_72N7EF5YgtE0eyd","dec 9_2","5338","0","CND",4,1,21,1,0,"0",0,"0","1158","1.7","2",0,0,"2",11427,0
"2104","R_72N7EF5YgtE0eyd","dec 9_2","2140","0","CND",4,1,21,1,0,"0",0,"0","1158","1.7","2",1,0,"2",11427,0
"2105","R_77cyb9Gy4y5IbqV","dec 3_3","1819","1","True",5,1,41,1,1,"0",0,"0","1542","3.6","0",1,1,"3",11040,0
"2106","R_77cyb9Gy4y5IbqV","dec 3_3","5017","0","T",5,1,41,1,1,"0",0,"0","1542","3.6","0",0,1,"3",11040,0
"2107","R_7QzB0c8hgYqzjPP","jan 27_1","1027","1","True",6,2,73,0,2,"1",1,"0","1477","3.7","2",1,1,"1",14361,0
"2108","R_7QzB0c8hgYqzjPP","jan 27_1","4225","0","T",6,2,73,0,2,"1",1,"0","1477","3.7","2",0,1,"1",14361,0
"2109","R_7VBmUAzvZDXx4fD","dec 16_3","2578","1","True",6,4,20,0,2,"0",0,"0","678","4.3","3",1,1,"3",12015,1
"2110","R_7VBmUAzvZDXx4fD","dec 16_3","5776","0","T",6,4,20,0,2,"0",0,"0","678","4.3","3",0,1,"3",12015,1
"2111","R_7WLqhtKulkTNNsJ","jan 14_3","3618","0","T",5,3,37,0,1,"3",0,"0","2181","3.6","2",0,1,"3",13421,0
"2112","R_7WLqhtKulkTNNsJ","jan 14_3","420","1","True",7,3,37,0,1,"3",0,"0","2181","3.6","2",1,1,"3",13421,0
"2113","R_7ZLatOMjoPQ63K1","jan 15_3","592","0","CND",4,1,51,0,1,"1",0,"0","823","2.6","-2",1,0,"3",13728,0
"2114","R_7ZLatOMjoPQ63K1","jan 15_3","3790","0","CND",4,1,51,0,1,"1",0,"0","823","2.6","-2",0,0,"3",13728,0
"2115","R_80RQ1tLqweYHy93","dec 5_2","5196","0","T",7,1,20,1,0,"3",0,"0","3668","3.5","0",0,1,"2",11293,1
"2116","R_80RQ1tLqweYHy93","dec 5_2","1998","1","True",7,1,20,1,0,"3",0,"0","3668","3.5","0",1,1,"2",11293,1
"2117","R_80WpyrpuMzXkw0N","dec 19_2","6026","0","CND",4,3,46,0,2,"3",1,"0","3061","3.9","-2",0,0,"2",12464,0
"2118","R_80WpyrpuMzXkw0N","dec 19_2","2828","0","CND",4,3,46,0,2,"3",1,"0","3061","3.9","-2",1,0,"2",12464,0
"2119","R_81E8a6k35TxxrBn","jan 7_1","6272","0","T",6,1,29,1,0,"3",0,"1","1746","4.6","-2",0,1,"1",12734,0
"2120","R_81E8a6k35TxxrBn","jan 7_1","3074","1","True",7,1,29,1,0,"3",0,"1","1746","4.6","-2",1,1,"1",12734,0
"2121","R_82nnaPlVtELOro5","dec 16_2","5735","0","FM",3,3,57,0,0,"1",0,"0","1606","3.5","1",0,0,"2",11942,0
"2122","R_82nnaPlVtELOro5","dec 16_2","2537","1","True",6,3,57,0,0,"1",0,"0","1606","3.5","1",1,1,"2",11942,0
"2123","R_85PAYq99fSJtF1n","dec 12_2","5635","0","CND",5,3,47,1,1,"1",1,"1","981","3.7","-1",0,0,"2",11909,0
"2124","R_85PAYq99fSJtF1n","dec 12_2","2437","0","CND",5,3,47,1,1,"1",1,"1","981","3.7","-1",1,0,"2",11909,0
"2125","R_86vGW1s7pZ2y0xP","dec 5_2","5191","0","T",7,1,69,0,0,"1",0,"1","3471","3.1","0",0,1,"2",11257,0
"2126","R_86vGW1s7pZ2y0xP","dec 5_2","1993","1","True",7,1,69,0,0,"1",0,"1","3471","3.1","0",1,1,"2",11257,0
"2127","R_87an87ZBX1F0UfL","dec 2_1","4920","0","T",6,4,72,0,2,"1",0,"0","1883","2.5","-2",0,1,"1",10838,0
"2128","R_87an87ZBX1F0UfL","dec 2_1","1722","1","True",7,4,72,0,2,"1",0,"0","1883","2.5","-2",1,1,"1",10838,0
"2129","R_87xbhdYcv2omSGd","jan 7_3","6354","0","T",7,1,65,1,0,"0",0,"1","1224","3.2","-2",0,1,"3",12800,0
"2130","R_87xbhdYcv2omSGd","jan 7_3","3156","1","True",7,1,65,1,0,"0",0,"1","1224","3.2","-2",1,1,"3",12800,0
"2131","R_8AeAiMplvCecyIN","jan 21_2","696","1","True",7,3,32,0,0,"4",1,"1","601","4.1","-3",1,1,"2",13918,0
"2132","R_8AeAiMplvCecyIN","jan 21_2","3894","0","T",7,3,32,0,0,"4",1,"1","601","4.1","-3",0,1,"2",13918,0
"2133","R_8bSjKZNAI0UzWNP","nov 20_2","1529","0","CND",3,3,45,1,2,"1",0,"0","1090","3.2","0",1,0,"2",10481,0
"2134","R_8bSjKZNAI0UzWNP","nov 20_2","4727","0","CND",3,3,45,1,2,"1",0,"0","1090","3.2","0",0,0,"2",10481,0
"2135","R_8CkKVPYQD9qsz1T","jan 15_2","564","0","Misl/False",3,3,69,0,2,"1",0,"0","7972","3.6","2",1,0,"2",13778,0
"2136","R_8CkKVPYQD9qsz1T","jan 15_2","3762","0","FM",3,3,69,0,2,"1",0,"0","7972","3.6","2",0,0,"2",13778,0
"2137","R_8crfgS3pLJnmBPj","jan 14_1","3571","0","FM",3,4,34,0,1,"2",0,"0","995","4.2","-3",0,0,"1",13418,0
"2138","R_8crfgS3pLJnmBPj","jan 14_1","373","1","True",5,4,34,0,1,"2",0,"0","995","4.2","-3",1,1,"1",13418,0
"2139","R_8G3RO4D0Y8FYY37","jan 8_2","3231","0","T",6,1,43,0,0,"0",1,"0","1006","3","-3",0,1,"2",12876,0
"2140","R_8G3RO4D0Y8FYY37","jan 8_2","33","1","True",5,1,43,0,0,"0",1,"0","1006","3","-3",1,1,"2",12876,0
"2141","R_8j31EK5Fmgq9bVf","dec 19_2","2837","0","CND",4,1,27,1,1,"0",0,"0","3795","4.1","0",1,0,"2",12509,0
"2142","R_8j31EK5Fmgq9bVf","dec 19_2","6035","0","CND",4,1,27,1,1,"0",0,"0","3795","4.1","0",0,0,"2",12509,0
"2143","R_8J7r1wUUV2SQTEl","jan 8_3","3271","0","T",6,2,42,0,0,"2",0,"0","2843","4.6","-3",0,1,"3",12929,0
"2144","R_8J7r1wUUV2SQTEl","jan 8_3","73","0","Misl/False",1,2,42,0,0,"2",0,"0","2843","4.6","-3",1,0,"3",12929,0
"2145","R_8JiLDEDGfHE0Iwh","jan 15_2","3760","0","CND",4,3,60,0,2,"3",0,"0","3263","4.5","2",0,0,"2",13768,0
"2146","R_8JiLDEDGfHE0Iwh","jan 15_2","562","0","CND",4,3,60,0,2,"3",0,"0","3263","4.5","2",1,0,"2",13768,0
"2147","R_8k9YrAC6MscRmqB","dec 11_2","5523","0","FM",2,1,66,1,0,"0",0,"0","872","1.2","0",0,0,"2",11642,0
"2148","R_8k9YrAC6MscRmqB","dec 11_2","2325","0","Misl/False",6,1,66,1,0,"0",0,"0","872","1.2","0",1,0,"2",11642,0
"2149","R_8x2TN1U2Fx6QbhT","jan 23_3","4111","0","T",5,1,61,0,1,"0",0,"1","1568","3.2","-2",0,1,"3",14193,0
"2150","R_8x2TN1U2Fx6QbhT","jan 23_3","913","1","True",7,1,61,0,1,"0",0,"1","1568","3.2","-2",1,1,"3",14193,0
"2151","R_9AAKR9Lnlyob22R","jan 23_1","891","1","True",7,1,50,1,1,"2",0,"0","2274","3.8","-2",1,1,"1",14220,0
"2152","R_9AAKR9Lnlyob22R","jan 23_1","4089","0","T",7,1,50,1,1,"2",0,"0","2274","3.8","-2",0,1,"1",14220,0
"2153","R_9ALQThAci2Ug4NP","jan 28_3","4399","0","CND",4,1,32,1,0,"4",NA,"0","1569","3.2",NA,0,0,"3",14706,0
"2154","R_9ALQThAci2Ug4NP","jan 28_3","1201","0","CND",4,1,32,1,0,"4",NA,"0","1569","3.2",NA,1,0,"3",14706,0
"2155","R_9NQJ6USrgJSZof7","jan 14_3","3643","0","CND",2,4,30,1,1,"1",0,"0","1124","4.6","-2",0,0,"3",13546,0
"2156","R_9NQJ6USrgJSZof7","jan 14_3","445","1","True",6,4,30,1,1,"1",0,"0","1124","4.6","-2",1,1,"3",13546,0
"2157","R_9o7qyz0y2MgGqZ3","dec 5_2","2001","1","True",7,4,31,1,1,"2",1,"1","1382","4.8","-3",1,1,"2",11302,0
"2158","R_9o7qyz0y2MgGqZ3","dec 5_2","5199","0","FM",5,4,31,1,1,"2",1,"1","1382","4.8","-3",0,0,"2",11302,0
"2159","R_9oSdjx4WIci3e2B","jan 14_1","3568","0","FM",4,4,39,0,1,"0",0,"0","976","2.2","0",0,0,"1",13399,0
"2160","R_9oSdjx4WIci3e2B","jan 14_1","370","0","Misl/False",4,4,39,0,1,"0",0,"0","976","2.2","0",1,0,"1",13399,0
"2161","R_9sgMSyNxYjcknQJ","jan 27_1","4236","0","T",7,3,40,0,0,"1",0,"0","2099","4.6","-2",0,1,"1",14404,0
"2162","R_9sgMSyNxYjcknQJ","jan 27_1","1038","1","True",7,3,40,0,0,"1",0,"0","2099","4.6","-2",1,1,"1",14404,0
"2163","R_9sM9fjfu1FNdkhH","jan 23_3","914","1","True",7,1,71,0,1,"3",0,"0","1889","3.5","1",1,1,"3",14196,0
"2164","R_9sM9fjfu1FNdkhH","jan 23_3","4112","0","T",7,1,71,0,1,"3",0,"0","1889","3.5","1",0,1,"3",14196,0
"2165","R_9vJYQI5Ew4hCkzT","jan 28_3","1194","0","CND",5,1,18,1,0,"0",0,"0","544","4.2","0",1,0,"3",14682,1
"2166","R_9vJYQI5Ew4hCkzT","jan 28_3","4392","0","CND",5,1,18,1,0,"0",0,"0","544","4.2","0",0,0,"3",14682,1
"2167","R_A0O6pTDmnYjHdcJ","jan 21_2","671","0","CND",6,0,18,1,1,"3",0,"0","1146","2.9","0",1,0,"2",13799,0
"2168","R_A0O6pTDmnYjHdcJ","jan 21_2","3869","0","CND",4,0,18,1,1,"3",0,"0","1146","2.9","0",0,0,"2",13799,0
"2169","R_A0T8baYGaCItEBP","jan 23_3","4102","0","FM",5,1,28,0,0,"2",0,"0","1549","3.2","-2",0,0,"3",14139,0
"2170","R_A0T8baYGaCItEBP","jan 23_3","904","1","True",5,1,28,0,0,"2",0,"0","1549","3.2","-2",1,1,"3",14139,0
"2171","R_a4oBwnUBeH8z31f","jan 15_2","550","0","CND",4,1,56,1,1,"0",0,"0","3214","2.8","0",1,0,"2",13681,0
"2172","R_a4oBwnUBeH8z31f","jan 15_2","3748","0","FM",1,1,56,1,1,"0",0,"0","3214","2.8","0",0,0,"2",13681,0
"2173","R_a5UgLV1knVGylAB","jan 23_3","931","1","True",7,3,52,0,3,"3",0,"1","1610","2.3","1",1,1,"3",14260,0
"2174","R_a5UgLV1knVGylAB","jan 23_3","4129","0","T",6,3,52,0,3,"3",0,"1","1610","2.3","1",0,1,"3",14260,0
"2175","R_a5ZuSFWWmFyBzHj","jan 15_2","3751","0","FM",4,3,48,0,3,"2",0,"0","999","5","0",0,0,"2",13708,0
"2176","R_a5ZuSFWWmFyBzHj","jan 15_2","553","0","Misl/False",4,3,48,0,3,"2",0,"0","999","5","0",1,0,"2",13708,0
"2177","R_a8J7NKB8JJ6U6gF","jan 9_3","3370","0","CND",4,1,68,1,0,"2",1,"0","1861","3.3","-2",0,0,"3",13139,0
"2178","R_a8J7NKB8JJ6U6gF","jan 9_3","172","0","CND",4,1,68,1,0,"2",1,"0","1861","3.3","-2",1,0,"3",13139,0
"2179","R_a9jBtWzL6mrNfvX","dec 5_1","5172","0","T",6,1,27,1,0,"2",1,"0","1452","3.7","3",0,1,"1",11317,0
"2180","R_a9jBtWzL6mrNfvX","dec 5_1","1974","1","True",7,1,27,1,0,"2",1,"0","1452","3.7","3",1,1,"1",11317,0
"2181","R_AA2M1p9p1mgQJON","jan 27_1","4218","0","CND",5,4,31,0,1,"1",0,"0","854","4.5","-2",0,0,"1",14320,0
"2182","R_AA2M1p9p1mgQJON","jan 27_1","1020","1","True",6,4,31,0,1,"1",0,"0","854","4.5","-2",1,1,"1",14320,0
"2183","R_AbaDoQkYZ4Us9MZ","dec 2_1","4918","0","T",4,2,64,0,0,"3",0,"0","1202","2.9","1",0,1,"1",10834,0
"2184","R_AbaDoQkYZ4Us9MZ","dec 2_1","1720","0","CND",4,2,64,0,0,"3",0,"0","1202","2.9","1",1,0,"1",10834,0
"2185","R_AdshMCqV3jLQmMV","jan 23_1","897","1","True",7,3,48,1,0,"3",0,"1","1017","3.3","2",1,1,"1",14287,0
"2186","R_AdshMCqV3jLQmMV","jan 23_1","4095","0","T",7,3,48,1,0,"3",0,"1","1017","3.3","2",0,1,"1",14287,0
"2187","R_afMKMPX5eEbqrcJ","jan 6_2","6146","0","T",6,4,49,0,0,"2",1,"1","1595","4.9","-2",0,1,"2",12635,0
"2188","R_afMKMPX5eEbqrcJ","jan 6_2","2948","1","True",7,4,49,0,0,"2",1,"1","1595","4.9","-2",1,1,"2",12635,0
"2189","R_AgqXE6codEjZwqd","jan 15_3","596","0","CND",4,4,53,0,3,"0",0,"0","697","3.9","0",1,0,"3",13737,0
"2190","R_AgqXE6codEjZwqd","jan 15_3","3794","0","CND",4,4,53,0,3,"0",0,"0","697","3.9","0",0,0,"3",13737,0
"2191","R_agW1G9QkBJANIul","dec 19_2","6017","0","FM",1,1,57,1,0,"1",0,"0","1370","4","0",0,0,"2",12434,0
"2192","R_agW1G9QkBJANIul","dec 19_2","2819","0","CND",3,1,57,1,0,"1",0,"0","1370","4","0",1,0,"2",12434,0
"2193","R_AM6KsqaL7nMbGMh","jan 14_1","3584","0","CND",4,1,52,1,0,"1",1,"0","1111","2.8","3",0,0,"1",13489,0
"2194","R_AM6KsqaL7nMbGMh","jan 14_1","386","0","Misl/False",4,1,52,1,0,"1",1,"0","1111","2.8","3",1,0,"1",13489,0
"2195","R_AMMg3c7UeZj28Cd","jan 15_2","529","0","Misl/False",5,3,39,0,1,"2",0,"0","483","3","1",1,0,"2",13594,0
"2196","R_AMMg3c7UeZj28Cd","jan 15_2","3727","0","CND",5,3,39,0,1,"2",0,"0","483","3","1",0,0,"2",13594,0
