"","ResponseId","Ideology_Score"
"24538","R_1GKsGB8Vyqxwzvn",0
"24539","R_3CDaaBXVhAjsnIv",0
"24540","R_3ebm0UMK1viXhMD",0
"24541","R_3D5bgmwb8d4Uz3C",0
"24542","R_1mOceNkSfs95Ohc",0
"24543","R_24eCIfRnRYW67y6",0
"24544","R_1QcrZvfLM2jHX4q",0
"24545","R_2WOm9Ng9uDtFCa7",0
"24546","R_3sBxPBp1KIrr0pI",0
"24547","R_1O2fqFiV9OLRBxD",0
"24548","R_1LMue91XMk5wSv9",0
"24549","R_1ly0fex6r8UzAMO",0
"24550","R_2ATsHBQMlWvRxI5",0
"24551","R_AHcL15bvkxQLlsZ",1
"24552","R_1pGxmy3NKRABazC",0
"24553","R_3gUGe11X9EIaPeO",0
"24554","R_1Ns1hW87UeiU8we",0
"24555","R_3hoxr6IuYG8jBeA",0
"24556","R_2fDafa2xKLGeUH9",0
"24557","R_2YDPZkIRaSQq1V0",0
"24558","R_9TabvL7Ujz7yhDb",0
"24559","R_1KjtQGKEeWD7UQm",0
"24560","R_2bUmMLrTtRXaaI0",0
"24561","R_1FqDwxlfTu8UOEZ",0
"24562","R_YPvC9QBs1u2zlzH",0
"24563","R_3Hji0EEDAzVFefe",0
"24564","R_2X0rvtBu3uz2hf8",0
"24565","R_VIFKq1ILPPVxtnj",2
"24566","R_2zTkPdfwEQgelbF",0
"24567","R_2Pef5UhpCQRvlmH",0
"24568","R_1dBuRA8eHrqTJyw",1
"24569","R_1n0msCPU5ddvqmk",0
"24570","R_3JqqqZAoPEQJrwF",0
"24571","R_237rv3uFTD2hJ3r",0
"24572","R_2zGcnu1PYfCebum",0
"24573","R_33sx4AIlW0iERfQ",0
"24574","R_1OBGYzaUh9aO2Hh",0
"24575","R_22LzKkpYveSLdK0",0
"24576","R_SOUPUPqXYQbUl9f",3
"24577","R_1hLHrfs4A18MEl4",0
"24578","R_1N4hLtDIrIMDkML",0
"24579","R_2TpCF8rJjCFyO6k",0
"24580","R_3jVcNi8H2okH8Rv",0
"24581","R_238kO9IMjzmLZUF",0
"24582","R_2xQ5Sxv03M6WXzL",0
"24583","R_vBPGevN3VmfgYBH",0
"24584","R_2dgdhVIoOGcc7Od",0
"24585","R_2aztJBSdc8oDTx1",0
"24586","R_332p4yxhe2qUcW0",0
"24587","R_1k2pd80onUCaChR",3
"24588","R_qCI93ovjdaYPJ4J",0
"24589","R_3NvRLUWl3MmTHAc",0
"24590","R_2DYbXHUgLUA1uUe",0
"24591","R_3NTWgd68RdnhMo6",0
"24592","R_4Vjd5uBeKhzJPHz",0
"24593","R_cY2mMueAHx6skBr",0
"24594","R_1M3NPxlXz61q6Fv",0
"24595","R_2qwkJFTF3DrYFlb",0
"24596","R_3DnCDlfpNSWXMGo",0
"24597","R_1FaBb1GN91zVBGt",0
"24598","R_1LdqGGFQKHorPDW",0
"24599","R_2EjkTtH8cN9wT3F",0
"24600","R_2aPFEDkGr73dVOj",0
"24601","R_115SFMSKj6gB64K",0
"24602","R_3PWWry3c1NrGwH7",0
"24603","R_ZFaqRgXEBv4JtV7",0
"24604","R_271GfR36864mfk1",0
"24605","R_sAsDMWTAAwtHIul",0
"24606","R_2V9CB5DOiZcUh96",0
"24607","R_1oAYmnPARtHgUy1",0
"24608","R_20Ubb7ekCP1pybp",0
"24609","R_2v01969ZonVAuFZ",0
"24610","R_3iU5Peierh5s0ZD",0
"24611","R_2aksgn6vuM6xlG4",0
"24612","R_XETeidLFiWfo6Ln",0
"24613","R_2ZKAxHYBVf6QVMs",0
"24614","R_3fw4pIVkcRIWbv8",0
"24615","R_27pwxNWaHQ5yA5Y",0
"24616","R_8rccqxvS29xDF2F",0
"24617","R_ZjDurHkRXoQunaF",0
"24618","R_3sjfyziBqJ3wRiZ",0
"24619","R_1GwdPyPu6eKdwuX",0
"24620","R_2fqWMgEfUsjN8KG",0
"24621","R_1GHWq97PVaM6fkt",0
"24622","R_qXe1dPxYMhvkJeV",0
"24623","R_10ZrfRpmmYznStI",0
"24624","R_3HtsebgBlSlPukU",0
"24625","R_3FURUKAh65jyvFj",0
"24626","R_r1PpLw2nBvcZYR3",0
"24627","R_2YCY6YZFthJSRnq",0
"24628","R_1jIdL2eZYIjxIos",0
"24629","R_1rvJOyWgAUrDSuU",0
"24630","R_xGh06wFRt9t4pnX",0
"24631","R_24CWfMO12nVzcKO",3
"24632","R_1LhsSYtfmPwm3ix",0
"24633","R_1ePl0u17bb8QDv7",0
"24634","R_3HS3BKKdJ3Kah8I",0
"24635","R_1prIgnmDsO9xMyg",0
"24636","R_ZlChFIc6Dti2OqZ",0
"24637","R_yPmpkVh2mCfp8D7",0
"24638","R_At9s8H58t79dDTb",0
"24639","R_TiJlA2BzZAcy521",0
"24640","R_3KSZIvoqFWlHm2x",0
"24641","R_1ONrSz8SUNfB2G0",0
"24642","R_28IhEFfbBpWYagO",0
"24643","R_3PHoAt0Ec439XKq",0
"24644","R_1qenjZfD64wmhKV",0
"24645","R_D5GiAvh3U9nbnUt",0
"24646","R_2B5rQMKw7ueFUxk",0
"24647","R_BYgpsIoFDCPjVv3",0
"24648","R_1NEOfzC9E9pUCtL",0
"24649","R_2zUVhlmJIccCoGI",3
"24650","R_7OtdTweFeUhAPw5",0
"24651","R_D2iHQhftZXnFivL",0
"24652","R_32IJT9XFf2owdr2",0
"24653","R_vCaw0RqxjGOarpT",0
"24654","R_1KpzraDwr0BLNTC",0
"24655","R_3ehk4Du9ms2cOSr",0
"24656","R_3jUKZ802aHfJQhl",0
"24657","R_R3sLap4ESrZ8Hpn",0
"24658","R_3QK8mLJ1To2l53B",0
"24659","R_3fGFZYUJZrKpk38",0
"24660","R_2R4EA98i1Y3iQum",0
"24661","R_2Sw92eJ0YewPmhy",0
"24662","R_yZIVHgNvSS10nV7",0
"24663","R_5mvAjzwbnD4boR3",0
"24664","R_2v93vefyEVdyFnU",0
"24665","R_sdmUhTFd2FYo7v3",0
"24666","R_3n7OWdTrL1XK6XH",0
"24667","R_1kRhb2KbCR7l3Ug",0
"24668","R_2bJ0bzm8Rx5CNQ7",0
"24669","R_0PArXmHY6qCimpb",0
"24670","R_vfxgW3q08HQHUcN",0
"24671","R_3qDrDGJFef7TvEP",0
"24672","R_1rpQyxDrzK1LWgS",0
"24673","R_3NXqXjIU5cSwY72",0
"24674","R_2fGQEibWy6EifrA",0
"24675","R_2QYuFrIOQLmBr9R",0
"24676","R_x9i2aqCVDRK9msF",0
"24677","R_3RrODhNG5BiCzci",0
"24678","R_1DAvvQJWEdz7gl5",0
"24679","R_33wieXvkjDlxlRM",0
"24680","R_2az98GfQrnCih7S",0
"24681","R_DjUo6tPpmenNuoh",0
"24682","R_3MKmB5KtqStDM7e",0
"24683","R_2Yt6K5VwGr0hZJV",0
"24684","R_3iWqV4y5GzctjLh",0
"24685","R_bQN4cYSvp2wQvBL",0
"24686","R_2YxglcMrukdNPjy",0
"24687","R_1GUomkY2cwT0f5I",0
"24688","R_22n2XO0Bxy7sqOU",0
"24689","R_2tKh2NsQsFZegux",0
"24690","R_1LIOpdGUGKEmidw",0
"24691","R_1OqOhwTcVxrwFgS",0
"24692","R_305yASeWNvCK8HI",0
"24693","R_2wyRnBudiFP7Ex3",0
"24694","R_1C3G7sfbtQWdS0p",0
"24695","R_OP8XMm12yo2TvS9",0
"24696","R_77Ik6AyeycJVyZH",0
"24697","R_2TYwoYJfjrIO0qS",0
"24698","R_1DHELN9Hxa3UyW6",0
"24699","R_1IhLRithf0qSitc",0
"24700","R_3NRlr7HNL5II4aL",0
"24701","R_26nkF03I0jY2BOL",0
"24702","R_5dW5rdClG0r7ebD",0
"24703","R_3kMt3wb7irzez55",0
"24704","R_xuxGnkmZURuMJzj",0
"24705","R_3r0YD96TChUtqro",0
"24706","R_3lz4BksYUqSDgzh",0
"24707","R_OAPHdyxsrMPlpsd",0
"24708","R_9uhJEEtj1ULG4JH",0
"24709","R_27v4qQ42Su9ocoQ",0
"24710","R_XSLeM9OYWask8sV",0
"24711","R_vxAotr5y1Pfxmql",0
"24712","R_3OtdMYsTI9k0geZ",0
"24713","R_12ciTlEsBArwsKi",0
"24714","R_331D4D7K60My92n",0
"24715","R_OedLv50kslCeWyd",0
"24716","R_3fTt9aNqVdkWUCb",0
"24717","R_3lzYFpEYlMYkMji",0
"24718","R_1oo4NAEGMOjSzLq",0
"24719","R_3CC9k7fWm5WJF9A",0
"24720","R_2X1dNSEyjavEwHC",0
"24721","R_2aS7x8dP9602TbR",0
"24722","R_25uUl41vLKt0DmN",0
"24723","R_10SZzSc7IQ1T7hF",0
"24724","R_2B3XIP8t9koxdC7",0
"24725","R_UtfJUdwkCw8TADT",0
"24726","R_54oK9kOi9kChtqF",0
"24727","R_zYKFd9xbjo4Zfnr",0
"24728","R_29aanJqb6jjfY5Z",0
"24729","R_2foI4tMGHRW32Ww",0
"24730","R_1CD8qXjT8Km0303",0
"24731","R_3CBFklIRfRJHmlt",0
"24732","R_1eRd3x3v2tOdqZP",0
"24733","R_3RaOzkldptIEr4i",0
"24734","R_3szxMHDJvMHR9ZL",0
"24735","R_3OepKAjlS8BPtk2",0
"24736","R_2Bkr5c91ss1Bnnv",0
"24737","R_27CMQdvKlZU9wzQ",0
"24738","R_2rGFusALYM2W4q3",0
"24739","R_12mdhNdtKwgq6St",0
"24740","R_884PolONhDXNbX3",0
"24741","R_3CJ9fxA3FWBGz81",0
"24742","R_1DG6B83k9Vw2cHX",0
"24743","R_3Jxw2buVKaJaneD",0
"24744","R_3m4OdwyUQWqOfQ7",0
"24745","R_3M5WSAYDC8138ny",0
"24746","R_0U1OTZmJ3jKUj4Z",0
"24747","R_1H5EXmX1aDxGgIR",0
"24748","R_3hnETZrGAKTh8DH",0
"24749","R_33d3eFBLSn0yt4L",0
"24750","R_3PzDsZGo6RzdqUI",0
"24751","R_1ooLsP4TMVKaJn1",0
"24752","R_3hzgZROxdYE9r9t",0
"24753","R_2xGjHYIVH6xDosz",0
"24754","R_2ANf1MMzKHywFyr",0
"24755","R_Amm67pX9ypKIjsd",0
"24756","R_3oFTdTBNP9YPBxY",0
"24757","R_xop7FUJVgGK1LzP",0
"24758","R_3P4PzMSYWrEUhKW",0
"24759","R_rkjemgQXwEmgDv3",0
"24760","R_3IaQxukF5PfoZkK",0
"24761","R_2BsWC5bLUSarUYC",0
"24762","R_Z8XhtLCUjEiOX17",0
"24763","R_9nROccjd417yeHv",0
"24764","R_2ATkRjpljJs8ovk",0
"24765","R_2q92p7LdHz52D7R",0
"24766","R_AGIX0VhNCDjGayt",0
"24767","R_1Kj99n38jFpCrXe",0
"24768","R_12gaSD1blEAsa4x",0
"24769","R_3oGbABBOrDs7NEO",0
"24770","R_yC3YTHyBkopMzqp",0
"24771","R_aXHbDe6jAbNSdQR",0
"24772","R_1gua2kAvxFZCtMS",0
"24773","R_1LoIXagvCOF6Pip",0
"24774","R_sAU04AYQkHlDjep",0
"24775","R_3lKAV6yT3SoL1lW",0
"24776","R_3ETlGjzwRU07aTF",0
"24777","R_1kHSJPKD8L4AcmR",0
"24778","R_3rHVzhvHpG7G08r",0
"24779","R_2CKgDNfp9FJc41Q",0
"24780","R_2zeX8r5LisoFXqu",0
"24781","R_2WVcIPHms2wv3lI",0
"24782","R_2vdzkQlL5qnC5Bi",0
"24783","R_2s5dNWoFOKHsQLe",0
"24784","R_2bUCdPKNugtTNwv",0
"24785","R_C1ZEkxvZEolZi5r",0
"24786","R_1Ok3icy4P5nIzYc",0
"24787","R_237SoMpRcRCi4CX",0
"24788","R_2DNWewYzrOmbGi2",0
"24789","R_podovs1FgSjbGSJ",0
"24790","R_XMLwcqNRG46d14d",0
"24791","R_2THwVxuArdx6VHH",0
"24792","R_3ffQRvWR3kcOjmr",0
"24793","R_56bMwTsZvEODD33",0
"24794","R_1IT3ZBziI7FS6eD",0
"24795","R_3qspEugMJ386KgB",3
"24796","R_24ouSPpOAgBpLIO",-3
"24797","R_9uxey4SL1ezok37",-2
"24798","R_1ovAD9upzBdpewQ",0
"24799","R_1jvS47v2fDdMIPL",0
"24800","R_4V2NjyT25VfeHtL",0
"24801","R_1MKeV5TxYCydSqn",0
"24802","R_2q2UR7a2s4DyM7U",0
"24803","R_3jDrSA9qNcaHULT",0
"24804","R_yKDiNnW7obdoQDf",0
"24805","R_2xzqNlwy1J0Szlh",0
"24806","R_UtZoSPeb97pVtmh",0
"24807","R_2Ylf7znM7Oly0nv",0
"24808","R_1etInQkW6b9DZnV",0
"24809","R_3QXFz75SAuLGqxz",-2
"24810","R_2aJ1RrxkxXUwmqP",0
"24811","R_pEpHoz6OIhC5ehj",0
"24812","R_2vc9XtPm9XVcPdk",0
"24813","R_1gisYlVYvyJkVly",0
"24814","R_AzfDnsJpMlggAPT",0
"24815","R_3h4MsPM7GCuHUwq",0
"24816","R_23dIlrNTt4mE2ts",0
"24817","R_3G9x6VQoTuHHwpM",0
"24818","R_0qtAjd3jlI2OrWV",-2
"24819","R_3EVVa1HSInCjJ7j",0
"24820","R_1OGFK0iaPWGYc6h",-2
"24821","R_AFgOjLnvh2vR3Ut",0
"24822","R_2QY889VNRO8fi5o",0
"24823","R_43lev02jaoMeVJD",-2
"24824","R_5bSZ9HTdtY1WsiR",0
"24825","R_1iqAv5P2RB5bzIg",0
"24826","R_8Ia3uUqlrVoxR4t",0
"24827","R_4GZ39w1nCZAZmH7",0
"24828","R_1LXwnWOFjndwX36",0
"24829","R_stHyzu6awMddKXn",0
"24830","R_a9ttYqPhOupgyQh",-3
"24831","R_3hGFSdhYmP4kS0b",0
"24832","R_3HIIe4d6aMXKQ22",-3
"24833","R_8qxbdlDT6GPmjwR",0
"24834","R_8DoU6UngittVK7L",0
"24835","R_1N2kb4NsrsUuTbj",0
"24836","R_BzkI8orwQSMJbPz",0
"24837","R_3OiVpvSA42G1AMa",0
"24838","R_3fSEp96FJQKSx55",0
"24839","R_1dgDRPpxzgxNy20",0
"24840","R_Z3H4cMfeNu0TG4p",-2
"24841","R_3iC5tUXWwznPPoI",-2
"24842","R_10T0WJnvFwqrxD4",0
"24843","R_D6l1kAjBXiz1RmN",0
"24844","R_2VJV3EAbCdGKFYg",0
"24845","R_3lYbWmwfQ2E6Ugh",0
"24846","R_3EQi6Z7CyQezb6p",0
"24847","R_1ewSqYtKCIuYH3b",0
"24848","R_2aQUN7pI0crqAuJ",-3
"24849","R_24PmZ1Pw7zEuCIo",0
"24850","R_1CscNiZqHZjr8az",0
"24851","R_2QrjPVGmX4kd2ee",0
"24852","R_1LjmOqbA17ZJdqV",-3
"24853","R_2xV1tLNKNeUtspK",-1
"24854","R_3Rk2UjINFX8KT4c",0
"24855","R_1JKhBHJAn8n4EuP",0
"24856","R_3jeBMbhDxxkYxW2",0
"24857","R_3M0DEioXWZe9nT5",0
"24858","R_RsPpmElyaiMh2fv",0
"24859","R_WcF3bKUu4P30EJH",0
"24860","R_2BaI7LgyVXGAWfA",0
"24861","R_3n8JMochohglWeP",0
"24862","R_1hEbqq9T12bUT7N",0
"24863","R_1nT5olPV46kfT0d",0
"24864","R_1nTx7VyAPgLRV9K",0
"24865","R_1ibnAf7iZgC7UJy",0
"24866","R_OkTPuhdlH71liyR",0
"24867","R_1LTMzoYyqblRSZI",0
"24868","R_1lbdRQOPQLfvwG4",0
"24869","R_3EXbC0yBjvRhE0t",0
"24870","R_2zMYfr4DjqKXRQL",0
"24871","R_Yc9eWVSZTWrZkPf",0
"24872","R_2cBqp3w3iq8XGhy",0
"24873","R_6L58hJQKayoYL3H",0
"24874","R_3P6snuBF1V9bCQU",0
"24875","R_3J47voC1KetI86k",0
"24876","R_24cT8w1W9hBGzv1",0
"24877","R_3scBy3XlP3W0szn",0
"24878","R_3Ezko5Dx4mXB4bB",0
"24879","R_1NtCmX9LTfSkJIm",0
"24880","R_264NZ4aSj83KQq7",0
"24881","R_1FM6O4WHnBfncq4",0
"24882","R_3oRcm1clUFTZqOu",0
"24883","R_CgAvqv4SjZhXRdL",0
"24884","R_3e8rRSVDWadEk5U",-3
"24885","R_3CO7tlwP34XzLyO",-3
"24886","R_28Hf5gxit68BX5k",0
"24887","R_3n3frAtckqynXZQ",0
"24888","R_21yQle4SyRpVthu",0
"24889","R_2tDLB73pcAij7c6",-1
"24890","R_2cvX8hhtr5VcjhL",0
"24891","R_21tF3ZxqDIiFEze",0
"24892","R_12r8VlzRfEfw23s",0
"24893","R_2ZQ9VLEvUAoXTdh",0
"24894","R_3snPlHEpYnf1zc1",0
"24895","R_1CJ6yQnawhw6ZQk",0
"24896","R_279Vil4o2sIC4IN",0
"24897","R_3LblutfUW3QrTcR",0
"24898","R_pzmlBhiKD7jS28F",0
"24899","R_3exeAmd5GFCdbTj",0
"24900","R_eKhFs1B3DIEZsE9",0
"24901","R_8pn1afk2GTT2qtj",0
"24902","R_1NDlvJWoye6GrG1",0
"24903","R_xEMdNPRsQEFlc5P",0
"24904","R_efkOIzjlzb1yg1z",0
"24905","R_1jTB9k7w3DX5yfW",0
"24906","R_116AMcfnZBzd8vp",0
"24907","R_OjsW8WJvBwBmSWZ",0
"24908","R_1IKnlEoij5rwi2f",0
"24909","R_1kFSKf0Vd8Cxuaq",0
"24910","R_3hzqAsHOrBUwRkt",0
"24911","R_3RrWZzGdSN3p2Im",0
"24912","R_3MlOFElNdNuU2ze",-2
"24913","R_12EECwv6dfulua6",-3
"24914","R_2sZuutWVyR8gOjP",0
"24915","R_1GwUrJaKbNpHLWA",0
"24916","R_t07pGO7p4lewsq5",0
"24917","R_10PexZhoqH34z4g",0
"24918","R_WpU7bUuC1dA2hH3",0
"24919","R_RbfVZXgy0LKgpYl",0
"24920","R_C9cor7aUWY6uW0F",0
"24921","R_cGhOeV3DUp1Zyed",-2
"24922","R_2ciODWiaV9Xuo0F",0
"24923","R_2tJB8IyI6sPftWN",-2
"24924","R_Tj9LZV8x6l68yyZ",0
"24925","R_CjKc9Sk13PEEQLL",0
"24926","R_2EB3e74GFSFufAa",0
"24927","R_1dnOZt0LaEH6O7Z",-3
"24928","R_1pMbhFwt74ertRK",0
"24929","R_2YPyPE0UvOGNpKM",0
"24930","R_3Dpv96q9MW08iHP",0
"24931","R_1n9DEVOu7t51FhT",0
"24932","R_1eRjbZpRgUfSGfc",0
"24933","R_3ekMq2VMlzlPEcw",0
"24934","R_215i11SvGxxnhed",0
"24935","R_STqQrnh9b9GI20p",0
"24936","R_1juZR2wR1vt38yy",0
"24937","R_3htFkHqIKRhJzhm",0
"24938","R_yw0bhef2qCa8oJr",0
"24939","R_1OlD4jdqgG6RCkl",-1
"24940","R_3mgD4wlMrzMoao2",0
"24941","R_2QxjlCGmWHquner",0
"24942","R_3oQJ5rkNJIO6Agj",-1
"24943","R_3Pgx8BwSlPe6nDb",0
"24944","R_3hmSZKUphQX9X2M",0
"24945","R_1Ca33j2N8keknVV",0
"24946","R_6SvMDEjFQP93CGB",0
"24947","R_SJCBCVZuEP7lAiJ",0
"24948","R_1rrlpe9OoRaOHwx",0
"24949","R_1M4c0G5PbKbdOTI",0
"24950","R_yUWZNwh0SA0NVh7",0
"24951","R_1lisdmjVRkEQeDi",0
"24952","R_71G3ZhCMqFsKPVT",0
"24953","R_RQQKmLpNl7aWzWV",0
"24954","R_2aLYVrN3JAy3Nz4",0
"24955","R_2e3hIaY4nWPFh5Y",0
"24956","R_21HWoYTyuiXII00",0
"24957","R_3D74CaucfRDWBtE",0
"24958","R_3fTboXc6Wf1pz6d",-2
"24959","R_2zSViNhObit2sYw",0
"24960","R_2AWm0v0kwIY1TpS",0
"24961","R_2CQClf49CosOMMQ",0
"24962","R_2SHVZpq5XHd8DDB",0
"24963","R_270PjBGJjpapJ0M",0
"24964","R_oYVHNTg4mJAsVqh",0
"24965","R_1N3xut9A7m2uoE8",0
"24966","R_xFP4vli4tP6EsBr",0
"24967","R_1JK5BsIemvjJaPA",0
"24968","R_3p5ZVT68RDOdgIm",0
"24969","R_x4oG7ipW9E7B0Nr",0
"24970","R_11j9qPwXvzQ8DZ6",0
"24971","R_3HXHsevHKa1fTSx",0
"24972","R_z1lD4RDFZEZB9wR",0
"24973","R_1OO9slu5IpBzDo2",0
"24974","R_3LYzPyZkcIn5VNF",0
"24975","R_1pT1QKtLwFYLn3u",0
"24976","R_2PhPWPPB0c8Txrf",0
"24977","R_3kmP4VZaDSMwXE7",0
"24978","R_3Pt1TJQP87E7OBK",0
"24979","R_3kiYlAotcbJx3Bj",0
"24980","R_9AWHEeSdXts5ZhT",0
"24981","R_1JKrzhC4YQ9OApy",0
"24982","R_2bW5qopHixQwZwF",0
"24983","R_1hyASI9y4q0eKlG",0
"24984","R_rlM084Kug0cGC1X",0
"24985","R_3JJKkjmptrxXTAs",0
"24986","R_2fj2PNFdvDr6JrW",0
"24987","R_1MRloERNmm2TFoQ",0
"24988","R_1ITbJVMGNghOQCx",0
"24989","R_2U8W69kwLfPwaH1",0
"24990","R_z2zufgHw8IiMBjP",0
"24991","R_3NHVjnbEh0IKF0Z",0
"24992","R_1Nbruxt2EIVIQPz",0
"24993","R_7OQVWFYfB8LV7Lr",0
"24994","R_3nwjX72rXXjHKRY",0
"24995","R_2477lfG9B0Wz0bR",0
"24996","R_1P8azZfiBOxJCgU",0
"24997","R_2VJhTJjTZZek3ys",0
"24998","R_1JL6n8c33y1FOVY",0
"24999","R_1hEw4QmOM6GFWwF",0
"25000","R_1IFbFNz8UzAEtju",-1
"25001","R_RRbwZn8KGRZMtsl",0
"25002","R_2eVzxxjeWIH0VbP",0
"25003","R_1IoPoGMqxdY8eGm",0
"25004","R_3eyluBWVfNNbGyg",0
"25005","R_2QyWbeqb7V10Qwc",0
"25006","R_1QnGEOMwOYARI54",0
"25007","R_elE2myo5VJeIpah",0
"25008","R_DtPBQVriowSEqB3",0
"25009","R_CdKCnc8b8kqfrEZ",0
"25010","R_3L0Tyf1M9b7kq7z",0
"25011","R_23VUldw1ZrEdFdT",0
"25012","R_VR8WpyG0R8E1Mt3",0
"25013","R_3DqDqfj62J0OP3n",0
"25014","R_10Hou10kGj5cVlc",0
"25015","R_1LnUKkycvuUO0DU",0
"25016","R_3oXy3D92ZPfKo0R",0
"25017","R_2Ce9KD6sLeUYwUs",-2
"25018","R_1Q9oOjre5vS6fwL",0
"25019","R_3E9VhRyyiHl2BHb",0
"25020","R_qELFJrbP93xKQYF",0
"25021","R_OD9yhIbAKNK0pIR",0
"25022","R_1GBlCVLrsZ547bf",-1
"25023","R_2tmptAhkolybH7J",0
"25024","R_2Y64aEAXo6LrEBA",-2
"25025","R_bjaQXOEfjwsTwjv",-1
"25026","R_Q6oNmHLjJKGeMDv",0
"25027","R_1mLA7njWkZCLHyE",0
"25028","R_1dB5uCQbIi4K9NS",0
"25029","R_1CHKKozz22Gv0cp",0
"25030","R_265f5le0eJtIT1E",0
"25031","R_339foUDRnCtmN9h",0
"25032","R_2EGmzlPSt16LaMl",0
"25033","R_1o5CJR8lmuOP7Ry",0
"25034","R_2vkRykmrtp53ouu",0
"25035","R_2U48ITLrHcFropn",0
"25036","R_1LkyZGpecsEpPPQ",0
"25037","R_2w0NJPcRmveEmMJ",0
"25038","R_8uIm6THKnWJYaNb",0
"25039","R_2YffhslN9Hrv36z",0
"25040","R_1DU3iKxrlG4QVzB",0
"25041","R_2VasZLLQrsQxHpm",0
"25042","R_Op6uYeXWNlJIMnv",0
"25043","R_1DMFLY4eqv9pgIF",0
"25044","R_3Nyvh2Dn7rUkbeF",0
"25045","R_56DHUaATYa4mZMt",0
"25046","R_3Pbp8tKHxlvTRtu",0
"25047","R_3EoLTdccVUj5otm",0
"25048","R_3HRpOn9kHVJX3sm",0
"25049","R_21jgydLrBzOkzoB",0
"25050","R_1nT11DjDqjISraa",0
"25051","R_2dNsuGGtGHStibt",0
"25052","R_25u5wjTvmefS3AJ",0
"25053","R_BAnFWhZzNBOAYLf",0
"25054","R_XBTnHEn6jHmTyRr",0
"25055","R_Rh7uWZGGzSyCXUl",0
"25056","R_VQk5oBlkQ5p5pGF",-3
"25057","R_2zSWzHJthgkjB7d",0
"25058","R_1LImvAyk5G6WW1T",0
"25059","R_22y89XiqGo4xCon",0
"25060","R_rfhP6W3gIiA8FFL",0
"25061","R_3HHgaca4lqXzrz3",0
"25062","R_ulkSqFOnD0C2lDH",0
"25063","R_XpNT5P2Lm8PNqLf",0
"25064","R_2wQq69cYOlnP04Z",0
"25065","R_1hMXRoETH7wTqd1",0
"25066","R_2y9qSJXopBupxIO",0
"25067","R_2RPrHQRI2AdzjVj",-3
"25068","R_1me0kTFTjwzV5pH",0
"25069","R_1KuIOkQaHOULZQj",0
"25070","R_byCmV2rpIOV6m2d",0
"25071","R_3Ge06bHR3OcOPVP",0
"25072","R_3niJomx0fBJ7yZN",0
"25073","R_2q1TZn24VOzrksX",0
"25074","R_22rcuwXSzwIn5pb",0
"25075","R_1jBQzu28cGj3OSE",0
"25076","R_3GuE6SE7dhRQL0H",0
"25077","R_cBCjphAa177Bcjf",-3
"25078","R_2dMvOpkvyRPok3Q",0
"25079","R_1KdbsDKTG33PCes",0
"25080","R_1NE6NshPB5HVfwP",0
"25081","R_vpPnL2A5DfbxEIN",0
"25082","R_1dGORrrfH8suX0P",0
"25083","R_3fTv5ul5QTQB2m2",0
"25084","R_Q01DS8ldo8Leam5",0
"25085","R_3oXjxMm69xiFoPy",0
"25086","R_1imtD7BzL5mUZbE",0
"25087","R_2mLctRgQdmDVNvj",0
"25088","R_1IXKsJ4qnT2LsnN",0
"25089","R_piUHpzSCiII8pDH",0
"25090","R_3qVAXRcrX7dFnJK",0
"25091","R_24HnG2VZfTcxlBw",0
"25092","R_bdWb3Ktd5ggO15n",0
"25093","R_3rU10Bm0CKLs7b4",0
"25094","R_3j1YGBDqaKNplKi",0
"25095","R_3oAQXVQBjrbSwTq",0
"25096","R_1jdOxumnnnzlrOX",0
"25097","R_3dEWiRpQNQMhtVw",0
"25098","R_2uWGuCO3PWeTfac",-2
"25099","R_2azy297KIfBycyW",-2
"25100","R_26a5r639q7bfEjh",0
"25101","R_2Wxb8wOQRA74DMl",0
"25102","R_25uXjFiUs3rb2iK",-3
"25103","R_3lE50OQsBWJEPGP",0
"25104","R_3HqyHOAj0IXVlTl",0
"25105","R_2VHKtxJpD3G4h5I",0
"25106","R_4HE34YcmloNmfaV",-3
"25107","R_2s5yQyj9BUDGqQC",0
"25108","R_1kZ8m5dpCId4S7P",0
"25109","R_2tAnHZo0gke1nhz",0
"25110","R_wLQywLccayO9b9f",0
"25111","R_2yqoZSY3siEONCw",0
"25112","R_2xJ0jk2FXh9DOcE",-3
"25113","R_2Et49mgrKNlFZe0",0
"25114","R_1Nqx3CcrSdM1TsX",0
"25115","R_2CJ3XEOPP3zrPWn",0
"25116","R_1eyHqUbpHBq8LD9",0
"25117","R_4YMO1iloRtu915f",0
"25118","R_3LYaSyXkZxtUt1I",0
"25119","R_2e9byq3eLS4CgB2",0
"25120","R_2VC1aCmDHmUpfXL",0
"25121","R_11gPtdUCC0okZpE",0
"25122","R_3pbSsJ8DZn99xBy",0
"25123","R_1KrmXKhgyEb3Rsw",0
"25124","R_1NEQ6uHroV8PRB4",-3
"25125","R_3s1zImkXvGcJmu1",0
"25126","R_3DqBYiiPOzEv5cj",0
"25127","R_2RaJSMj8wnQzE05",0
"25128","R_3oHIPHYcC0CWOPm",0
"25129","R_1CvzXIwnjWnGHL9",0
"25130","R_3k5Fl44lOtQa0QC",0
"25131","R_3EyydM4glCjZtKp",0
"25132","R_3n6PtJ1qmBptkD6",0
"25133","R_WeWxSWpxLxgOTgR",0
"25134","R_2qlVMhyiqRcl1Kf",0
"25135","R_3nIBHwD6rUWaBUJ",0
"25136","R_1jMUVHRyrfoiOnm",0
