"","ResponseId","Article_day","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Ideology_Score","Treat_Search","True_Dummy","Article","X","Search_Online"
"2714","R_3RvZngqrRQmbzum","jan 27_5","1113","1","True",5,1,51,1,1,"2",0,"1","716","3.4","2",1,1,"5",14317,0
"2715","R_3rZkaKTag2IT9nw","nov 20_4","4763","0","T",6,3,49,0,2,"0",0,"0","1154","4","1",0,1,"4",10552,0
"2716","R_3rZkaKTag2IT9nw","nov 20_4","1565","0","CND",3,3,49,0,2,"0",0,"0","1154","4","1",1,0,"4",10552,0
"2717","R_3s5g0gyuqVzf2OZ","dec 19_4","2890","0","Misl/False",6,4,70,0,3,"4",0,"1","1337","3.8","2",1,0,"4",12489,0
"2718","R_3s5g0gyuqVzf2OZ","dec 19_4","6088","0","T",6,4,70,0,3,"4",0,"1","1337","3.8","2",0,1,"4",12489,0
"2719","R_3s5jzyQSVQDFBJU","jan 28_4","4434","0","CND",4,1,26,1,0,"0",1,"0","1567","3.4","1",0,0,"4",14702,0
"2720","R_3s5jzyQSVQDFBJU","jan 28_4","1236","0","CND",4,1,26,1,0,"0",1,"0","1567","3.4","1",1,0,"4",14702,0
"2721","R_3s5n52QFgl5Ncza","feb 5_5","1430","1","True",7,1,24,0,0,"2",0,"1","915","3.9","0",1,1,"5",14944,1
"2722","R_3s5n52QFgl5Ncza","feb 5_5","4628","0","T",7,1,24,0,0,"2",0,"1","915","3.9","0",0,1,"5",14944,1
"2723","R_3sBbE64zPurSYuU","jan 8_5","111","0","CND",4,1,67,1,0,"2",0,"1","1536","2.2","2",1,0,"5",12960,0
"2724","R_3sBbE64zPurSYuU","jan 8_5","3309","0","CND",5,1,67,1,0,"2",0,"1","1536","2.2","2",0,0,"5",12960,0
"2725","R_3sbOYd7qphUS1TX","jan 15_5","3837","0","T",6,4,39,1,3,"1",0,"0","1246","5","-2",0,1,"5",13613,0
"2726","R_3sbOYd7qphUS1TX","jan 15_5","639","1","True",7,4,39,1,3,"1",0,"0","1246","5","-2",1,1,"5",13613,0
"2727","R_3sgJhVcL6IVw5mO","dec 17_4","5874","0","FM",1,1,82,1,1,"1",0,"1","1461","3.1","0",0,0,"4",12187,0
"2728","R_3sgJhVcL6IVw5mO","dec 17_4","2676","0","Misl/False",7,1,82,1,1,"1",0,"1","1461","3.1","0",1,0,"4",12187,0
"2729","R_3siXJZI0TSNbV4T","jan 8_5","122","1","True",6,4,46,1,3,"2",0,"1","1074","2.6","-2",1,1,"5",13017,0
"2730","R_3siXJZI0TSNbV4T","jan 8_5","3320","0","T",6,4,46,1,3,"2",0,"1","1074","2.6","-2",0,1,"5",13017,0
"2731","R_3spMKnCkOJTWLlD","jan 13_5","344","1","True",7,1,68,1,1,"1",0,"0","1872","2.7","1",1,1,"5",13285,1
"2732","R_3spMKnCkOJTWLlD","jan 13_5","3542","0","T",6,1,68,1,1,"1",0,"0","1872","2.7","1",0,1,"5",13285,1
"2733","R_3TPG4Th8vupPRvj","jan 7_4","6377","0","T",6,4,40,0,2,"2",0,"1","2324","4.5","3",0,1,"4",12762,0
"2734","R_3TPG4Th8vupPRvj","jan 7_4","3179","1","True",7,4,40,0,2,"2",0,"1","2324","4.5","3",1,1,"4",12762,0
"2735","R_3UAvEGncXeMimaJ","jan 6_5","6243","0","T",7,2,25,0,0,"2",0,"0","817","4.8","0",0,1,"5",12583,1
"2736","R_3UAvEGncXeMimaJ","jan 6_5","3045","1","True",7,2,25,0,0,"2",0,"0","817","4.8","0",1,1,"5",12583,1
"2737","R_3UWsBuc6rySyT2V","dec 3_5","1874","1","True",6,4,29,1,1,"0",0,"0","1095","3.6","-2",1,1,"5",10999,0
"2738","R_3UWsBuc6rySyT2V","dec 3_5","5072","0","CND",3,4,29,1,1,"0",0,"0","1095","3.6","-2",0,0,"5",10999,0
"2739","R_3W2F4hroHAm47UR","dec 19_4","2894","0","CND",5,3,60,0,0,"0",0,"1","2398","2.7","-2",1,0,"4",12507,0
"2740","R_3W2F4hroHAm47UR","dec 19_4","6092","0","T",6,3,60,0,0,"0",0,"1","2398","2.7","-2",0,1,"4",12507,0
"2741","R_3XlFqTbZCMAmaf7","jan 23_4","4143","0","T",6,1,22,1,0,"2",0,"1","573","4.5","0",0,1,"4",14146,0
"2742","R_3XlFqTbZCMAmaf7","jan 23_4","945","1","True",6,1,22,1,0,"2",0,"1","573","4.5","0",1,1,"4",14146,0
"2743","R_3xTMiXim1l7hqa5","dec 4_4","1899","1","True",6,4,65,1,3,"0",0,"0","1749","3.2","-2",1,1,"4",11134,0
"2744","R_3xTMiXim1l7hqa5","dec 4_4","5097","0","T",5,4,65,1,3,"0",0,"0","1749","3.2","-2",0,1,"4",11134,0
"2745","R_3zbVZ0NGb8l8FRn","jan 15_5","3842","0","T",6,3,46,0,1,"2",0,"0","1276","5","1",0,1,"5",13636,0
"2746","R_3zbVZ0NGb8l8FRn","jan 15_5","644","1","True",6,3,46,0,1,"2",0,"0","1276","5","1",1,1,"5",13636,0
"2747","R_41wcLcFwyICwhYR","jan 9_5","3432","0","T",6,4,38,0,3,"2",0,"0","1444","4.7","-2",0,1,"5",13144,1
"2748","R_41wcLcFwyICwhYR","jan 9_5","234","1","True",7,4,38,0,3,"2",0,"0","1444","4.7","-2",1,1,"5",13144,1
"2749","R_427iNv1xLgdkFdD","jan 28_4","4446","0","T",7,1,19,1,0,"2",0,"1","975","3","-1",0,1,"4",14741,0
"2750","R_427iNv1xLgdkFdD","jan 28_4","1248","1","True",7,1,19,1,0,"2",0,"1","975","3","-1",1,1,"4",14741,0
"2751","R_43gZnckxf4LT11T","feb 5_4","1420","1","True",1,3,38,1,2,"1",0,"1","1129","3.8","0",1,1,"4",15058,0
"2752","R_43gZnckxf4LT11T","feb 5_4","4618","0","T",7,3,38,1,2,"1",0,"1","1129","3.8","0",0,1,"4",15058,0
"2753","R_4PH1GEghETjlN61","dec 16_4","2609","1","True",6,2,64,0,0,"1",0,"1","1925","3.9","-2",1,1,"4",11973,0
"2754","R_4PH1GEghETjlN61","dec 16_4","5807","0","T",6,2,64,0,0,"1",0,"1","1925","3.9","-2",0,1,"4",11973,0
"2755","R_507Gm5gnvH7pwKR","jan 14_5","3723","0","T",6,3,32,1,1,"3",0,"0","1010","2.6","-1",0,1,"5",13577,0
"2756","R_507Gm5gnvH7pwKR","jan 14_5","525","1","True",7,3,32,1,1,"3",0,"0","1010","2.6","-1",1,1,"5",13577,0
"2757","R_578RtvCbVdnKqwp","dec 19_5","2902","1","True",7,5,70,0,1,"1",NA,"1","1435","5",NA,1,1,"5",12406,0
"2758","R_578RtvCbVdnKqwp","dec 19_5","6100","0","T",5,5,70,0,1,"1",NA,"1","1435","5",NA,0,1,"5",12406,0
"2759","R_57S06uQmbDS8Ljr","feb 4_5","4520","0","T",5,3,41,0,1,"2",0,"1","1548","5","2",0,1,"5",14756,0
"2760","R_57S06uQmbDS8Ljr","feb 4_5","1322","0","CND",5,3,41,0,1,"2",0,"1","1548","5","2",1,0,"5",14756,0
"2761","R_5b7Rp8zTkSCTqDv","jan 28_5","4468","0","T",5,1,25,1,1,"2",0,"1","969","2.4","1",0,1,"5",14672,0
"2762","R_5b7Rp8zTkSCTqDv","jan 28_5","1270","1","True",5,1,25,1,1,"2",0,"1","969","2.4","1",1,1,"5",14672,0
"2763","R_5BxO6FW3TMNilSV","jan 23_5","4181","0","CND",6,1,52,1,0,"0",0,"0","648","5","3",0,0,"5",14147,0
"2764","R_5BxO6FW3TMNilSV","jan 23_5","983","0","CND",5,1,52,1,0,"0",0,"0","648","5","3",1,0,"5",14147,0
"2765","R_5doT0lHq4yeFxiF","jan 6_4","6208","0","CND",4,3,42,0,1,"0",0,"0","989","4.7","0",0,0,"4",12585,0
"2766","R_5doT0lHq4yeFxiF","jan 6_4","3010","0","CND",3,3,42,0,1,"0",0,"0","989","4.7","0",1,0,"4",12585,0
"2767","R_5gAxevl35NXxcwF","dec 3_5","1886","1","True",7,4,67,0,0,"0",0,"1","2176","4","-3",1,1,"5",11068,0
"2768","R_5gAxevl35NXxcwF","dec 3_5","5084","0","T",7,4,67,0,0,"0",0,"1","2176","4","-3",0,1,"5",11068,0
"2769","R_5nnz5GR1xLOKti1","nov 21_4","4867","0","CND",4,3,66,1,1,"3",0,"0","863","3.9","-2",0,0,"4",10702,0
"2770","R_5nnz5GR1xLOKti1","nov 21_4","1669","1","True",6,3,66,1,1,"3",0,"0","863","3.9","-2",1,1,"4",10702,0
"2771","R_6Al9mx0nXAQ0rF7","dec 19_5","6122","0","T",6,4,69,1,0,"1",0,"1","1909","4.1","-2",0,1,"5",12502,0
"2772","R_6Al9mx0nXAQ0rF7","dec 19_5","2924","1","True",7,4,69,1,0,"1",0,"1","1909","4.1","-2",1,1,"5",12502,0
"2773","R_6EWB6SAkPbW7LZn","dec 3_4","5025","0","CND",4,1,62,0,3,"0",0,"0","629","3.6","0",0,0,"4",10896,0
"2774","R_6EWB6SAkPbW7LZn","dec 3_4","1827","0","CND",4,1,62,0,3,"0",0,"0","629","3.6","0",1,0,"4",10896,0
"2775","R_6gLJxU7y0MZWpgt","jan 14_4","471","0","CND",4,1,45,0,1,"0",0,"0","532","4.2","-3",1,0,"4",13470,0
"2776","R_6gLJxU7y0MZWpgt","jan 14_4","3669","0","CND",4,1,45,0,1,"0",0,"0","532","4.2","-3",0,0,"4",13470,0
"2777","R_6kVDmRYpgVrrjc5","feb 4_4","4516","0","CND",5,4,60,1,3,"0",0,"1","696","5","0",0,0,"4",14896,0
"2778","R_6kVDmRYpgVrrjc5","feb 4_4","1318","1","True",5,4,60,1,3,"0",0,"1","696","5","0",1,1,"4",14896,0
"2779","R_6KyGAfeS7eDqjTz","dec 18_4","5950","0","T",7,0,22,1,2,"0",0,"0","687","3","0",0,1,"4",12253,0
"2780","R_6KyGAfeS7eDqjTz","dec 18_4","2752","1","True",6,0,22,1,2,"0",0,"0","687","3","0",1,1,"4",12253,0
"2781","R_6mNh9Jz9eIObT9f","dec 5_4","2044","1","True",7,3,47,0,1,"3",0,"0","1335","2.8","-1",1,1,"4",11228,0
"2782","R_6mNh9Jz9eIObT9f","dec 5_4","5242","0","T",5,3,47,0,1,"3",0,"0","1335","2.8","-1",0,1,"4",11228,0
"2783","R_6mXoUK7xpxD7Sjn","jan 28_4","4417","0","T",7,4,63,0,1,"3",1,"0","2290","3.6","2",0,1,"4",14620,0
"2784","R_6mXoUK7xpxD7Sjn","jan 28_4","1219","1","True",7,4,63,0,1,"3",1,"0","2290","3.6","2",1,1,"4",14620,0
"2785","R_6nwza6nkwkca1Lb","jan 13_4","287","1","True",6,3,35,0,2,"3",0,"0","854","4.2","2",1,1,"4",13223,0
"2786","R_6nwza6nkwkca1Lb","jan 13_4","3485","0","T",6,3,35,0,2,"3",0,"0","854","4.2","2",0,1,"4",13223,0
"2787","R_6rsvgkAO5cR8JVf","jan 8_5","3315","0","CND",4,4,40,1,0,"1",0,"1","566","3.6","2",0,0,"5",12990,0
"2788","R_6rsvgkAO5cR8JVf","jan 8_5","117","0","Misl/False",4,4,40,1,0,"1",0,"1","566","3.6","2",1,0,"5",12990,0
"2789","R_6S749RtZQXSNzbP","dec 19_4","2885","1","True",6,1,21,0,0,"0",0,"1","1666","4.2","-2",1,1,"4",12466,1
"2790","R_6S749RtZQXSNzbP","dec 19_4","6083","0","T",5,1,21,0,0,"0",0,"1","1666","4.2","-2",0,1,"4",12466,1
"2791","R_73xwpH7m5Yndn57","dec 11_4","2370","0","Misl/False",1,1,56,0,0,"2",0,"1","1915","3.2","3",1,0,"4",11681,0
"2792","R_73xwpH7m5Yndn57","dec 11_4","5568","0","FM",1,1,56,0,0,"2",0,"1","1915","3.2","3",0,0,"4",11681,0
"2793","R_7OtGerKkQE0HrON","dec 16_4","2608","1","True",7,1,27,0,0,"4",0,"0","1633","4","-3",1,1,"4",11962,0
"2794","R_7OtGerKkQE0HrON","dec 16_4","5806","0","CND",4,1,27,0,0,"4",0,"0","1633","4","-3",0,0,"4",11962,0
"2795","R_7Puxxrs5d6L191n","jan 21_5","3964","0","T",7,2,47,0,0,"3",0,"0","925","3.8","-2",0,1,"5",13924,0
"2796","R_7Puxxrs5d6L191n","jan 21_5","766","1","True",7,2,47,0,0,"3",0,"0","925","3.8","-2",1,1,"5",13924,0
"2797","R_7R1n5TlBXgWOImd","jan 27_5","4355","0","T",7,3,72,0,3,"1",0,"1","2939","4","2",0,1,"5",14518,0
"2798","R_7R1n5TlBXgWOImd","jan 27_5","1157","1","True",6,3,72,0,3,"1",0,"1","2939","4","2",1,1,"5",14518,0
"2799","R_7UJh35hUMdXZqIF","jan 22_5","864","1","True",7,3,31,1,1,"3",0,"0","852","4.7","-1",1,1,"5",14063,1
"2800","R_7UJh35hUMdXZqIF","jan 22_5","4062","0","T",6,3,31,1,1,"3",0,"0","852","4.7","-1",0,1,"5",14063,1
"2801","R_7UlKJXHs1xizLz3","dec 4_5","1937","1","True",7,3,38,1,1,"4",0,"1","755","4.8","-2",1,1,"5",11158,0
"2802","R_7UlKJXHs1xizLz3","dec 4_5","5135","0","T",7,3,38,1,1,"4",0,"1","755","4.8","-2",0,1,"5",11158,0
"2803","R_7UsT7OzNMR3myiJ","feb 5_4","1387","1","True",5,3,40,0,2,"0",0,"0","611","4.1","-2",1,1,"4",14922,1
"2804","R_7UsT7OzNMR3myiJ","feb 5_4","4585","0","T",5,3,40,0,2,"0",0,"0","611","4.1","-2",0,1,"4",14922,1
"2805","R_7V3FEUrr18Z2wyB","jan 21_4","3936","0","T",5,4,50,0,2,"2",0,"0","635","4.2","0",0,1,"4",13930,0
"2806","R_7V3FEUrr18Z2wyB","jan 21_4","738","1","True",5,4,50,0,2,"2",0,"0","635","4.2","0",1,1,"4",13930,0
"2807","R_7VxBifLRSXNXPYR","jan 21_5","3962","0","T",7,4,45,0,1,"2",0,"1","1092","4.8","-1",0,1,"5",13912,0
"2808","R_7VxBifLRSXNXPYR","jan 21_5","764","1","True",7,4,45,0,1,"2",0,"1","1092","4.8","-1",1,1,"5",13912,0
"2809","R_7ZJSjBjHE7Hu6VH","feb 5_5","1452","0","Misl/False",2,3,37,1,2,"0",0,"1","1607","3.6","3",1,0,"5",15037,0
"2810","R_7ZJSjBjHE7Hu6VH","feb 5_5","4650","0","FM",2,3,37,1,2,"0",0,"1","1607","3.6","3",0,0,"5",15037,0
"2811","R_80oANNz8yVH1gJP","jan 6_4","3019","1","True",6,1,62,1,0,"2",NA,"0","1710","3.3",NA,1,1,"4",12646,0
"2812","R_80oANNz8yVH1gJP","jan 6_4","6217","0","CND",4,1,62,1,0,"2",NA,"0","1710","3.3",NA,0,0,"4",12646,0
"2813","R_80vZUfjQvbEKUp3","jan 15_5","3839","0","T",7,1,85,1,0,"3",0,"1","1621","2.1","2",0,1,"5",13626,0
"2814","R_80vZUfjQvbEKUp3","jan 15_5","641","1","True",7,1,85,1,0,"3",0,"1","1621","2.1","2",1,1,"5",13626,0
"2815","R_85Df6PlYuoRiE25","jan 28_5","1279","1","True",7,3,41,1,2,"3",0,"1","1346","4.3","2",1,1,"5",14704,0
"2816","R_85Df6PlYuoRiE25","jan 28_5","4477","0","T",7,3,41,1,2,"3",0,"1","1346","4.3","2",0,1,"5",14704,0
"2817","R_88oFTk36FQjYXXr","jan 9_5","224","1","True",6,3,43,0,2,"2",0,"1","871","4.1","0",1,1,"5",13070,0
"2818","R_88oFTk36FQjYXXr","jan 9_5","3422","0","T",6,3,43,0,2,"2",0,"1","871","4.1","0",0,1,"5",13070,0
"2819","R_8A2xnuXmqZrcX5f","jan 14_5","3719","0","T",7,2,74,1,2,"2",0,"1","1238","4.5","-2",0,1,"5",13556,0
"2820","R_8A2xnuXmqZrcX5f","jan 14_5","521","1","True",7,2,74,1,2,"2",0,"1","1238","4.5","-2",1,1,"5",13556,0
"2821","R_8cZdGWdCpxN7yk9","jan 8_5","102","1","True",7,4,39,0,0,"1",0,"1","1210","4.3","-3",1,1,"5",12916,0
"2822","R_8cZdGWdCpxN7yk9","jan 8_5","3300","0","T",7,4,39,0,0,"1",0,"1","1210","4.3","-3",0,1,"5",12916,0
"2823","R_8dMjtFHB3IgSw3D","feb 5_5","1450","1","True",6,4,50,1,1,"3",0,"0","6536","4","0",1,1,"5",15032,0
"2824","R_8dMjtFHB3IgSw3D","feb 5_5","4648","0","T",2,4,50,1,1,"3",0,"0","6536","4","0",0,1,"5",15032,0
"2825","R_8HaWP5OneCkgDjH","dec 4_4","5106","0","FM",3,0,31,1,0,"2",NA,"0","764","1.6",NA,0,0,"4",11170,0
"2826","R_8HaWP5OneCkgDjH","dec 4_4","1908","0","CND",3,0,31,1,0,"2",NA,"0","764","1.6",NA,1,0,"4",11170,0
"2827","R_8He41Kl7yjiK0Br","nov 20_4","4759","0","FM",3,1,27,0,0,"3",0,"0","730","4.8","0",0,0,"4",10520,0
"2828","R_8He41Kl7yjiK0Br","nov 20_4","1561","0","Misl/False",4,1,27,0,0,"3",0,"0","730","4.8","0",1,0,"4",10520,0
"2829","R_8hT1wsDxjSwBCuJ","nov 21_4","1663","0","Misl/False",4,2,77,0,0,"4",0,"1","1275","4.3","0",1,0,"4",10678,0
"2830","R_8hT1wsDxjSwBCuJ","nov 21_4","4861","0","T",5,2,77,0,0,"4",0,"1","1275","4.3","0",0,1,"4",10678,0
"2831","R_8pmctvDQqxCMMi5","jan 9_4","3388","0","FM",4,1,56,1,0,"3",0,"0","855","3.6","2",0,0,"4",13074,0
"2832","R_8pmctvDQqxCMMi5","jan 9_4","190","0","Misl/False",4,1,56,1,0,"3",0,"0","855","3.6","2",1,0,"4",13074,0
"2833","R_8prMQhuk8ViTJqp","jan 23_5","4185","0","T",5,1,21,0,0,"4",0,"0","930","4.2","1",0,1,"5",14164,0
"2834","R_8prMQhuk8ViTJqp","jan 23_5","987","1","True",7,1,21,0,0,"4",0,"0","930","4.2","1",1,1,"5",14164,0
"2835","R_8vPeJL3UeSj3BZL","dec 12_4","2476","1","True",6,3,37,0,2,"0",1,"0","730","3.2","2",1,1,"4",11802,0
"2836","R_8vPeJL3UeSj3BZL","dec 12_4","5674","0","T",6,3,37,0,2,"0",1,"0","730","3.2","2",0,1,"4",11802,0
"2837","R_8vTaI1v2aBmB0dP","feb 6_4","4671","0","T",7,5,54,0,2,"3",0,"1","1497","5","-3",0,1,"4",15151,0
"2838","R_8vTaI1v2aBmB0dP","feb 6_4","1473","1","True",7,5,54,0,2,"3",0,"1","1497","5","-3",1,1,"4",15151,0
"2839","R_8x1yOeOSNu7rsZj","dec 19_4","2883","0","Misl/False",3,1,68,0,0,"3",0,"1","1384","3.1","1",1,0,"4",12458,0
"2840","R_8x1yOeOSNu7rsZj","dec 19_4","6081","0","T",5,1,68,0,0,"3",0,"1","1384","3.1","1",0,1,"4",12458,0
"2841","R_9AG3Tl0bDkXAbst","nov 21_5","4885","0","T",4,2,49,1,0,"0",0,"0","772","3.4","-2",0,1,"5",10671,0
"2842","R_9AG3Tl0bDkXAbst","nov 21_5","1687","1","True",5,2,49,1,0,"0",0,"0","772","3.4","-2",1,1,"5",10671,0
"2843","R_9BPOj2Rh3DB2DG9","feb 6_4","4663","0","T",6,3,53,0,0,"3",0,"1","950","3.9","-2",0,1,"4",15110,0
"2844","R_9BPOj2Rh3DB2DG9","feb 6_4","1465","1","True",6,3,53,0,0,"3",0,"1","950","3.9","-2",1,1,"4",15110,0
"2845","R_9Hcp1jRq9t7PEpX","jan 13_5","3549","0","T",5,3,42,0,0,"3",0,"0","1391","4.8","2",0,1,"5",13312,0
"2846","R_9Hcp1jRq9t7PEpX","jan 13_5","351","1","True",5,3,42,0,0,"3",0,"0","1391","4.8","2",1,1,"5",13312,0
"2847","R_9HnL3dymbLTUylP","jan 21_4","707","1","True",7,1,53,1,0,"0",0,"0","824","4.2","-2",1,1,"4",13785,0
"2848","R_9HnL3dymbLTUylP","jan 21_4","3905","0","T",7,1,53,1,0,"0",0,"0","824","4.2","-2",0,1,"4",13785,0
"2849","R_9mcTyCBBLfYvSut","dec 10_4","2292","0","Misl/False",3,1,60,1,0,"0",0,"1","1259","2","0",1,0,"4",11627,0
"2850","R_9mcTyCBBLfYvSut","dec 10_4","5490","0","CND",4,1,60,1,0,"0",0,"1","1259","2","0",0,0,"4",11627,0
"2851","R_9RXjc1p6SeLdfR7","dec 16_4","2628","1","True",7,3,66,1,1,"3",0,"0","847","4.5","0",1,1,"4",12081,0
"2852","R_9RXjc1p6SeLdfR7","dec 16_4","5826","0","T",5,3,66,1,1,"3",0,"0","847","4.5","0",0,1,"4",12081,0
"2853","R_9smWAQpmRegP59T","jan 13_4","283","0","CND",6,3,35,0,1,"1",0,"0","854","2.9","1",1,0,"4",13203,0
"2854","R_9smWAQpmRegP59T","jan 13_4","3481","0","T",4,3,35,0,1,"1",0,"0","854","2.9","1",0,1,"4",13203,0
"2855","R_9Sp7XHhggFEa0lX","jan 9_4","192","1","True",7,4,43,0,2,"3",0,"1","1484","4.7","0",1,1,"4",13077,0
"2856","R_9Sp7XHhggFEa0lX","jan 9_4","3390","0","T",7,4,43,0,2,"3",0,"1","1484","4.7","0",0,1,"4",13077,0
"2857","R_9SSlDY5ncU7vXah","dec 12_4","2488","1","True",6,1,56,1,1,"2",1,"0","3838","3","3",1,1,"4",11854,0
"2858","R_9SSlDY5ncU7vXah","dec 12_4","5686","0","CND",4,1,56,1,1,"2",1,"0","3838","3","3",0,0,"4",11854,0
"2859","R_9Td48CV4uQpjXLr","dec 17_5","5906","0","CND",5,1,34,1,0,"0",NA,"0","2453","1.9",NA,0,0,"5",12176,0
"2860","R_9Td48CV4uQpjXLr","dec 17_5","2708","0","CND",4,1,34,1,0,"0",NA,"0","2453","1.9",NA,1,0,"5",12176,0
"2861","R_9TYiKOXuWmWHtg5","dec 4_5","5148","0","T",7,1,22,1,0,"1",NA,"0","1548","3.8",NA,0,1,"5",11197,0
"2862","R_9TYiKOXuWmWHtg5","dec 4_5","1950","0","CND",3,1,22,1,0,"1",NA,"0","1548","3.8",NA,1,0,"5",11197,0
"2863","R_9ug7vK1zlW3QsIV","jan 28_5","4481","0","T",6,3,29,1,1,"1",0,"1","3849","4","-2",0,1,"5",14727,0
"2864","R_9ug7vK1zlW3QsIV","jan 28_5","1283","1","True",6,3,29,1,1,"1",0,"1","3849","4","-2",1,1,"5",14727,0
"2865","R_9vrmXVd9wuDjcDD","jan 7_4","6392","0","FM",1,3,49,1,0,"3",0,"0","477","3.1","1",0,0,"4",12853,0
"2866","R_9vrmXVd9wuDjcDD","jan 7_4","3194","0","Misl/False",1,3,49,1,0,"3",0,"0","477","3.1","1",1,0,"4",12853,0
"2867","R_9WAX3cLz8lRt5oR","jan 7_5","3222","0","T",7,4,63,1,2,"2",1,"1","1033","4.1","-2",0,1,"5",12841,0
"2868","R_9WAX3cLz8lRt5oR","jan 7_5","24","1","True",7,4,63,1,2,"2",1,"1","1033","4.1","-2",1,1,"5",12841,0
"2869","R_9WzoeeFS0tVxOzT","jan 13_4","319","1","True",5,3,65,1,0,"1",0,"1","1125","2.8","-3",1,1,"4",13351,0
"2870","R_9WzoeeFS0tVxOzT","jan 13_4","3517","0","T",7,3,65,1,0,"1",0,"1","1125","2.8","-3",0,1,"4",13351,0
"2871","R_9Y4pj1tMdhMoo2B","jan 23_4","4173","0","T",7,3,64,1,2,"2",0,"1","558","4.5","3",0,1,"4",14298,0
"2872","R_9Y4pj1tMdhMoo2B","jan 23_4","975","1","True",7,3,64,1,2,"2",0,"1","558","4.5","3",1,1,"4",14298,0
"2873","R_9z4TKQIcpoTc10d","jan 22_5","4052","0","T",7,3,31,0,0,"2",0,"1","595","4.7","0",0,1,"5",14021,0
"2874","R_9z4TKQIcpoTc10d","jan 22_5","854","1","True",7,3,31,0,0,"2",0,"1","595","4.7","0",1,1,"5",14021,0
"2875","R_9z9aVrF15YmiG6R","dec 17_4","5878","0","CND",4,4,37,0,1,"0",0,"0","1787","4.8","0",0,0,"4",12210,0
"2876","R_9z9aVrF15YmiG6R","dec 17_4","2680","0","CND",5,4,37,0,1,"0",0,"0","1787","4.8","0",1,0,"4",12210,0
"2877","R_9zE8hiIwU17Y0ox","dec 11_5","2412","0","Misl/False",4,3,43,0,3,"2",0,"0","1062","5","0",1,0,"5",11771,0
"2878","R_9zE8hiIwU17Y0ox","dec 11_5","5610","0","CND",4,3,43,0,3,"2",0,"0","1062","5","0",0,0,"5",11771,0
"2879","R_9ZI62uT06ZlhsWZ","jan 13_5","357","1","True",7,4,69,1,1,"2",0,"1","1072","4.4","1",1,1,"5",13338,0
"2880","R_9ZI62uT06ZlhsWZ","jan 13_5","3555","0","T",7,4,69,1,1,"2",0,"1","1072","4.4","1",0,1,"5",13338,0
"2881","R_9ZwmS4P1OehWyqd","dec 16_4","5803","0","FM",2,1,35,0,1,"1",0,"0","610","3.3","2",0,0,"4",11950,1
"2882","R_9ZwmS4P1OehWyqd","dec 16_4","2605","0","Misl/False",3,1,35,0,1,"1",0,"0","610","3.3","2",1,0,"4",11950,1
"2883","R_a5e0NPw4r5QiO3f","dec 5_5","5272","0","T",7,3,74,0,2,"0",0,"0","1933","4.6","-3",0,1,"5",11243,0
"2884","R_a5e0NPw4r5QiO3f","dec 5_5","2074","1","True",7,3,74,0,2,"0",0,"0","1933","4.6","-3",1,1,"5",11243,0
"2885","R_a5j35OmRLp0diGR","jan 23_5","4187","0","T",6,1,39,1,0,"2",0,"1","997","3.7","0",0,1,"5",14173,0
"2886","R_a5j35OmRLp0diGR","jan 23_5","989","1","True",7,1,39,1,0,"2",0,"1","997","3.7","0",1,1,"5",14173,0
"2887","R_A5kKIiwPQYg3SaR","dec 18_5","6004","0","T",4,4,33,0,0,"2",0,"1","865","4.6","0",0,1,"5",12352,0
"2888","R_A5kKIiwPQYg3SaR","dec 18_5","2806","1","True",5,4,33,0,0,"2",0,"1","865","4.6","0",1,1,"5",12352,0
"2889","R_a9O5bPVJpPycOXL","jan 9_5","220","1","True",5,3,26,0,1,"1",0,"0","955","4.7","0",1,1,"5",13053,0
"2890","R_a9O5bPVJpPycOXL","jan 9_5","3418","0","T",7,3,26,0,1,"1",0,"0","955","4.7","0",0,1,"5",13053,0
"2891","R_AaLB72szAstiHHb","jan 7_5","3220","0","T",6,4,32,1,1,"0",0,"0","1172","3","2",0,1,"5",12838,0
"2892","R_AaLB72szAstiHHb","jan 7_5","22","1","True",5,4,32,1,1,"0",0,"0","1172","3","2",1,1,"5",12838,0
"2893","R_AaPkV5RLl796hR7","dec 2_4","1752","1","True",6,3,35,1,3,"4",0,"0","809","3.9","-3",1,1,"4",10858,0
"2894","R_AaPkV5RLl796hR7","dec 2_4","4950","0","T",6,3,35,1,3,"4",0,"0","809","3.9","-3",0,1,"4",10858,0
"2895","R_AcWaiM2otukbjnr","nov 21_4","4876","0","T",4,1,19,1,0,"3",0,"1","862","3.1","-2",0,1,"4",10770,0
"2896","R_AcWaiM2otukbjnr","nov 21_4","1678","1","True",4,1,19,1,0,"3",0,"1","862","3.1","-2",1,1,"4",10770,0
"2897","R_aeYJMwEkVhGNec9","jan 23_4","967","1","True",7,4,74,0,3,"0",0,"1","2026","2.7","-1",1,1,"4",14251,0
"2898","R_aeYJMwEkVhGNec9","jan 23_4","4165","0","T",7,4,74,0,3,"0",0,"1","2026","2.7","-1",0,1,"4",14251,0
"2899","R_aflYBHioNW7qAKd","dec 9_5","5413","0","T",4,3,50,0,1,"0",0,"0","943","3","0",0,1,"5",11386,0
