,Response_id,Article_day
1575,R_3D0gNOGGJ3fFLcn,Day_5_2
1576,R_3D0gNOGGJ3fFLcn,Day_5_2
1577,R_3D0gNOGGJ3fFLcn,Day_5_4
1578,R_3D0gNOGGJ3fFLcn,Day_5_3
1579,R_27J1sg2lLpbqUTX,Day_5_4
1580,R_27J1sg2lLpbqUTX,Day_5_4
1581,R_27J1sg2lLpbqUTX,Day_5_3
1582,R_27J1sg2lLpbqUTX,Day_5_1
1583,R_VU4NqeXyc3HfEVH,Day_5_4
1584,R_VU4NqeXyc3HfEVH,Day_5_3
1585,R_VU4NqeXyc3HfEVH,Day_5_1
1586,R_3r0UjrjoiMEbHA6,Day_5_5
1587,R_3r0UjrjoiMEbHA6,Day_5_2
1588,R_3r0UjrjoiMEbHA6,Day_5_2
1589,R_3r0UjrjoiMEbHA6,Day_5_2
1590,R_3r0UjrjoiMEbHA6,Day_5_1
1591,R_DAipeRXlE7AIfzX,Day_5_1
1592,R_DAipeRXlE7AIfzX,Day_5_5
1593,R_DAipeRXlE7AIfzX,Day_5_2
1594,R_DAipeRXlE7AIfzX,Day_5_2
1595,R_DAipeRXlE7AIfzX,Day_5_2
1596,R_2TtymR6niD5vm8g,Day_5_3
1597,R_2TtymR6niD5vm8g,Day_5_4
1598,R_2TtymR6niD5vm8g,Day_5_1
1599,R_3fVqFh1lnN27EQs,Day_5_3
1600,R_3fVqFh1lnN27EQs,Day_5_2
1601,R_3fVqFh1lnN27EQs,Day_5_2
1602,R_3fVqFh1lnN27EQs,Day_5_1
1603,R_3fVqFh1lnN27EQs,Day_5_1
1604,R_3fVqFh1lnN27EQs,Day_5_3
1605,R_2QzD9koU8gz6vht,Day_5_3
1606,R_2QzD9koU8gz6vht,Day_5_4
1607,R_2QzD9koU8gz6vht,Day_5_5
1608,R_2qE4FLA7gOnp6P2,Day_5_1
1609,R_2qE4FLA7gOnp6P2,Day_5_4
1610,R_2qE4FLA7gOnp6P2,Day_5_3
1611,R_3qQdJlF2ieAfGOg,Day_5_1
1612,R_3qQdJlF2ieAfGOg,Day_5_4
1613,R_3qQdJlF2ieAfGOg,Day_5_3
1614,R_230SyERXCJKUtqN,Day_5_3
1615,R_230SyERXCJKUtqN,Day_5_1
1616,R_230SyERXCJKUtqN,Day_5_2
1617,R_230SyERXCJKUtqN,Day_5_2
1618,R_1jlUvL1iVH11Z90,Day_5_1
1619,R_1jlUvL1iVH11Z90,Day_5_2
1620,R_1jlUvL1iVH11Z90,Day_5_2
1621,R_1jlUvL1iVH11Z90,Day_5_2
1622,R_1jlUvL1iVH11Z90,Day_5_5
1623,R_24GE7QdGCcccxN6,Day_5_1
1624,R_24GE7QdGCcccxN6,Day_5_5
1625,R_24GE7QdGCcccxN6,Day_5_2
1626,R_2SDANWOBodYiVP6,Day_5_5
1627,R_2SDANWOBodYiVP6,Day_5_1
1628,R_2SDANWOBodYiVP6,Day_5_3
1629,R_22mFlnTmSUhtVBJ,Day_5_4
1630,R_22mFlnTmSUhtVBJ,Day_5_5
1631,R_22mFlnTmSUhtVBJ,Day_5_1
1632,R_2t9hTHkbv9o3FbQ,Day_5_1
1633,R_2t9hTHkbv9o3FbQ,Day_5_4
1634,R_2t9hTHkbv9o3FbQ,Day_5_2
1635,R_2t9hTHkbv9o3FbQ,Day_5_2
1636,R_2t9hTHkbv9o3FbQ,Day_5_2
1637,R_2t9hTHkbv9o3FbQ,Day_5_5
1638,R_2t9hTHkbv9o3FbQ,Day_5_3
1639,R_2t9hTHkbv9o3FbQ,Day_5_2
1640,R_2t9hTHkbv9o3FbQ,Day_5_2
1641,R_2t9hTHkbv9o3FbQ,Day_5_2
1642,R_1I6h0Nep9BI2w1N,Day_5_5
1643,R_1I6h0Nep9BI2w1N,Day_5_5
1644,R_1I6h0Nep9BI2w1N,Day_5_2
1645,R_1I6h0Nep9BI2w1N,Day_5_4
1646,R_2wnR0jWKMAsX9kh,Day_5_5
1647,R_2wnR0jWKMAsX9kh,Day_5_4
1648,R_2wnR0jWKMAsX9kh,Day_5_3
1649,R_2wnR0jWKMAsX9kh,Day_5_4
1650,R_2wnR0jWKMAsX9kh,Day_5_3
1651,R_2wnR0jWKMAsX9kh,Day_5_1
1652,R_1EfWl91r5OsGBHA,Day_5_2
1653,R_1EfWl91r5OsGBHA,Day_5_2
1654,R_1EfWl91r5OsGBHA,Day_5_2
1655,R_1EfWl91r5OsGBHA,Day_5_3
1656,R_1EfWl91r5OsGBHA,Day_5_4
1657,R_1LRMhegg5xjuLSb,Day_5_1
1658,R_1LRMhegg5xjuLSb,Day_5_2
1659,R_1LRMhegg5xjuLSb,Day_5_2
1660,R_1LRMhegg5xjuLSb,Day_5_2
1661,R_1LRMhegg5xjuLSb,Day_5_3
1662,R_2VQiSjjVvrAznlZ,Day_5_2
1663,R_2VQiSjjVvrAznlZ,Day_5_2
1664,R_2VQiSjjVvrAznlZ,Day_5_2
1665,R_2VQiSjjVvrAznlZ,Day_5_3
1666,R_2VQiSjjVvrAznlZ,Day_5_5
1667,R_3kHU2AkqxtoYrbL,Day_5_4
1668,R_3kHU2AkqxtoYrbL,Day_5_4
1669,R_3kHU2AkqxtoYrbL,Day_5_2
1670,R_3kHU2AkqxtoYrbL,Day_5_2
1671,R_3kHU2AkqxtoYrbL,Day_5_2
1672,R_3kHU2AkqxtoYrbL,Day_5_5
1673,R_2OT2nx7N70qOtGG,Day_5_1
1674,R_2OT2nx7N70qOtGG,Day_5_1
1675,R_2OT2nx7N70qOtGG,Day_5_5
1676,R_2OT2nx7N70qOtGG,Day_5_3
1677,R_22LihEJVrD8SYDB,Day_5_3
1678,R_22LihEJVrD8SYDB,Day_5_4
1679,R_22LihEJVrD8SYDB,Day_5_5
1680,R_1TjFsn1CkQmj60h,Day_5_3
1681,R_1TjFsn1CkQmj60h,Day_5_5
1682,R_1TjFsn1CkQmj60h,Day_5_1
1683,R_1KxPKKm7CyzbWSH,Day_5_5
1684,R_1KxPKKm7CyzbWSH,Day_5_2
1685,R_1KxPKKm7CyzbWSH,Day_5_2
1686,R_1KxPKKm7CyzbWSH,Day_5_2
1687,R_1KxPKKm7CyzbWSH,Day_5_3
1688,R_1KxPKKm7CyzbWSH,Day_5_1
1689,R_2tMrwQmOC5cI8Vl,Day_5_3
1690,R_2tMrwQmOC5cI8Vl,Day_5_1
1691,R_2tMrwQmOC5cI8Vl,Day_5_5
1692,R_vx04LDw9ZPn0e1H,Day_5_4
1693,R_vx04LDw9ZPn0e1H,Day_5_2
1694,R_vx04LDw9ZPn0e1H,Day_5_5
1695,R_3GiAlzJsROH6PaV,Day_5_5
1696,R_3GiAlzJsROH6PaV,Day_5_2
1697,R_3GiAlzJsROH6PaV,Day_5_2
1698,R_3GiAlzJsROH6PaV,Day_5_2
1699,R_3GiAlzJsROH6PaV,Day_5_3
1700,R_2S0J3Bd2CrQYr1p,Day_5_3
1701,R_2S0J3Bd2CrQYr1p,Day_5_5
1702,R_2S0J3Bd2CrQYr1p,Day_5_1
1703,R_V3l1ByfTUpSAkmJ,Day_5_2
1704,R_V3l1ByfTUpSAkmJ,Day_5_2
1705,R_V3l1ByfTUpSAkmJ,Day_5_2
1706,R_V3l1ByfTUpSAkmJ,Day_5_5
1707,R_V3l1ByfTUpSAkmJ,Day_5_1
1708,R_V3l1ByfTUpSAkmJ,Day_5_2
1709,R_V3l1ByfTUpSAkmJ,Day_5_2
1710,R_V3l1ByfTUpSAkmJ,Day_5_2
1711,R_V3l1ByfTUpSAkmJ,Day_5_3
1712,R_V3l1ByfTUpSAkmJ,Day_5_4
1713,R_2QRsqvhdXLT183d,Day_5_1
1714,R_2QRsqvhdXLT183d,Day_5_3
1715,R_2QRsqvhdXLT183d,Day_5_2
1716,R_2QRsqvhdXLT183d,Day_5_2
1717,R_2QRsqvhdXLT183d,Day_5_2
1718,R_1g0IqZThYQhmGUM,Day_5_1
1719,R_1g0IqZThYQhmGUM,Day_5_3
1720,R_1g0IqZThYQhmGUM,Day_5_3
1721,R_1g0IqZThYQhmGUM,Day_5_4
1722,R_2BzDA9y59se4dES,Day_5_4
1723,R_2BzDA9y59se4dES,Day_5_5
1724,R_2BzDA9y59se4dES,Day_5_1
1725,R_1jBQiiT7YhC3H4N,Day_5_1
1726,R_1jBQiiT7YhC3H4N,Day_5_4
1727,R_1jBQiiT7YhC3H4N,Day_5_5
1728,R_3nOYHBkvLDNW8Jy,Day_5_5
1729,R_3nOYHBkvLDNW8Jy,Day_5_2
1730,R_3nOYHBkvLDNW8Jy,Day_5_2
1731,R_3nOYHBkvLDNW8Jy,Day_5_2
1732,R_3nOYHBkvLDNW8Jy,Day_5_4
1733,R_3MSu0HbtPivkuQS,Day_5_4
1734,R_3MSu0HbtPivkuQS,Day_5_3
1735,R_3MSu0HbtPivkuQS,Day_5_1
1736,R_3MSu0HbtPivkuQS,Day_5_1
1737,R_3MSu0HbtPivkuQS,Day_5_1
1738,R_3MSu0HbtPivkuQS,Day_5_1
1739,R_3MSu0HbtPivkuQS,Day_5_1
1740,R_3MSu0HbtPivkuQS,Day_5_3
1741,R_2tmwqgYLCnJum7o,Day_5_2
1742,R_2tmwqgYLCnJum7o,Day_5_2
1743,R_2tmwqgYLCnJum7o,Day_5_2
1744,R_2tmwqgYLCnJum7o,Day_5_3
1745,R_2tmwqgYLCnJum7o,Day_5_3
1746,R_2tmwqgYLCnJum7o,Day_5_5
1747,R_R4QlNENg6xFO7Nn,Day_5_1
1748,R_R4QlNENg6xFO7Nn,Day_5_2
1749,R_R4QlNENg6xFO7Nn,Day_5_2
1750,R_R4QlNENg6xFO7Nn,Day_5_2
1751,R_R4QlNENg6xFO7Nn,Day_5_5
1752,R_22DESHUbklHsjMr,Day_5_4
1753,R_22DESHUbklHsjMr,Day_5_5
1754,R_22DESHUbklHsjMr,Day_5_1
1755,R_33jTuZbevVLETYZ,Day_5_2
1756,R_33jTuZbevVLETYZ,Day_5_2
1757,R_33jTuZbevVLETYZ,Day_5_2
1758,R_33jTuZbevVLETYZ,Day_5_4
1759,R_33jTuZbevVLETYZ,Day_5_3
1760,R_Oee2GVPY5Acbicp,Day_5_1
1761,R_Oee2GVPY5Acbicp,Day_5_2
1762,R_Oee2GVPY5Acbicp,Day_5_2
1763,R_Oee2GVPY5Acbicp,Day_5_2
1764,R_Oee2GVPY5Acbicp,Day_5_3
1765,R_R3oGKGtDbywidMJ,Day_5_1
1766,R_R3oGKGtDbywidMJ,Day_5_5
1767,R_R3oGKGtDbywidMJ,Day_5_2
1768,R_UZ3HP2gEqmYYtCF,Day_5_3
1769,R_UZ3HP2gEqmYYtCF,Day_5_3
1770,R_UZ3HP2gEqmYYtCF,Day_5_4
1771,R_UZ3HP2gEqmYYtCF,Day_5_1
1772,R_UZ3HP2gEqmYYtCF,Day_5_1
1773,R_124ieQHut2nerZ9,Day_5_3
1774,R_124ieQHut2nerZ9,Day_5_4
1775,R_124ieQHut2nerZ9,Day_5_5
1776,R_pB0Y2EUOQWW8E6Z,Day_5_5
1777,R_pB0Y2EUOQWW8E6Z,Day_5_4
1778,R_pB0Y2EUOQWW8E6Z,Day_5_3
1779,R_pB0Y2EUOQWW8E6Z,Day_5_3
1780,R_pB0Y2EUOQWW8E6Z,Day_5_4
1781,R_pB0Y2EUOQWW8E6Z,Day_5_5
1782,R_pB0Y2EUOQWW8E6Z,Day_5_3
1783,R_2Uf08qkuzG2RGGR,Day_5_3
1784,R_2Uf08qkuzG2RGGR,Day_5_5
1785,R_2Uf08qkuzG2RGGR,Day_5_1
1786,R_2uVbunhaEzqhCkr,Day_5_1
1787,R_2uVbunhaEzqhCkr,Day_5_4
1788,R_2uVbunhaEzqhCkr,Day_5_2
1789,R_2uVbunhaEzqhCkr,Day_5_2
1790,R_2uVbunhaEzqhCkr,Day_5_2
1791,R_b8iwAG2h3ozTjPj,Day_5_3
1792,R_b8iwAG2h3ozTjPj,Day_5_4
1793,R_b8iwAG2h3ozTjPj,Day_5_5
1794,R_1gSo8c382uJkzqg,Day_5_2
1795,R_1gSo8c382uJkzqg,Day_5_5
1796,R_1gSo8c382uJkzqg,Day_5_3
1797,R_2a934pEokBEd7ei,Day_5_1
1798,R_2a934pEokBEd7ei,Day_5_3
1799,R_2a934pEokBEd7ei,Day_5_2
1800,R_TdUKqNrfw4mO5zj,Day_5_5
1801,R_TdUKqNrfw4mO5zj,Day_5_3
1802,R_TdUKqNrfw4mO5zj,Day_5_3
1803,R_TdUKqNrfw4mO5zj,Day_5_3
1804,R_TdUKqNrfw4mO5zj,Day_5_3
1805,R_TdUKqNrfw4mO5zj,Day_5_1
1806,R_2aPlkmuMr4bvsQq,Day_5_3
1807,R_2aPlkmuMr4bvsQq,Day_5_4
1808,R_2aPlkmuMr4bvsQq,Day_5_1
1809,R_DoVSzCg6rpSwTDz,Day_5_2
1810,R_DoVSzCg6rpSwTDz,Day_5_2
1811,R_DoVSzCg6rpSwTDz,Day_5_2
1812,R_DoVSzCg6rpSwTDz,Day_5_3
1813,R_DoVSzCg6rpSwTDz,Day_5_1
1814,R_2E9U3i6o3n8QvyT,Day_5_4
1815,R_2E9U3i6o3n8QvyT,Day_5_2
1816,R_2E9U3i6o3n8QvyT,Day_5_2
1817,R_2E9U3i6o3n8QvyT,Day_5_2
1818,R_2aRYPaccUy9icOe,Day_5_5
1819,R_2aRYPaccUy9icOe,Day_5_5
1820,R_2aRYPaccUy9icOe,Day_5_1
1821,R_2aRYPaccUy9icOe,Day_5_4
1822,R_1MW05c7p9YgWJhq,Day_5_4
1823,R_1MW05c7p9YgWJhq,Day_5_4
1824,R_1MW05c7p9YgWJhq,Day_5_1
1825,R_1MW05c7p9YgWJhq,Day_5_5
1826,R_2b3kXJvvXNopMiK,Day_5_4
1827,R_2b3kXJvvXNopMiK,Day_5_4
1828,R_2b3kXJvvXNopMiK,Day_5_5
1829,R_2b3kXJvvXNopMiK,Day_5_5
1830,R_2b3kXJvvXNopMiK,Day_5_1
1831,R_1DpStEc8Nr5h2v1,Day_5_5
1832,R_1DpStEc8Nr5h2v1,Day_5_2
1833,R_1DpStEc8Nr5h2v1,Day_5_2
1834,R_1DpStEc8Nr5h2v1,Day_5_2
1835,R_1DpStEc8Nr5h2v1,Day_5_2
1836,R_1DpStEc8Nr5h2v1,Day_5_2
1837,R_1DpStEc8Nr5h2v1,Day_5_2
1838,R_1DpStEc8Nr5h2v1,Day_5_1
1839,R_sj9c59jN5ayZLRD,Day_5_2
1840,R_sj9c59jN5ayZLRD,Day_5_2
1841,R_sj9c59jN5ayZLRD,Day_5_2
1842,R_sj9c59jN5ayZLRD,Day_5_2
1843,R_sj9c59jN5ayZLRD,Day_5_1
1844,R_sj9c59jN5ayZLRD,Day_5_5
1845,R_sj9c59jN5ayZLRD,Day_5_5
1846,R_sj9c59jN5ayZLRD,Day_5_1
1847,R_2TLiQXiGgVk9oc2,Day_5_1
1848,R_2TLiQXiGgVk9oc2,Day_5_1
1849,R_2TLiQXiGgVk9oc2,Day_5_4
1850,R_2TLiQXiGgVk9oc2,Day_5_3
1851,R_2TLiQXiGgVk9oc2,Day_5_3
1852,R_2TLiQXiGgVk9oc2,Day_5_1
1853,R_2BqEjVBL1iGLZcX,Day_5_2
1854,R_2BqEjVBL1iGLZcX,Day_5_2
1855,R_2BqEjVBL1iGLZcX,Day_5_2
1856,R_2BqEjVBL1iGLZcX,Day_5_2
1857,R_2BqEjVBL1iGLZcX,Day_5_2
1858,R_2BqEjVBL1iGLZcX,Day_5_2
1859,R_2BqEjVBL1iGLZcX,Day_5_5
1860,R_2BqEjVBL1iGLZcX,Day_5_5
1861,R_2BqEjVBL1iGLZcX,Day_5_1
1862,R_2BqEjVBL1iGLZcX,Day_5_1
1863,R_2BqEjVBL1iGLZcX,Day_5_5
1864,R_1QaUvy2jZot84W1,Day_5_3
1865,R_1QaUvy2jZot84W1,Day_5_2
1866,R_1QaUvy2jZot84W1,Day_5_2
1867,R_1QaUvy2jZot84W1,Day_5_2
1868,R_1QaUvy2jZot84W1,Day_5_1
1869,R_3fC682f8MenV75y,Day_5_2
1870,R_3fC682f8MenV75y,Day_5_2
1871,R_3fC682f8MenV75y,Day_5_2
1872,R_3fC682f8MenV75y,Day_5_5
1873,R_3fC682f8MenV75y,Day_5_3
1874,R_3fC682f8MenV75y,Day_5_5
1875,R_3fC682f8MenV75y,Day_5_2
1876,R_3fC682f8MenV75y,Day_5_2
1877,R_3fC682f8MenV75y,Day_5_2
1878,R_3fC682f8MenV75y,Day_5_3
1879,R_2S8qvreEraXBSr3,Day_5_1
1880,R_2S8qvreEraXBSr3,Day_5_3
1881,R_2S8qvreEraXBSr3,Day_5_2
1882,R_2S8qvreEraXBSr3,Day_5_2
1883,R_2S8qvreEraXBSr3,Day_5_2
1884,R_2YYCITM2N2TqPhs,Day_5_4
1885,R_2YYCITM2N2TqPhs,Day_5_2
1886,R_2YYCITM2N2TqPhs,Day_5_2
1887,R_2YYCITM2N2TqPhs,Day_5_2
1888,R_2YYCITM2N2TqPhs,Day_5_1
1889,R_2YYCITM2N2TqPhs,Day_5_5
1890,R_2YYCITM2N2TqPhs,Day_5_2
1891,R_2YYCITM2N2TqPhs,Day_5_2
1892,R_2YYCITM2N2TqPhs,Day_5_2
1893,R_2YYCITM2N2TqPhs,Day_5_4
1894,R_1mtuGiVFjbHBLwl,Day_5_2
1895,R_1mtuGiVFjbHBLwl,Day_5_2
1896,R_1mtuGiVFjbHBLwl,Day_5_2
1897,R_1mtuGiVFjbHBLwl,Day_5_1
1898,R_1mtuGiVFjbHBLwl,Day_5_5
1899,R_Z1O1fEkvTMRXUsh,Day_5_3
1900,R_Z1O1fEkvTMRXUsh,Day_5_4
1901,R_Z1O1fEkvTMRXUsh,Day_5_1
1902,R_2f1FcYhYJKAUuaS,Day_5_2
1903,R_2f1FcYhYJKAUuaS,Day_5_2
1904,R_2f1FcYhYJKAUuaS,Day_5_2
1905,R_2f1FcYhYJKAUuaS,Day_5_3
1906,R_2f1FcYhYJKAUuaS,Day_5_4
1907,R_2f1FcYhYJKAUuaS,Day_5_4
1908,R_2TzY3jcxZVvTYBP,Day_5_1
1909,R_2TzY3jcxZVvTYBP,Day_5_4
1910,R_2TzY3jcxZVvTYBP,Day_5_5
1911,R_cUYEP9IvtpoDAFb,Day_6_3
1912,R_cUYEP9IvtpoDAFb,Day_6_5
1913,R_cUYEP9IvtpoDAFb,Day_6_5
1914,R_279DBRI7IPeT7GL,Day_6_4
1915,R_279DBRI7IPeT7GL,Day_6_5
1916,R_279DBRI7IPeT7GL,Day_6_5
1917,R_32Jgil2qR9uPBgK,Day_6_5
1918,R_32Jgil2qR9uPBgK,Day_6_5
1919,R_32Jgil2qR9uPBgK,Day_6_3
1920,R_22WSQRGhQHAk0PW,Day_6_5
1921,R_22WSQRGhQHAk0PW,Day_6_4
1922,R_22WSQRGhQHAk0PW,Day_6_5
1923,R_22WSQRGhQHAk0PW,Day_6_3
1924,R_1GLoaz7VRcl8Tu1,Day_6_4
1925,R_1GLoaz7VRcl8Tu1,Day_6_5
1926,R_1GLoaz7VRcl8Tu1,Day_6_1
1927,R_2amHGd94HoYiO3A,Day_6_4
1928,R_2amHGd94HoYiO3A,Day_6_1
1929,R_3JgVQbmf3ZbCk5G,Day_6_4
1930,R_3JgVQbmf3ZbCk5G,Day_6_4
1931,R_3JgVQbmf3ZbCk5G,Day_6_3
1932,R_3HTt2eO3j5S2Yun,Day_6_3
1933,R_3HTt2eO3j5S2Yun,Day_6_5
1934,R_3HTt2eO3j5S2Yun,Day_6_5
1935,R_2aE6HAgHqGfZ8Fj,Day_6_5
1936,R_2aE6HAgHqGfZ8Fj,Day_6_5
1937,R_2aE6HAgHqGfZ8Fj,Day_6_1
1938,R_1jHtPndRpKZ9KHC,Day_6_4
1939,R_1jHtPndRpKZ9KHC,Day_6_1
1940,R_3lKdpVgUA3WzAg6,Day_6_1
1941,R_3lKdpVgUA3WzAg6,Day_6_4
1942,R_2xxXQEtv9QE2tT7,Day_6_5
1943,R_2xxXQEtv9QE2tT7,Day_6_5
1944,R_2xxXQEtv9QE2tT7,Day_6_4
1945,R_1r7hFzWVrEVXLaI,Day_6_4
1946,R_1r7hFzWVrEVXLaI,Day_6_5
1947,R_1r7hFzWVrEVXLaI,Day_6_5
1948,R_1r7hFzWVrEVXLaI,Day_6_1
1949,R_1QN3wdcroeZ3pl7,Day_6_3
1950,R_1QN3wdcroeZ3pl7,Day_6_4
1951,R_3nVj22Wfpkf7GSk,Day_6_3
1952,R_3nVj22Wfpkf7GSk,Day_6_3
1953,R_3nVj22Wfpkf7GSk,Day_6_4
1954,R_1q9tJg9ZHjy4C1i,Day_6_4
1955,R_1q9tJg9ZHjy4C1i,Day_6_1
1956,R_1q9tJg9ZHjy4C1i,Day_6_5
1957,R_1q9tJg9ZHjy4C1i,Day_6_5
1958,R_vGn984Dffqki7aV,Day_6_3
1959,R_vGn984Dffqki7aV,Day_6_5
1960,R_Zsrn2mjoHcI7DkR,Day_6_3
1961,R_Zsrn2mjoHcI7DkR,Day_6_1
1962,R_Zsrn2mjoHcI7DkR,Day_6_4
1963,R_3PRlaxTxxE10Gad,Day_6_5
1964,R_3PRlaxTxxE10Gad,Day_6_3
1965,R_1lmlohcRKfihpoK,Day_6_5
1966,R_1lmlohcRKfihpoK,Day_6_5
1967,R_1lmlohcRKfihpoK,Day_6_3
1968,R_6tXVSy7JzfeweB3,Day_6_1
1969,R_6tXVSy7JzfeweB3,Day_6_4
1970,R_6tXVSy7JzfeweB3,Day_6_4
1971,R_1qVs5u6EZDf91yZ,Day_6_5
1972,R_1qVs5u6EZDf91yZ,Day_6_5
1973,R_1qVs5u6EZDf91yZ,Day_6_5
1974,R_1qVs5u6EZDf91yZ,Day_6_5
1975,R_1qVs5u6EZDf91yZ,Day_6_3
1976,R_1qVs5u6EZDf91yZ,Day_6_1
1977,R_1ousLe2vlr2eyI3,Day_6_3
1978,R_1ousLe2vlr2eyI3,Day_6_3
1979,R_1ousLe2vlr2eyI3,Day_6_3
1980,R_1ousLe2vlr2eyI3,Day_6_1
1981,R_2cnL4OP3thEExGD,Day_6_4
1982,R_2cnL4OP3thEExGD,Day_6_5
1983,R_2cnL4OP3thEExGD,Day_6_5
1984,R_2cnL4OP3thEExGD,Day_6_3
1985,R_33wB4ASBvsp0zBn,Day_6_3
1986,R_33wB4ASBvsp0zBn,Day_6_1
1987,R_23aeGsFVDzEXzcL,Day_6_3
1988,R_23aeGsFVDzEXzcL,Day_6_5
1989,R_23aeGsFVDzEXzcL,Day_6_5
1990,R_23aeGsFVDzEXzcL,Day_6_4
1991,R_1jHXu8ibUhKW0Le,Day_6_5
1992,R_1jHXu8ibUhKW0Le,Day_6_3
1993,R_1jHXu8ibUhKW0Le,Day_6_5
1994,R_3OemT1S7X5XP5WF,Day_6_3
1995,R_3OemT1S7X5XP5WF,Day_6_1
1996,R_3LZ30O3ejTDlBzG,Day_6_3
1997,R_3LZ30O3ejTDlBzG,Day_6_3
1998,R_3LZ30O3ejTDlBzG,Day_6_3
1999,R_3LZ30O3ejTDlBzG,Day_6_4
2000,R_utdLhPe6WNr59Tj,Day_6_4
2001,R_utdLhPe6WNr59Tj,Day_6_5
2002,R_utdLhPe6WNr59Tj,Day_6_5
2003,R_utdLhPe6WNr59Tj,Day_6_3
2004,R_1gwI75ZGEnxHf7P,Day_6_4
2005,R_1gwI75ZGEnxHf7P,Day_6_1
2006,R_29mNFvNT6cAeRZf,Day_6_1
2007,R_29mNFvNT6cAeRZf,Day_6_4
2008,R_29mNFvNT6cAeRZf,Day_6_3
2009,R_1ooKq2qHdoeuBOt,Day_6_1
2010,R_1ooKq2qHdoeuBOt,Day_6_5
2011,R_1ooKq2qHdoeuBOt,Day_6_3
2012,R_1ooKq2qHdoeuBOt,Day_6_3
2013,R_1ooKq2qHdoeuBOt,Day_6_5
2014,R_T77O547q61MqcI9,Day_6_4
2015,R_T77O547q61MqcI9,Day_6_3
2016,R_3JxxbeUubb6geQ2,Day_6_5
2017,R_3JxxbeUubb6geQ2,Day_6_5
2018,R_3JxxbeUubb6geQ2,Day_6_4
2019,R_yD8eaCyoDKqNIjf,Day_6_3
2020,R_yD8eaCyoDKqNIjf,Day_6_3
2021,R_yD8eaCyoDKqNIjf,Day_6_4
2022,R_1JDir4st2VYrCQ1,Day_6_3
2023,R_1JDir4st2VYrCQ1,Day_6_1
2024,R_1JDir4st2VYrCQ1,Day_6_4
2025,R_1gj9NwQCbK7mmWE,Day_6_4
2026,R_1gj9NwQCbK7mmWE,Day_6_5
2027,R_1gj9NwQCbK7mmWE,Day_6_5
2028,R_3nkGQuAQyu5cGdN,Day_6_3
2029,R_3nkGQuAQyu5cGdN,Day_6_5
2030,R_3nkGQuAQyu5cGdN,Day_6_5
2031,R_3nkGQuAQyu5cGdN,Day_6_1
2032,R_3nkGQuAQyu5cGdN,Day_6_1
2033,R_3nkGQuAQyu5cGdN,Day_6_4
2034,R_3JI4gw2snK3ETnv,Day_6_4
2035,R_3JI4gw2snK3ETnv,Day_6_3
2036,R_3JI4gw2snK3ETnv,Day_6_5
2037,R_3JI4gw2snK3ETnv,Day_6_5
2038,R_3JI4gw2snK3ETnv,Day_6_4
2039,R_uqTc6lyOKyzHsop,Day_6_5
2040,R_uqTc6lyOKyzHsop,Day_6_4
2041,R_3HI96GOeq4GDrsa,Day_6_3
2042,R_3HI96GOeq4GDrsa,Day_6_5
2043,R_eDNm6vmorNBwTYt,Day_6_3
2044,R_eDNm6vmorNBwTYt,Day_6_4
2045,R_eDNm6vmorNBwTYt,Day_6_1
2046,R_eDNm6vmorNBwTYt,Day_6_5
2047,R_eDNm6vmorNBwTYt,Day_6_3
2048,R_eDNm6vmorNBwTYt,Day_6_5
2049,R_3KZ9jAK9QyRvfnE,Day_6_5
2050,R_3KZ9jAK9QyRvfnE,Day_6_5
2051,R_3KZ9jAK9QyRvfnE,Day_6_1
2052,R_3KZ9jAK9QyRvfnE,Day_6_3
2053,R_1QFX7ZmSGjgEyCj,Day_6_5
2054,R_1QFX7ZmSGjgEyCj,Day_6_5
2055,R_1QFX7ZmSGjgEyCj,Day_6_4
2056,R_RzcxvBjjwiOX2AF,Day_6_1
2057,R_RzcxvBjjwiOX2AF,Day_6_3
2058,R_2BfU9Z39oHwx0CN,Day_6_5
2059,R_2BfU9Z39oHwx0CN,Day_6_5
2060,R_2BfU9Z39oHwx0CN,Day_6_5
2061,R_2BfU9Z39oHwx0CN,Day_6_1
2062,R_2BfU9Z39oHwx0CN,Day_6_1
2063,R_2BfU9Z39oHwx0CN,Day_6_4
2064,R_UQog4OeHtk17oNr,Day_6_5
2065,R_UQog4OeHtk17oNr,Day_6_4
2066,R_3KGWuiQMdGcD3XY,Day_6_1
2067,R_3KGWuiQMdGcD3XY,Day_6_3
2068,R_2uHvHg96QrhPuMI,Day_6_4
2069,R_2uHvHg96QrhPuMI,Day_6_4
2070,R_2uHvHg96QrhPuMI,Day_6_3
2071,R_2uHvHg96QrhPuMI,Day_6_1
2072,R_2zAax97iefyHrO1,Day_7_2
2073,R_2zAax97iefyHrO1,Day_7_1
2074,R_2zAax97iefyHrO1,Day_7_4
2075,R_0kqqTTfySmoYq6R,Day_7_5
2076,R_0kqqTTfySmoYq6R,Day_7_3
2077,R_0kqqTTfySmoYq6R,Day_7_1
2078,R_0kqqTTfySmoYq6R,Day_7_1
2079,R_3PN6RGYQilp6YeQ,Day_7_3
2080,R_3PN6RGYQilp6YeQ,Day_7_4
2081,R_3PN6RGYQilp6YeQ,Day_7_1
2082,R_22S5mLhHuD8UbNw,Day_7_2
2083,R_22S5mLhHuD8UbNw,Day_7_1
2084,R_22S5mLhHuD8UbNw,Day_7_3
