"","Likert_Evaluation","Susc_FN","Treat_Search","Education_Score","Age","Gender","Income_Score","Dummy_Congruence","Familiar_Dummy","Article_day","ResponseId"
"3004",NA,NA,1,1,24,1,1,0,0,"dec 10_2","R_2RP3ZjCvNW1m51W"
"3005",6,1,1,3,19,1,0,0,0,"dec 10_2","R_12L0ncazhS0j8GI"
"3006",5,0,1,1,48,1,0,0,1,"dec 10_2","R_33EgGFjAbmiqjm9"
"3007",NA,NA,1,1,34,1,0,0,0,"dec 10_2","R_1dESV4WyqKufhXh"
"3008",NA,NA,1,1,37,1,0,0,0,"dec 10_2","R_3RqkvFBYqwMWfHm"
"3009",3,0,1,4,34,1,1,0,0,"dec 10_2","R_3fHonwdjuSsR3JH"
"3010",4,0,1,1,46,1,0,0,1,"dec 10_2","R_3Jxfwfw1j0kxQhD"
"3011",5,1,1,1,33,1,0,0,0,"dec 10_2","R_116BGT9Ejx0NQZh"
"3012",3,0,1,0,18,0,0,0,0,"dec 10_2","R_1hETOhjI1ToCeqw"
"3013",NA,NA,1,2,39,1,0,0,0,"dec 10_2","R_PMWRzo8IAMbdlIt"
"3014",4,0,1,1,49,1,0,0,1,"dec 10_2","R_2ri5FNRvMrOsrbn"
"3015",4,0,1,3,35,1,0,0,1,"dec 10_2","R_1pPCEmAJXcTDdxp"
"3016",NA,NA,1,0,41,1,0,0,0,"dec 10_2","R_AyyLTOn9cIRP1Qd"
"3017",5,0,1,3,42,1,0,NA,0,"dec 10_2","R_2ZBs0PrSDRfqNFf"
"3018",6,1,1,3,38,1,2,0,1,"dec 10_2","R_RrzyyeDhIdoAqfn"
"3019",4,0,1,4,39,1,0,0,0,"dec 10_2","R_DpWSQN08VezpXmV"
"3020",NA,NA,1,3,38,1,1,0,0,"dec 10_2","R_Ui2ycud2LmqvO3T"
"3021",NA,NA,0,1,69,0,0,0,0,"dec 10_2","R_2azTGyYLOMNXnqx"
"3022",4,0,0,1,55,1,1,0,0,"dec 10_2","R_3m2haqVDPVo3www"
"3023",1,0,0,1,62,0,1,0,0,"dec 10_2","R_XSyjd77eqa1cnW9"
"3024",1,0,0,1,71,1,0,0,0,"dec 10_2","R_3PZR8M9Tkumri3H"
"3025",7,1,0,4,61,1,2,0,1,"dec 10_2","R_3iLwGvbVKTU9wiE"
"3026",4,0,0,1,55,1,1,0,1,"dec 10_2","R_xrSW28ab9HIxWTf"
"3027",3,0,0,3,67,0,0,0,1,"dec 10_2","R_2WOwvCmFYaLvO5S"
"3028",6,1,0,1,70,1,1,0,1,"dec 10_2","R_1I77lMv2laANT4i"
"3029",7,1,0,1,59,1,0,0,1,"dec 10_2","R_bxBBOR3AxuOUZTX"
"3030",1,0,1,4,59,0,2,0,0,"dec 10_2","R_3M5vbledoVKI0tr"
"3031",1,0,1,1,40,0,0,0,0,"dec 10_2","R_suRy4rxalUODK25"
"3032",NA,NA,1,2,74,0,1,0,0,"dec 10_2","R_6fgfvnr4Bimc8dr"
"3033",6,1,1,3,64,0,1,0,1,"dec 10_2","R_3JlKvhSXwmPASUQ"
"3034",NA,NA,1,3,58,0,1,0,0,"dec 10_2","R_8p4HgF3yFx2mE93"
"3035",5,1,1,1,26,0,1,0,1,"dec 10_2","R_2495aMfmTZUmF5e"
"3036",NA,NA,0,4,43,1,3,0,0,"dec 10_2","R_1HoRdTtBmABUG1b"
"3037",4,0,0,4,46,0,0,0,1,"dec 10_2","R_qxUH4zrOl146BeV"
"3038",6,0,0,0,38,0,0,0,0,"dec 10_2","R_Cjnq2H1j36OZUMF"
"3039",3,0,0,3,38,0,1,0,0,"dec 10_2","R_2f88eioKD9lkdUv"
"3040",NA,NA,0,1,62,0,0,0,0,"dec 10_2","R_2qqo37beE5q7Tc1"
"3041",5,0,0,3,36,1,2,0,1,"dec 10_2","R_21FdTX85aijk48s"
"3042",NA,NA,0,2,42,0,0,0,0,"dec 10_2","R_3dPKk5y0BXSxxTJ"
"3043",4,0,0,4,50,1,3,0,1,"dec 10_2","R_29bKUNJOwmoLUcH"
"3044",6,0,0,4,37,0,2,0,0,"dec 10_2","R_pQ4xVuNLaAEwAAp"
"3045",3,0,0,5,60,0,2,0,1,"dec 10_2","R_2zC5dLnLvMtQC3L"
"3046",1,0,0,3,36,1,0,0,0,"dec 10_2","R_2DOAo3yet0WmN0d"
"3047",NA,NA,0,3,31,1,0,0,0,"dec 10_2","R_1mrA8SY07dqHSdM"
"3048",3,0,0,1,28,1,0,0,0,"dec 10_2","R_1kHzrbXEzAEld2w"
"3049",NA,NA,0,1,25,1,0,0,0,"dec 10_2","R_2dpaP4COHl9R0Pj"
"3050",2,0,0,1,66,1,0,0,0,"dec 10_2","R_31zoNQY1KifKzZs"
"3051",3,0,0,5,33,1,3,0,1,"dec 10_2","R_ZqSDjuM9oIC3XBT"
"3052",NA,NA,0,2,29,0,0,0,0,"dec 10_2","R_3pmQtJpojcKXfgx"
"3053",4,1,0,1,24,0,0,0,0,"dec 10_2","R_3ewb0chZS9KCOK1"
"3054",7,0,1,3,63,0,0,0,1,"dec 10_2","R_UtnpSXATP0zGzId"
"3055",NA,NA,1,1,46,0,0,0,0,"dec 10_2","R_WcYOueJBgTBGTVn"
"3056",3,0,1,3,66,0,0,0,0,"dec 10_2","R_1M3zeoG1eZ7C2BF"
"3057",5,0,0,3,72,1,0,0,0,"dec 10_2","R_21zaZGAmwDKOD7i"
"3058",5,0,0,1,63,1,0,0,0,"dec 10_2","R_pc9r8baZLZn8TUB"
"3059",NA,NA,0,1,63,0,0,0,0,"dec 10_2","R_2uR7Jh8nIA6otRU"
"3060",3,0,0,1,58,1,0,0,0,"dec 10_2","R_3elvvqiXDfjEMbu"
"3061",NA,NA,1,3,46,0,1,0,0,"dec 10_2","R_2y2t3bLyqaxLT4r"
"3062",NA,NA,1,2,30,0,0,0,0,"dec 10_2","R_sBVB1gweIldjXod"
"3063",NA,NA,1,1,26,0,1,0,0,"dec 10_2","R_V2mWPuycGJG8qA1"
"3064",1,0,1,1,35,0,0,0,0,"dec 10_2","R_25QKYx0K2aq9eVO"
"3065",3,0,0,3,42,1,2,0,1,"dec 10_2","R_24OyElMr4owEAN9"
"3066",NA,NA,0,1,45,1,1,0,0,"dec 10_2","R_2ZCxqsDW4Xj5PiV"
"3067",NA,NA,0,4,38,1,2,0,0,"dec 10_2","R_1gO1WOZfiTRyXJG"
"3068",NA,NA,0,2,46,1,0,0,0,"dec 10_2","R_pbJ4RFnJ7YPi4kp"
"3069",1,0,1,1,39,0,0,0,1,"dec 10_2","R_3NUOufGwp1zSY9X"
"3070",5,1,1,2,34,0,2,0,0,"dec 10_2","R_1gkzrvu2pQazE0O"
"3071",NA,NA,1,3,27,0,3,0,0,"dec 11_1","R_2qf0oKIek3vzKFt"
"3072",6,1,1,1,39,1,0,1,0,"dec 11_1","R_2P0VFdkhkWtbaBa"
"3073",NA,NA,1,1,21,1,1,0,0,"dec 11_1","R_vrB84gDy5Cx9orL"
"3074",NA,NA,1,1,40,1,1,1,0,"dec 11_1","R_1Inr3JPz6INbfJr"
"3075",5,0,1,1,55,1,1,1,1,"dec 11_1","R_yOaS6iOkpJ8RAdP"
"3076",4,1,1,1,36,0,0,0,0,"dec 11_1","R_3J3PFTX4kol7DHS"
"3077",4,0,1,4,45,1,0,0,1,"dec 11_1","R_tDj18sWGdsHrwWZ"
"3078",NA,NA,1,3,65,0,0,0,0,"dec 11_1","R_1exAn6msxMiBs12"
"3079",5,1,1,1,29,0,0,0,0,"dec 11_1","R_2UfL2acPDyefs2o"
"3080",4,0,1,1,30,0,0,0,0,"dec 11_1","R_1HhlRKjrBgpfH5d"
"3081",NA,NA,1,1,52,0,0,1,0,"dec 11_1","R_2y2iWt0j9Muc8Nd"
"3082",4,0,1,1,30,0,2,0,0,"dec 11_1","R_2pQoZMIPi8qWbGb"
"3083",3,1,1,4,54,1,2,0,0,"dec 11_1","R_vp1272fYkhwG4fv"
"3084",NA,NA,1,4,55,0,1,1,0,"dec 11_1","R_1cYP5fQZhDVJ5Q3"
"3085",NA,NA,1,1,66,0,0,1,0,"dec 11_1","R_3IWZseFYM3UVA1l"
"3086",NA,NA,1,2,36,0,0,1,0,"dec 11_1","R_22P14pnCBlIzLMY"
"3087",4,0,1,4,79,0,0,1,1,"dec 11_1","R_1JCvAkO2jlGwBHP"
"3088",3,0,1,3,32,0,3,0,1,"dec 11_1","R_2AQD5AetrLe8k9V"
"3089",4,0,1,1,53,0,1,0,0,"dec 11_1","R_3J30S0Q1DL5BQaZ"
"3090",4,0,1,2,40,0,1,0,1,"dec 11_1","R_3fSLwOFdwZo8brz"
"3091",NA,NA,1,1,21,0,0,0,0,"dec 11_1","R_2BlzOILoP7t6MhU"
"3092",7,1,1,4,47,0,1,1,1,"dec 11_1","R_Doe1ZC6eIy9ktC9"
"3093",5,0,1,1,35,0,1,0,0,"dec 11_1","R_1pGKOd2yd62Hney"
"3094",5,1,1,2,24,0,1,0,0,"dec 11_1","R_0ufNC3ZUlj05b21"
"3095",2,0,1,2,39,0,1,0,1,"dec 11_1","R_3iL0s1XmJU9UQ2g"
"3096",NA,NA,1,3,47,0,1,1,0,"dec 11_1","R_1DwLXgeqso19Poh"
"3097",3,0,1,4,30,0,2,1,0,"dec 11_1","R_3PaXBf4L3DqBt3A"
"3098",1,0,1,3,36,0,1,0,1,"dec 11_1","R_1pnvwB0sGTLvIlv"
"3099",NA,NA,1,4,34,0,2,1,0,"dec 11_1","R_1q8TyYeTGp294H1"
"3100",5,0,1,3,24,0,2,1,1,"dec 11_1","R_3fTApvhQVYKYX7v"
"3101",1,0,1,2,50,0,1,0,0,"dec 11_1","R_1C2YgP7g7twZ7Cm"
"3102",NA,NA,1,3,56,0,2,0,0,"dec 11_1","R_3k7e7TSaBT0BYmG"
"3103",2,0,1,4,42,0,2,0,0,"dec 11_1","R_2tfJaO7GZh7LL9N"
"3104",NA,NA,1,0,77,0,0,0,0,"dec 11_1","R_Rn6Deu3VFmJaItH"
"3105",4,0,1,2,29,0,0,1,0,"dec 11_1","R_3EmowriXblYnoRr"
"3106",3,0,1,3,28,0,0,0,1,"dec 11_1","R_31EQ9oDjMfjX49S"
"3107",NA,NA,1,3,46,0,2,0,0,"dec 11_1","R_0JSQbpYvyNOuwjT"
"3108",NA,NA,1,1,25,0,1,0,0,"dec 11_1","R_vvEtldO9rjQGVrz"
"3109",5,0,1,3,29,0,1,0,0,"dec 11_1","R_2wtRCneoeED2reE"
"3110",4,0,1,2,29,0,2,0,1,"dec 11_1","R_3frgxVYCpKbC0rc"
"3111",5,0,1,3,77,1,0,0,0,"dec 11_1","R_1QgTZIWVJo2mUu0"
"3112",4,0,1,2,21,1,0,0,1,"dec 11_1","R_0V41boznDdmlUWt"
"3113",2,0,1,4,27,1,3,0,1,"dec 11_1","R_2EoWfbE0VoP4Crj"
"3114",3,0,1,1,39,1,0,0,0,"dec 11_1","R_2v0TAH9Zn0CZ2xX"
"3115",7,1,1,1,23,1,1,0,0,"dec 11_1","R_2ANzMBS1PulGmdZ"
"3116",NA,NA,1,3,36,1,1,0,0,"dec 11_1","R_1f7NMNOGQnXfOSM"
"3117",5,0,1,1,44,1,1,0,0,"dec 11_1","R_1kGrxPUb9IVLt0J"
"3118",3,0,1,3,44,1,1,0,1,"dec 11_1","R_23X2etSZM5uKEe0"
"3119",5,1,1,3,33,1,0,1,0,"dec 11_1","R_32IN0MLw26JKMuD"
"3120",7,1,1,3,39,1,1,1,0,"dec 11_1","R_2YPpWW2pnNowiNP"
"3121",6,0,1,1,27,1,0,0,0,"dec 11_1","R_31yCAHh48cR75Ix"
"3122",NA,NA,1,1,34,1,0,0,0,"dec 11_1","R_yrIY99BaEK7t5qV"
"3123",5,1,1,1,34,1,1,1,0,"dec 11_1","R_XLYjcv9UggB9XH3"
"3124",4,0,1,1,48,1,0,1,0,"dec 11_1","R_2CpoeC03cuYgpCe"
"3125",NA,NA,1,3,30,1,1,0,0,"dec 11_1","R_XgZNNmKik18B3l7"
"3126",NA,NA,1,3,32,1,1,0,0,"dec 11_1","R_3qmm1UcjcIimVY4"
"3127",NA,NA,1,3,33,1,1,0,0,"dec 11_1","R_2Qm84Pf2JTNTcn3"
"3128",2,0,0,2,28,0,0,0,1,"dec 11_1","R_1Nac5JKBGx9jJ8O"
"3129",4,0,0,3,22,1,0,0,0,"dec 11_1","R_279xo0SvAkFh6NZ"
"3130",4,0,0,3,30,1,2,1,0,"dec 11_1","R_1hzpFO4nQSKJG8F"
"3131",1,0,0,3,25,1,2,0,1,"dec 11_1","R_1jTIhG3amxYLMD6"
"3132",NA,NA,0,1,33,1,0,NA,0,"dec 11_1","R_3kgInR4QxrJleeQ"
"3133",4,0,0,3,26,1,1,NA,0,"dec 11_1","R_qE1BP6APmQ0cF6F"
"3134",NA,NA,0,2,27,1,0,0,0,"dec 11_1","R_1NfvtKI0DQIvfNO"
"3135",NA,NA,0,2,30,1,0,0,0,"dec 11_1","R_0O3pDpz5noeeuOt"
"3136",4,0,0,2,33,1,0,0,0,"dec 11_1","R_10rbun1QOs4ov7O"
"3137",4,0,0,1,33,1,1,1,0,"dec 11_1","R_3PFVJpvvLG4Q5B4"
"3138",4,0,0,3,28,1,0,0,0,"dec 11_1","R_bOXi11hpkHVc305"
"3139",3,0,0,2,19,1,1,0,1,"dec 11_1","R_ANi22jPRoc568Sd"
"3140",NA,NA,0,2,20,1,1,1,0,"dec 11_1","R_2wRBUtCG27a5cfv"
"3141",NA,NA,0,1,29,1,1,0,0,"dec 11_1","R_1dFQQV9BDa8s10j"
"3142",NA,NA,0,4,26,1,0,0,0,"dec 11_1","R_3k6RGyDWWjmO5xN"
"3143",5,1,0,4,67,0,0,1,0,"dec 11_1","R_2BwYrGVQvlvR6GI"
"3144",3,0,0,3,80,0,1,0,0,"dec 11_1","R_QcPmSyfTxJ2DdBL"
"3145",4,0,0,3,59,0,1,1,0,"dec 11_1","R_1cUO5R34XBgzvu8"
"3146",7,1,0,3,43,0,3,0,1,"dec 11_1","R_XiyxiyolOrU0Ivf"
"3147",4,0,0,4,63,0,2,0,0,"dec 11_1","R_2EgjzPBFdRHMe7y"
"3148",1,0,0,5,52,0,3,0,0,"dec 11_1","R_1dcr2VEgsvXz6Cm"
"3149",2,0,0,4,52,0,0,0,1,"dec 11_1","R_2v9a6f4DPCEnLaS"
"3150",NA,NA,0,3,48,0,1,1,0,"dec 11_1","R_2Vr4hf2xLMB1gGK"
"3151",2,0,0,4,65,0,3,0,0,"dec 11_1","R_3hFQDgTfPAhzCCX"
"3152",NA,NA,0,5,49,0,1,0,0,"dec 11_1","R_1NxfYNZanZA036x"
"3153",1,0,0,4,52,0,3,0,1,"dec 11_1","R_2trgF1NnFd8NtfS"
"3154",NA,NA,0,3,74,0,1,1,0,"dec 11_1","R_1dEQv7WbWMrPtxJ"
"3155",2,0,0,3,74,0,1,0,1,"dec 11_1","R_XSBEmxFaWw15cZ3"
"3156",NA,NA,0,3,71,0,1,1,0,"dec 11_1","R_XzdntieHtZ98lYl"
"3157",NA,NA,0,3,55,0,3,1,0,"dec 11_1","R_339d6KUarfVyjpu"
"3158",6,0,0,3,55,0,3,0,0,"dec 11_1","R_2rVFpicbtSWrLtc"
"3159",NA,NA,0,4,54,0,2,0,0,"dec 11_1","R_2QMnoaUcqmBri5y"
"3160",2,0,0,4,66,0,1,0,0,"dec 11_1","R_1C7M55bv29nbX7W"
"3161",3,0,0,3,57,0,3,0,0,"dec 11_1","R_3MbqmLoGCr6gQrP"
"3162",7,1,0,3,50,0,3,0,0,"dec 11_1","R_1JDCn8SsmECluAl"
"3163",NA,NA,0,3,43,0,3,0,0,"dec 11_1","R_9zE8hiIwU17Y0ox"
"3164",2,0,0,3,44,0,3,0,0,"dec 11_1","R_blUHX6CaGHejsqZ"
"3165",NA,NA,0,5,39,0,3,0,0,"dec 11_1","R_2TYjsmZHe23bGU8"
"3166",NA,NA,0,4,48,0,2,NA,0,"dec 11_1","R_yyAQdzm8LgyaQx3"
"3167",NA,NA,0,3,38,0,2,0,0,"dec 11_1","R_2QY9Hup3OXQgMeP"
"3168",4,0,0,3,44,0,1,1,0,"dec 11_1","R_W1ykrRGxAZVV4Qh"
"3169",7,1,0,3,34,0,1,0,0,"dec 11_1","R_3JrusKO6TqVZ1OZ"
"3170",4,0,0,4,40,0,3,1,0,"dec 11_1","R_3Eo43IxV4x8GEia"
"3171",4,0,0,3,41,0,0,0,0,"dec 11_1","R_3Ktr0kNgm3K1sFb"
"3172",4,0,0,3,46,0,0,NA,0,"dec 11_1","R_2qeEQQ4PHxyECkS"
"3173",NA,NA,0,3,49,0,1,0,0,"dec 11_1","R_2frP5l0HvjOYL3g"
"3174",5,0,0,3,43,0,3,0,0,"dec 11_1","R_2EzypAdo2LfI5Rp"
"3175",2,0,0,4,48,0,1,1,1,"dec 11_1","R_3xvK0PxaVcVcEfL"
"3176",NA,NA,0,3,50,0,2,1,0,"dec 11_1","R_2QQZ1lEV6ugQinj"
"3177",NA,NA,0,3,39,0,1,0,0,"dec 11_1","R_274fg3EJv77BZ81"
"3178",2,0,0,4,37,0,2,0,0,"dec 11_1","R_1ODWVqw0wbL5xgJ"
"3179",1,0,0,3,40,0,2,0,1,"dec 11_1","R_3F3sYsaRryxHLap"
"3180",5,0,0,0,35,0,1,1,0,"dec 11_1","R_3M5walsUJaUPmQN"
"3181",6,1,0,1,69,1,1,1,1,"dec 11_1","R_3nASxRPwtUNEYJb"
"3182",NA,NA,0,1,58,1,0,0,0,"dec 11_1","R_1INrCyE2eqlJuuS"
"3183",6,0,0,1,46,1,0,0,0,"dec 11_1","R_30jXjo90GELHup8"
"3184",6,1,0,1,55,1,0,0,0,"dec 11_1","R_1NrWeg6Gw3VPAfL"
"3185",4,0,0,1,35,0,3,0,0,"dec 11_1","R_2w6UwusqXydG5J7"
"3186",4,0,0,1,77,1,2,1,1,"dec 11_1","R_3CDvVNoM3s5dHh7"
"3187",NA,NA,0,1,65,1,0,0,0,"dec 11_1","R_3phe6ec2lrGavtS"
"3188",3,0,0,1,34,1,0,0,0,"dec 11_1","R_sG7p8G6kJ3pHZGF"
"3189",NA,NA,0,1,63,1,0,NA,0,"dec 11_1","R_2qCuEVRZA5X3Ncn"
"3190",NA,NA,0,1,65,0,0,1,0,"dec 11_1","R_1Y0UirhSJgvhExr"
"3191",4,0,0,1,74,1,0,1,0,"dec 11_1","R_1Izy6xFnY1VSOvR"
"3192",6,1,0,1,66,1,0,1,1,"dec 11_1","R_T7tHJ67NQkiz9lv"
"3193",NA,NA,1,1,60,0,0,0,0,"dec 11_1","R_3JvYMCBKTDBJceg"
"3194",6,1,1,1,77,0,1,1,0,"dec 11_1","R_264sXYRU205Z3Dv"
"3195",NA,NA,1,1,68,0,0,1,0,"dec 11_1","R_2agDoPnS26qlr7a"
"3196",6,1,1,3,29,0,0,0,0,"dec 11_1","R_1OUolSW4WJunYQe"
"3197",NA,NA,1,1,21,0,0,1,0,"dec 11_1","R_3hzFXasNowzFPvX"
"3198",6,1,1,1,39,0,0,0,0,"dec 11_1","R_27evZvVxV4iS5YF"
"3199",7,1,1,5,84,0,3,1,0,"dec 11_1","R_2y9rHSo84LgKJjA"
"3200",NA,NA,1,1,37,1,1,1,0,"dec 11_1","R_ZDB6YFU4A77WZUt"
"3201",4,0,1,4,77,1,3,1,0,"dec 11_1","R_27d3LSFzpbWUF98"
"3202",NA,NA,1,1,40,1,1,1,0,"dec 11_1","R_3HABI5TBRrBtdgt"
"3203",1,0,1,1,60,1,0,0,0,"dec 11_1","R_1ODNudVSIupQ8Hd"
"3204",NA,NA,1,1,55,1,0,1,0,"dec 11_1","R_3MAkRWk4g34ufD8"
"3205",2,0,1,3,73,1,0,0,1,"dec 11_1","R_1eCRvovakd1KHRZ"
"3206",6,1,1,1,61,1,2,1,0,"dec 11_1","R_2dW2ZxQZEjgL9Yg"
"3207",NA,NA,1,3,34,1,0,1,0,"dec 11_1","R_3iJO1cCckIaYXzW"
"3208",NA,NA,1,2,59,1,1,0,0,"dec 11_1","R_2bW2ABTwGtUc416"
"3209",NA,NA,1,1,40,1,0,0,0,"dec 11_1","R_3PLWjRTVYRN8bW9"
"3210",3,0,1,1,66,1,0,0,0,"dec 11_1","R_3PgZ3QAM1Goynln"
"3211",6,1,1,1,58,1,0,0,1,"dec 11_1","R_UiQR0sp61SN5gQx"
"3212",3,0,1,3,58,1,0,0,1,"dec 11_1","R_1ff90JtIpka9xgX"
"3213",7,1,1,3,77,1,0,1,1,"dec 11_1","R_2rCoAFGkivK9kRD"
"3214",4,0,1,1,59,1,1,1,0,"dec 11_1","R_2w4TDKrLpCpl7us"
"3215",7,1,1,2,35,1,2,1,1,"dec 11_1","R_eyPTTYCt7zJng8V"
"3216",NA,NA,1,1,66,1,1,1,0,"dec 11_1","R_2sDKqgNnpLAWc7L"
"3217",NA,NA,1,2,587,1,0,0,0,"dec 11_1","R_2Vewue1CV2hQZe8"
"3218",NA,NA,1,3,72,1,1,0,0,"dec 11_1","R_1jqh34hFbFGcn0b"
"3219",7,0,1,4,31,1,3,1,1,"dec 11_1","R_2ck1zKl4y4UvU1O"
"3220",NA,NA,1,1,68,1,0,0,0,"dec 11_1","R_3s7kGczgumzSUPZ"
"3221",NA,NA,1,4,37,1,1,0,0,"dec 11_1","R_1g0zZh5W8bbDTfF"
"3222",5,0,1,1,18,1,1,0,0,"dec 11_1","R_3KK3Y5RpPDs1H7U"
"3223",NA,NA,1,1,26,1,1,0,0,"dec 11_1","R_1jy0X25aj06pEaF"
"3224",7,1,1,1,36,1,0,0,0,"dec 11_1","R_1j9WkjZd59R6Q3H"
"3225",NA,NA,1,3,24,1,1,1,0,"dec 11_1","R_dcb1LkwomL2jex3"
"3226",2,0,1,3,39,1,1,0,0,"dec 11_1","R_29g2M6Ym5l4UmYP"
"3227",6,1,1,3,57,1,0,0,0,"dec 11_1","R_O8RlCaXG7EqSwSt"
"3228",NA,NA,1,2,76,1,0,1,0,"dec 11_1","R_NXPS7rCsuTJSp57"
"3229",3,0,1,3,65,1,0,0,0,"dec 11_1","R_DICCfXveqOpPZdf"
"3230",5,0,1,1,70,1,0,1,1,"dec 11_1","R_1I6KjQ0mRWXiAMJ"
"3231",1,0,1,1,20,1,0,0,0,"dec 11_1","R_3MJvZKleoQkEXIm"
"3232",1,0,1,2,54,0,1,1,1,"dec 11_1","R_1FQvLDXBygN0VDv"
"3233",6,1,1,1,61,0,0,0,1,"dec 11_1","R_bNNrMO0xAhnTpN7"
"3234",3,0,1,2,71,0,0,0,0,"dec 11_1","R_z1e1kX9Enifr2jD"
"3235",NA,NA,1,4,69,0,3,0,0,"dec 11_1","R_3KVZId5Z16zkvw4"
"3236",7,1,1,1,65,0,0,1,1,"dec 11_1","R_2bMY5YmLxPeN3Eh"
"3237",2,0,1,3,63,0,1,1,1,"dec 11_1","R_6KmIihF8FrLKoj7"
"3238",3,0,1,1,54,0,1,1,0,"dec 11_1","R_vVSUlJrmdlThydH"
"3239",5,0,1,2,40,0,1,0,0,"dec 11_1","R_2WVxic28Tp9o97u"
"3240",5,1,1,2,34,0,1,1,0,"dec 11_1","R_269LisUnCg1NAaq"
"3241",5,1,1,1,51,0,0,1,1,"dec 11_1","R_sustG0eBDEXbqKZ"
"3242",7,1,1,4,36,0,2,0,0,"dec 11_1","R_1hZvCfH6WYodInY"
"3243",NA,NA,1,3,81,0,0,1,0,"dec 11_1","R_2CdZP0mKwkfgP0R"
"3244",2,0,1,1,65,0,0,1,0,"dec 11_1","R_3noNlbMdUsqVqPt"
"3245",6,0,1,3,39,0,3,0,1,"dec 11_1","R_2txu3lWo7QFOQ95"
"3246",4,0,1,4,51,0,2,0,0,"dec 11_1","R_Rrwy0DQAGWQ4Tpn"
"3247",5,1,1,2,72,0,0,0,0,"dec 11_1","R_2TGYZxrzBeLyozu"
"3248",NA,NA,1,1,53,0,2,0,0,"dec 11_1","R_3L7oJahAcMrCtoR"
"3249",7,1,1,2,37,0,1,1,0,"dec 11_1","R_2zNfc7t9KVwhZxa"
"3250",5,1,1,1,27,0,2,1,1,"dec 11_1","R_1q4ZMW6qDlKrLGz"
"3251",NA,NA,1,1,80,0,1,0,0,"dec 11_1","R_1NcmP3mc55O7Itz"
"3252",6,1,1,5,67,0,1,1,0,"dec 11_1","R_2R2N8LVaMpTUGiz"
"3253",6,1,1,3,22,0,2,0,0,"dec 11_1","R_067iovDYoEVnJZf"
"3254",6,1,1,3,77,0,1,1,1,"dec 11_1","R_A03fZT5U5pxRElz"
"3255",7,1,1,1,30,0,1,0,0,"dec 11_1","R_2y1HB99dkXxiQfo"
"3256",6,1,1,3,25,0,2,0,0,"dec 11_1","R_1j6DzteC4mZWZtO"
"3257",2,0,1,4,59,0,1,0,1,"dec 11_1","R_2CxKgZvf2BipBzq"
"3258",6,1,1,1,20,0,0,0,0,"dec 11_1","R_1BW08922SfpDTjv"
"3259",NA,NA,1,2,22,0,0,NA,0,"dec 11_1","R_3PMgLbUifukKbUX"
"3260",NA,NA,1,3,49,0,1,0,0,"dec 11_1","R_1EaCVy2tUxJEjou"
"3261",6,0,1,4,33,0,0,1,0,"dec 11_1","R_22tUf67pvBZbFIp"
"3262",NA,NA,1,1,25,0,0,0,0,"dec 11_1","R_3CEpzqXH4TDOMRB"
"3263",NA,NA,1,1,25,0,0,0,0,"dec 11_1","R_3NEx4QsbS2GEnML"
"3264",5,1,1,1,23,0,1,0,1,"dec 11_1","R_ulicrgaSOPbMRWN"
"3265",NA,NA,1,2,70,0,0,0,0,"dec 11_1","R_bmHv07sgOyWJ5MR"
"3266",NA,NA,1,4,72,0,2,1,0,"dec 11_1","R_spsEPUkg8ub0BMZ"
"3267",NA,NA,1,4,66,0,0,1,0,"dec 11_1","R_1cVbFcbYHYKhXGn"
"3268",NA,NA,1,1,66,0,0,0,0,"dec 11_1","R_1djoOD9F16klIh6"
"3269",5,1,1,2,67,0,0,0,1,"dec 11_1","R_1lirQVAhkq6gXVn"
"3270",NA,NA,1,3,29,1,2,1,0,"dec 11_1","R_3GfUgUw0VVDBlUg"
"3271",NA,NA,1,2,40,1,0,1,0,"dec 11_1","R_2XdQNDdp9X749kY"
"3272",4,0,1,4,34,1,1,0,0,"dec 11_1","R_ypCTD4x7K1cXpWF"
"3273",4,0,1,3,29,1,0,0,0,"dec 11_1","R_6upbNR10Pt0XRdv"
"3274",NA,NA,1,1,58,1,0,0,0,"dec 11_1","R_1Hd7qIysAuGOP17"
"3275",5,0,0,1,60,0,1,1,0,"dec 11_1","R_BqW8OH9UD0IEB2h"
"3276",NA,NA,0,1,67,1,0,1,0,"dec 11_1","R_1PRVFI1yEqU9Qdj"
"3277",4,0,0,1,66,1,0,0,0,"dec 11_1","R_8k9YrAC6MscRmqB"
"3278",NA,NA,0,2,63,1,0,0,0,"dec 11_1","R_2aE54HVfLIExWy8"
"3279",NA,NA,0,1,28,1,0,0,0,"dec 11_1","R_1jcEDAJXydpNjeP"
"3280",4,0,0,1,72,1,1,1,1,"dec 11_1","R_2pRI9tkrk75xpmn"
"3281",NA,NA,0,1,19,1,0,0,0,"dec 11_1","R_3eyN0UwxjISHXWE"
"3282",2,0,0,1,35,1,0,0,0,"dec 11_1","R_2VHGHSNGGXC8FMX"
"3283",1,0,0,1,38,0,1,0,0,"dec 11_1","R_1o7GfPxwD2vOXCG"
"3284",4,0,0,1,38,1,2,0,0,"dec 11_1","R_3MifA2l2TesEH2E"
"3285",NA,NA,0,1,64,0,0,0,0,"dec 11_1","R_2bIrF9wuakfzq9M"
"3286",4,0,0,1,66,1,0,1,1,"dec 11_1","R_2zO4vmIpQL9xDT4"
"3287",7,1,0,1,43,1,0,NA,0,"dec 11_1","R_1N9dYSarinQc5sl"
