"","ResponseId","Article_day","True_Dummy","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","Article","X","Search_Online"
"791","R_2tJpqi2dOxYXTs9","dec 3_4",1,0,31,0,1,0,1,"5","4",794,0
"792","R_2tJpqi2dOxYXTs9","dec 3_5",1,0,31,0,1,0,1,"5","5",10938,0
"793","R_2tlBPyT4QJMyoFO","dec 5_5",1,0,44,0,3,0,1,"3.3","5",1134,0
"794","R_2TLebXp9Tq4c68W","dec 3_4",1,0,46,0,0,1,0,"2.1","4",894,0
"795","R_2TLebXp9Tq4c68W","dec 3_5",0,0,46,0,0,1,0,"2.1","5",5966,0
"796","R_2TLuF0GHToCGt2I","nov 20_4",1,0,38,0,3,0,1,"3.7","4",5502,0
"797","R_2TnK11dWa1trnci","nov 21_4",0,0,72,0,4,0,3,"3.7","4",5575,0
"798","R_2TnPCLys9GcrJr4","dec 4_4",1,0,72,0,3,0,2,"4.8","4",11108,0
"799","R_2TREWRbJkeH5f35","dec 11_5",0,0,42,0,4,0,0,"3.6","5",1547,0
"800","R_2trgF1NnFd8NtfS","dec 11_4",1,0,52,0,4,0,3,"4.5","4",6689,0
"801","R_2trgF1NnFd8NtfS","dec 11_5",1,0,52,0,4,0,3,"4.5","5",11761,0
"802","R_2TYjsmZHe23bGU8","dec 11_4",1,0,39,0,5,0,3,"5","4",1629,1
"803","R_2Tz4aflyAjwOln3","nov 21_5",1,0,30,0,1,0,1,"5","5",619,0
"804","R_2U59DPmrrshH7Rn","jan 7_4",1,0,35,0,4,0,1,"2.8","4",7713,0
"805","R_2UbGQuZEt53HaWI","dec 9_5",1,0,49,0,4,0,2,"2.1","5",11414,0
"806","R_2UblfS2Z4bNMPPY","nov 21_4",1,0,65,0,3,1,0,"1.4","4",10649,0
"807","R_2UblfS2Z4bNMPPY","nov 21_5",1,0,65,0,3,1,0,"1.4","5",5577,0
"808","R_2uCb48q2ucRvCHY","dec 11_5",1,0,44,0,3,0,2,"4.2","5",6632,0
"809","R_2uE9VTVrxqlzsoh","dec 5_4",1,0,74,1,4,0,1,"4.2","4",6167,0
"810","R_2UhMCtKX3GtZvOK","nov 21_5",1,0,57,0,1,1,1,"4","5",10639,0
"811","R_2uIHelAZnBuksUt","jan 6_4",1,0,64,0,1,1,0,"3.6","4",2521,0
"812","R_2uIHelAZnBuksUt","jan 6_5",1,0,64,0,1,1,0,"3.6","5",12665,1
"813","R_2UirrwlM81CrZ7F","jan 7_5",0,0,39,NA,0,0,0,"3.7","5",2686,0
"814","R_2uOR0iBehuhzsDL","jan 7_5",1,0,51,0,4,0,1,"4.6","5",7688,0
"815","R_2upR5QQ16uPnk21","nov 20_4",0,0,34,0,2,1,1,"4.5","4",464,0
"816","R_2upR5QQ16uPnk21","nov 20_5",1,0,34,0,2,1,1,"4.5","5",10608,1
"817","R_2uPvvwIbDRamHOc","dec 3_4",0,0,55,0,4,0,2,"4.8","4",10972,0
"818","R_2uR7Jh8nIA6otRU","dec 10_5",0,0,63,0,1,0,0,"4","5",6542,0
"819","R_2uwyBlsfjboWVmV","nov 21_4",0,0,58,0,3,1,0,"3.8","4",557,0
"820","R_2v03VGZXfxoUz4x","dec 3_5",1,0,52,0,3,0,1,"4.6","5",6000,0
"821","R_2v63HJ4VE5BB9nq","nov 20_4",0,0,22,0,3,0,0,"4","4",10565,0
"822","R_2v63HJ4VE5BB9nq","nov 20_5",0,0,22,0,3,0,0,"4","5",5493,0
"823","R_2v6xGPuEKYg5QP3","jan 6_5",1,0,19,0,1,0,1,"2.9","5",12569,0
"824","R_2v82O12rmnXqVIi","dec 5_4",1,0,62,0,3,0,3,"4.3","4",1096,0
"825","R_2v82O12rmnXqVIi","dec 5_5",1,0,62,0,3,0,3,"4.3","5",6168,0
"826","R_2v9a6f4DPCEnLaS","dec 11_5",0,0,52,0,4,0,0,"5","5",6685,0
"827","R_2VaWrjqazmaVUAK","dec 5_5",1,0,40,0,1,1,0,"4.1","5",1172,0
"828","R_2vcOu7LsmUNjlUg","jan 7_4",1,0,29,0,3,1,1,"4.1","4",7740,1
"829","R_2vcOu7LsmUNjlUg","jan 7_5",1,0,29,0,3,1,1,"4.1","5",12812,1
"830","R_2VDsfKPQmlBH2Ia","jan 6_4",0,0,48,0,2,1,1,"2.8","4",12677,0
"831","R_2Vfh3RKQq1cgQat","dec 3_5",1,0,38,0,4,1,2,"4.8","5",5918,0
"832","R_2Vg9GMseEfoTWHX","dec 3_4",1,0,63,1,3,0,2,"4.5","4",5983,0
"833","R_2VHGHSNGGXC8FMX","dec 11_5",1,0,35,0,1,1,0,"4.2","5",6575,0
"834","R_2VJbLzM9G36NTYJ","dec 3_5",0,0,35,0,4,0,3,"4.3","5",824,0
"835","R_2vkWtyWXvaPvBnU","dec 5_4",0,0,26,0,3,1,0,"5","4",6259,0
"836","R_2VLaz586JUabaYb","dec 9_4",1,0,37,0,4,1,1,"3","4",6381,0
"837","R_2VLaz586JUabaYb","dec 9_5",1,0,37,0,4,1,1,"3","5",1309,0
"838","R_2VmPOAbhuMzEerW","jan 7_4",0,0,73,NA,1,1,1,"2.9","4",7746,0
"839","R_2VmPOAbhuMzEerW","jan 7_5",0,0,73,NA,1,1,1,"2.9","5",2674,0
"840","R_2VQ6L0XeQSO29oo","nov 21_5",1,0,67,0,4,0,3,"3.9","5",10706,0
"841","R_2Vr4hf2xLMB1gGK","dec 11_4",1,0,48,0,3,0,1,"4.5","4",11758,0
"842","R_2VrLEfWJEgbM4ZN","dec 10_4",0,0,48,1,1,0,2,"3.9","4",11549,0
"843","R_2VsVz4QA4mTtUDB","jan 6_4",0,0,37,0,4,0,1,"5","4",2489,0
"844","R_2VsVz4QA4mTtUDB","jan 6_5",0,0,37,1,4,0,1,"5","5",12633,0
"845","R_2VvTWoCsh7soA7h","jan 7_4",1,0,56,0,1,1,0,"2.9","4",2610,0
"846","R_2VvTWoCsh7soA7h","jan 7_5",1,0,56,0,1,1,0,"2.9","5",7682,0
"847","R_2VwQ9QrySPuCIO2","dec 3_4",0,0,58,0,2,0,0,"2.9","4",5877,0
"848","R_2VwQ9QrySPuCIO2","dec 3_5",1,0,58,0,2,0,0,"2.9","5",805,0
"849","R_2Vyaq06XcmE5jaV","dec 3_4",0,0,43,0,4,0,2,"3.3","4",5842,0
"850","R_2vZlFtcVeTaqTUp","dec 5_4",0,0,18,0,1,1,2,"3.7","4",11312,0
"851","R_2vZlFtcVeTaqTUp","dec 5_5",1,0,18,0,1,1,2,"3.7","5",1168,0
"852","R_2w03UHgGZ0uOn78","nov 20_4",1,0,44,0,4,0,1,"3.8","4",10573,0
"853","R_2w03UHgGZ0uOn78","nov 20_5",1,0,44,0,4,0,1,"3.8","5",429,0
"854","R_2w1fgTNYLDZV4UC","dec 3_4",1,0,62,1,3,0,2,"4.3","4",756,0
"855","R_2wAAF0sgio2iyHZ","jan 6_4",1,0,60,0,4,1,0,"4.6","4",2544,0
"856","R_2wAAF0sgio2iyHZ","jan 6_5",1,0,60,0,4,1,0,"4.6","5",12688,0
"857","R_2WCnZ4Ln9AeOLGS","dec 11_4",1,0,35,0,1,0,0,"3.9","4",1549,0
"858","R_2wdlVbESfE9baJk","dec 9_5",1,0,30,0,3,1,1,"3.9","5",11429,0
"859","R_2wF9fj00U7aoQ6w","dec 4_4",0,0,40,0,3,1,0,"4.7","4",6113,0
"860","R_2wF9fj00U7aoQ6w","dec 4_5",0,0,40,0,3,1,0,"4.7","5",1041,0
"861","R_2WImCBhgz3CN4cY","dec 4_5",1,0,67,0,2,1,2,"3.6","5",6067,0
"862","R_2WNogoE39rLV75z","jan 6_4",1,0,33,0,3,0,1,"4.5","4",7569,0
"863","R_2WNogoE39rLV75z","jan 6_5",1,0,33,1,3,0,1,"4.5","5",2497,0
"864","R_2wNwN8ZFNwM1RTY","dec 11_4",0,0,32,0,1,1,0,"3.6","4",1587,0
"865","R_2wNwN8ZFNwM1RTY","dec 11_5",0,0,32,0,1,1,0,"3.6","5",6659,0
"866","R_2woazGMBvg3G72f","dec 11_4",1,0,34,0,1,1,2,"4.7","4",1578,0
"867","R_2woazGMBvg3G72f","dec 11_5",1,0,34,0,1,1,2,"4.7","5",11722,0
"868","R_2WOwvCmFYaLvO5S","dec 10_4",0,0,67,0,3,0,0,"2.6","4",11622,0
"869","R_2WPj4rilqIh5jg2","dec 4_4",1,0,79,0,3,0,2,"3","4",946,0
"870","R_2WPj4rilqIh5jg2","dec 4_5",1,0,79,0,3,0,2,"3","5",11090,0
"871","R_2wRBUtCG27a5cfv","dec 11_4",0,0,20,0,2,1,1,"3.4","4",1604,0
"872","R_2wRkbwiAWJ3oEFQ","nov 20_4",0,0,30,0,3,0,1,"4.1","4",5456,1
"873","R_2wRkbwiAWJ3oEFQ","nov 20_5",1,0,30,0,3,0,1,"4.1","5",384,1
"874","R_2wsHHBGMG8FSJu0","jan 6_5",0,0,39,0,3,0,2,"5","5",2500,0
"875","R_2Xb366Jfh8oDM8I","jan 7_4",1,0,49,0,2,0,1,"3.9","4",7655,0
"876","R_2xMpyOABOoSyLcG","jan 6_4",1,0,41,0,1,1,0,"3.7","4",12626,0
"877","R_2Xo3LmJqQ6dnEOq","jan 7_5",0,0,61,0,1,1,0,"3.4","5",2666,0
"878","R_2XokR6I82iKfMic","dec 5_4",0,0,23,1,3,1,0,"2.9","4",6237,0
"879","R_2XokR6I82iKfMic","dec 5_5",0,0,23,0,3,1,0,"2.9","5",11309,0
"880","R_2xPkTqJtu67EHR3","jan 7_5",1,0,35,1,3,0,2,"3.4","5",2662,0
"881","R_2xwPcyyW1Yn8l63","jan 7_4",0,0,51,0,1,0,0,"3.1","4",7747,0
"882","R_2xXkMLpXoIVpR1v","dec 4_4",0,0,53,0,2,0,0,"3.1","4",6029,0
"883","R_2xXkMLpXoIVpR1v","dec 4_5",0,0,53,0,2,0,0,"3.1","5",957,0
"884","R_2xyqJTvj4fNGgIZ","dec 9_4",1,0,68,0,4,0,2,"4.4","4",1215,0
"885","R_2xyqJTvj4fNGgIZ","dec 9_5",1,0,68,0,4,0,2,"4.4","5",6287,1
"886","R_2y2DeyvxktKFeVw","dec 3_4",1,0,30,1,2,1,3,"5","4",769,0
"887","R_2Y2DyJZ3NX2FwjP","dec 5_4",1,0,79,1,4,0,2,"2.3","4",1128,0
"888","R_2Y2DyJZ3NX2FwjP","dec 5_5",1,0,79,0,4,0,2,"2.3","5",11272,0
"889","R_2Y5uX1xA4rPoh4o","nov 20_4",1,0,20,0,1,1,2,"3","4",323,0
"890","R_2y78ZHtfJ3v3SIo","dec 3_4",1,0,62,0,3,0,3,"3.1","4",5881,0
"891","R_2y9Dwf008q0PivU","dec 9_4",0,0,64,0,1,0,3,"3.7","4",6282,0
"892","R_2ya0OwGoYr4cl0c","dec 4_4",0,0,25,0,1,1,0,"3.2","4",11200,0
"893","R_2ya0OwGoYr4cl0c","dec 4_5",1,0,25,0,1,1,0,"3.2","5",6128,0
"894","R_2YazOyrMHehIBDd","jan 7_4",1,0,42,0,1,0,1,"3.5","4",2584,0
"895","R_2YbkFGYurTeHXV4","jan 7_5",1,0,39,0,3,1,0,"4.2","5",7800,0
"896","R_2yel3jkB5KLoP5K","jan 7_5",1,0,66,1,1,0,0,"3.7","5",12732,0
"897","R_2YFFbzxoEH852WD","dec 3_4",0,0,28,1,2,1,1,"3.3","4",853,0
"898","R_2YFFbzxoEH852WD","dec 3_5",0,0,28,0,2,1,1,"3.3","5",10997,0
"899","R_2ygwIpE9lHyL1Ur","dec 11_4",1,0,40,0,3,0,1,"3","4",1579,0
"900","R_2ygwIpE9lHyL1Ur","dec 11_5",0,0,40,0,3,0,1,"3","5",11723,0
"901","R_2YJ1nZO7TEtT8ng","dec 3_4",0,0,68,0,3,1,3,"3.1","4",774,0
"902","R_2ykHZJL5aJ6seHR","dec 9_4",0,0,27,NA,1,1,0,"4.6","4",6393,0
"903","R_2ykHZJL5aJ6seHR","dec 9_5",1,0,27,NA,1,1,0,"4.6","5",11465,0
"904","R_2yl3MC6VuXC3fzg","dec 4_5",1,0,40,0,1,1,2,"4.3","5",11180,0
"905","R_2YlC8eb9ciJs01n","dec 11_5",0,0,29,0,4,1,2,"3.6","5",1569,1
"906","R_2YlmDylVS5ifoSy","dec 5_4",0,0,50,1,3,0,3,"4","4",6174,0
"907","R_2YnYDlFi5z0VBYZ","jan 6_4",1,0,31,0,3,1,0,"3.6","4",7629,0
"908","R_2ypA9LqvbRpWbVH","dec 9_4",0,0,56,0,3,0,0,"3.8","4",1199,0
"909","R_2ypA9LqvbRpWbVH","dec 9_5",1,0,56,0,3,0,0,"3.8","5",11343,0
"910","R_2YrzkebTH8Qh479","jan 6_4",1,0,38,0,1,1,0,"4.3","4",2504,0
"911","R_2ysisYXx1oSJYpy","nov 21_4",0,0,55,0,2,0,0,"3.1","4",5571,0
"912","R_2z6DMlWHZbQAJgT","nov 20_4",0,0,77,0,4,0,3,"3.6","4",10488,0
"913","R_2z7wWTHLzZoMo8S","jan 7_4",0,0,50,0,3,1,1,"4.1","4",2695,0
"914","R_2z7wWTHLzZoMo8S","jan 7_5",1,0,50,0,3,1,1,"4.1","5",12839,0
"915","R_2zBfBEpA9ZHd9Wz","dec 5_5",1,0,45,0,1,1,0,"3.8","5",6226,0
"916","R_2zbQJzV5Fi3hTJM","dec 11_4",1,0,23,0,3,1,3,"4.6","4",6656,0
"917","R_2zbQJzV5Fi3hTJM","dec 11_5",0,0,23,0,3,1,3,"4.6","5",11728,0
"918","R_2zC20MCWaRK7D1H","nov 21_4",0,0,67,0,4,1,1,"3.9","4",10677,0
"919","R_2zC20MCWaRK7D1H","nov 21_5",1,0,67,0,4,1,1,"3.9","5",5605,0
"920","R_2zC4bqQeIDFeQey","nov 21_5",1,0,68,0,3,1,1,"1.9","5",515,0
"921","R_2zC5dLnLvMtQC3L","dec 10_5",1,0,60,0,5,0,2,"3.7","5",6488,0
"922","R_2ZCxqsDW4Xj5PiV","dec 10_5",0,0,45,0,1,1,1,"3.9","5",6525,0
"923","R_2zdSCfcNeVvjNDn","dec 9_5",1,0,57,0,2,1,1,"1.7","5",1255,0
"924","R_2zdtQsFfztA4DwL","dec 10_5",0,0,28,0,3,0,0,"3.3","5",6435,0
"925","R_2ZHRoIOhxi45YVL","nov 20_5",1,0,35,0,1,0,1,"4.2","5",10484,0
"926","R_2ZIEwaY9aYIA0j5","nov 20_4",1,0,23,0,3,1,1,"3.7","4",10593,0
"927","R_2ziNDBBeRzS60mh","dec 3_4",0,0,74,0,2,0,1,"4","4",5898,0
"928","R_2ZIZ29s2JLDRtkp","dec 3_5",1,0,43,0,2,0,2,"4.8","5",810,0
"929","R_2zl0RwhbI4FZpUi","nov 21_5",1,0,43,0,2,0,2,"4.7","5",5592,0
"930","R_2zO4vmIpQL9xDT4","dec 11_4",1,0,66,0,1,1,0,"3.8","4",11651,0
"931","R_2zSbEOpGuM9TE7d","dec 9_5",1,0,69,0,3,0,2,"3.6","5",1260,0
"932","R_2zSVioqqCBW6Pn5","jan 7_4",1,0,62,0,1,1,1,"3.5","4",2655,0
"933","R_2zU76u4uzGGNRIv","nov 20_5",1,0,37,0,1,1,1,"3.6","5",462,0
"934","R_2zYeqPIixpyYWbE","dec 9_4",1,0,68,0,3,0,1,"4.1","4",11388,0
"935","R_2zYeqPIixpyYWbE","dec 9_5",1,0,68,0,3,0,1,"4.1","5",1244,0
"936","R_2ZZFMFjcWrsjZuT","dec 9_5",1,0,25,NA,1,1,0,"3.7","5",6352,0
"937","R_2zZnCool9nTLMdq","dec 9_5",1,0,53,0,5,0,1,"3.7","5",6329,0
"938","R_300Rp8VdIh1I3Cc","dec 5_5",1,0,64,0,3,0,1,"4.6","5",6146,0
"939","R_307Yi3K91zebOOJ","dec 10_4",1,0,56,0,4,1,3,"4.7","4",6563,0
"940","R_307Yi3K91zebOOJ","dec 10_5",0,0,56,0,4,1,3,"4.7","5",1491,0
"941","R_308ie37dglxAm5v","dec 3_4",0,0,72,1,2,0,1,"2.2","4",10924,0
"942","R_308ie37dglxAm5v","dec 3_5",0,0,72,0,2,0,1,"2.2","5",5852,0
"943","R_309246CFXQujt0q","nov 20_4",0,0,77,0,5,0,3,"3.3","4",381,0
"944","R_309246CFXQujt0q","nov 20_5",1,0,77,0,5,0,3,"3.3","5",5453,0
"945","R_30bLpfR2gY3mxR2","dec 3_4",1,0,27,1,3,0,2,"4.2","4",791,0
"946","R_30bLpfR2gY3mxR2","dec 3_5",1,0,27,0,3,0,2,"4.2","5",5863,0
"947","R_30c7ffBBYauWs9E","jan 6_4",0,0,19,0,1,0,0,"3.4","4",7542,0
"948","R_30c7ffBBYauWs9E","jan 6_5",0,0,19,0,1,0,0,"3.4","5",12614,0
"949","R_30cM2JMau2UZ0Im","nov 21_4",1,0,29,0,3,0,2,"2.8","4",5557,0
"950","R_30hGSI76uCX5N1X","dec 9_5",1,0,49,0,1,1,0,"4.1","5",6392,0
"951","R_30ibmnhxdubNCrq","nov 21_4",1,0,39,0,3,0,1,"4.7","4",10652,0
"952","R_30jXjo90GELHup8","dec 11_5",0,0,46,0,1,1,0,"1.6","5",1525,0
"953","R_30l6JF4P3iOdq7i","jan 7_4",1,0,38,0,1,0,0,"4.6","4",7726,0
"954","R_30l6JF4P3iOdq7i","jan 7_5",1,0,38,0,1,0,0,"4.6","5",12798,0
"955","R_30o4covFq0RBw4U","dec 4_5",1,0,18,0,1,1,0,"3.3","5",1002,0
"956","R_31a9CFNgiRSrjSF","nov 20_4",0,0,74,0,4,0,1,"4","4",10500,0
"957","R_31a9CFNgiRSrjSF","nov 20_5",1,0,74,0,4,0,1,"4","5",356,0
"958","R_31d7PQFpmusBzOq","jan 7_4",1,0,27,0,2,1,0,"3.5","4",12833,0
"959","R_31hhOlqYRrPIlYH","nov 21_4",0,0,58,NA,4,1,0,"4","4",501,0
"960","R_31jjqYssP2T6hss","dec 11_5",1,0,55,0,1,1,1,"3.3","5",6631,0
"961","R_31LYw4Y9D5hDDKV","jan 6_4",1,0,71,0,3,1,0,"3.6","4",2568,0
"962","R_31LYw4Y9D5hDDKV","jan 6_5",0,0,71,0,3,1,0,"3.6","5",7640,1
"963","R_31mHiwlDp15sVBf","nov 21_4",1,0,66,0,3,1,1,"4.8","4",10651,0
"964","R_31mHiwlDp15sVBf","nov 21_5",1,0,66,0,3,1,1,"4.8","5",5579,0
"965","R_31NwQCcMMtROAfe","jan 7_4",1,0,32,0,3,1,1,"3","4",7772,0
"966","R_31NwQCcMMtROAfe","jan 7_5",1,0,32,1,3,1,1,"3","5",12844,0
"967","R_31WZ4omCTDJWj0M","nov 20_5",1,0,30,0,3,0,0,"4.7","5",10522,0
"968","R_31yZc8hrKD57qIk","dec 4_4",1,0,66,0,3,0,1,"4.2","4",11118,0
"969","R_31yZc8hrKD57qIk","dec 4_5",0,0,66,0,3,0,1,"4.2","5",974,0
"970","R_31ZMH6uLDICSvVG","jan 6_4",0,0,41,0,4,0,3,"4.5","4",7484,0
"971","R_31ZMH6uLDICSvVG","jan 6_5",1,0,41,0,4,0,3,"4.5","5",2412,0
"972","R_31zoNQY1KifKzZs","dec 10_5",1,0,66,0,1,1,0,"4.3","5",1421,0
"973","R_323bOPYxXp9UBuF","nov 20_4",1,0,46,0,3,0,1,"3.3","4",348,0
"974","R_323bOPYxXp9UBuF","nov 20_5",1,0,46,0,3,0,1,"3.3","5",5420,0
"975","R_325Fvi6iwyT91i3","nov 20_5",1,0,27,0,0,0,2,"3.3","5",373,0
"976","R_32IO5mEsHQiTJ8N","dec 11_5",1,0,48,0,4,0,3,"4.5","5",11700,0
"977","R_32KEsetk58fC2n8","jan 6_4",0,0,59,0,0,0,0,"2.5","4",7485,0
"978","R_32KEsetk58fC2n8","jan 6_5",0,0,59,0,0,0,0,"2.5","5",2413,0
"979","R_32L5bhtR08gLBfT","dec 3_5",1,0,63,0,3,0,2,"3.7","5",5988,0
"980","R_32MbBQwnpjT2PVe","jan 7_4",1,0,67,0,3,0,2,"4.8","4",7711,1
"981","R_32QPuB3lmOQt3ZI","jan 7_5",0,0,53,0,1,1,0,"2.8","5",12811,0
"982","R_32QPWXqOEVfCa9A","dec 10_4",1,0,53,1,3,0,1,"3.1","4",6469,0
"983","R_32QPWXqOEVfCa9A","dec 10_5",1,0,53,0,3,0,1,"3.1","5",11541,0
"984","R_32Y2tKiLQdGQ2Fv","jan 7_4",1,0,38,0,3,0,2,"5","4",12718,0
"985","R_332TyuW0qgEKBRM","nov 21_5",1,0,21,0,2,0,1,"4.4","5",5692,1
"986","R_339d6KUarfVyjpu","dec 11_5",1,0,55,0,3,0,3,"2.5","5",1621,0
"987","R_33BfadPNo25QbQs","dec 9_4",1,0,48,0,2,1,1,"4.3","4",6372,1
"988","R_33BfadPNo25QbQs","dec 9_5",1,0,48,0,2,1,1,"4.3","5",11444,1
"989","R_33BIBDlZt0Oiv0s","dec 5_4",1,0,56,0,2,0,0,"1.7","4",1083,0
"990","R_33BIBDlZt0Oiv0s","dec 5_5",1,0,56,0,2,0,0,"1.7","5",11227,0
"991","R_33CgjFGzBqVrtAp","dec 3_5",1,0,30,0,1,1,0,"4","5",875,0
"992","R_33CpfaFt2tx6YKx","nov 20_4",0,0,68,0,2,0,0,"3.7","4",10501,0
"993","R_33CpfaFt2tx6YKx","nov 20_5",1,0,68,0,2,0,0,"3.7","5",5429,0
"994","R_33D3SwULxN0o1mo","jan 7_4",1,0,36,0,1,0,1,"1.7","4",2622,0
"995","R_33vZzSJpeaB5YgE","nov 20_5",1,0,24,0,3,1,0,"3.3","5",458,0
"996","R_33wN356aFSOHBDz","jan 6_4",1,0,69,0,4,1,0,"3.4","4",12690,0
"997","R_3CDvVNoM3s5dHh7","dec 11_5",0,0,77,0,1,1,2,"3.4","5",6600,0
"998","R_3CH0BLxq9TByh3x","dec 3_5",1,0,34,0,3,1,3,"3.4","5",787,0
"999","R_3CI5KWZoFF0nlOR","jan 6_4",0,0,44,0,4,0,1,"2.4","4",12627,0
"1000","R_3CJWnlDZ3srb8jv","dec 4_4",0,0,20,0,1,1,0,"4.5","4",1052,0
"1001","R_3CPB8fMcIGz7CcQ","dec 5_5",1,0,48,0,3,0,1,"4.1","5",11253,0
"1002","R_3CT0sIIub4NhPqx","nov 21_4",1,0,28,0,4,1,0,"3.8","4",5624,1
"1003","R_3CT0sIIub4NhPqx","nov 21_5",1,0,28,0,4,1,0,"3.8","5",552,0
"1004","R_3CZWvkkAR877cam","dec 9_4",1,0,27,0,1,1,1,"2.4","4",6401,0
"1005","R_3CZWvkkAR877cam","dec 9_5",1,0,27,0,1,1,1,"2.4","5",1329,1
"1006","R_3D13io370OGW1DV","dec 10_4",0,0,61,0,1,1,0,"1.5","4",1402,0
"1007","R_3D6gI3S4NiuVvOf","dec 10_5",1,0,58,0,1,1,2,"5","5",1381,0
"1008","R_3D6MMIFxpjvoskW","dec 3_5",1,0,31,0,1,1,1,"3.6","5",5907,0
"1009","R_3D7qFoAvH03KVLL","nov 20_4",0,0,36,0,1,1,1,"3","4",459,0
"1010","R_3D8aLhhbZOo5su1","dec 5_5",0,0,32,0,1,1,0,"4.3","5",11291,1
"1011","R_3dE13VvP6nnaIeN","dec 11_5",1,0,19,0,1,1,2,"3.9","5",11661,0
"1012","R_3De9y6VtxNgHMlW","jan 6_4",1,0,59,0,1,0,0,"2.9","4",12578,0
"1013","R_3De9y6VtxNgHMlW","jan 6_5",0,0,59,0,1,0,0,"2.9","5",7506,0
"1014","R_3DhWMVlssQgoh6S","nov 20_5",1,0,31,0,3,1,0,"2.1","5",10596,0
"1015","R_3DoKKIpSeRnRSAb","dec 11_5",0,0,42,0,1,0,0,"4.1","5",1539,0
"1016","R_3dPKk5y0BXSxxTJ","dec 10_5",0,0,42,0,2,0,0,"1.4","5",11596,0
"1017","R_3dQSXsbmPz5PHkQ","nov 20_4",0,0,55,0,3,1,1,"5","4",5411,0
"1018","R_3dSKo4rWWsxKqBk","dec 4_5",1,0,40,0,2,0,3,"3.6","5",950,0
"1019","R_3dTh3edJkn3Fu2d","jan 6_5",0,0,56,0,1,0,0,"3.7","5",2513,0
"1020","R_3Dw456hfQgIqUxq","jan 6_5",1,0,27,1,3,1,2,"4","5",12685,0
"1021","R_3dXNoemMF5OE9Mo","nov 21_5",0,0,45,0,3,0,3,"5","5",5555,0
"1022","R_3DXxaRTAisktXl7","nov 21_4",1,0,57,0,3,1,1,"4.6","4",5565,0
"1023","R_3e2MjEVsODriloO","jan 7_4",0,0,31,0,1,1,1,"3.7","4",7658,0
"1024","R_3e2MjEVsODriloO","jan 7_5",0,0,31,0,1,1,1,"3.7","5",12730,0
"1025","R_3e39TYG6HgdkvzD","jan 7_4",1,0,70,0,1,1,0,"3.4","4",2578,0
"1026","R_3EbzsEJZtFh7WAP","dec 5_5",1,0,38,0,2,0,0,"4.3","5",6162,0
"1027","R_3EhCmlJKZKK76Fl","nov 21_4",1,0,26,0,1,1,0,"3","4",518,0
"1028","R_3EhCmlJKZKK76Fl","nov 21_5",1,0,26,0,1,1,0,"3","5",10662,0
"1029","R_3EHeaufpYlVdh9j","dec 10_4",1,0,57,1,1,0,0,"2.9","4",11610,0
"1030","R_3EhYHAfnbBo1MjA","dec 10_5",1,0,54,0,2,0,0,"5","5",1431,0
"1031","R_3EiFZzcOCYKDcWS","dec 4_4",1,0,36,0,4,1,2,"3.5","4",6106,0
"1032","R_3EiFZzcOCYKDcWS","dec 4_5",1,0,36,0,4,1,2,"3.5","5",11178,0
"1033","R_3ELJKlcGuCUkToB","jan 7_4",1,0,50,0,4,1,1,"5","4",7773,1
"1034","R_3elvvqiXDfjEMbu","dec 10_5",0,0,58,0,1,1,0,"2.3","5",11615,0
"1035","R_3EnAAJ6jU8jL0Zk","dec 10_4",0,0,34,1,2,0,1,"3","4",1347,0
"1036","R_3Eo43IxV4x8GEia","dec 11_4",1,0,40,0,4,0,3,"4.2","4",6706,0
"1037","R_3Eo43IxV4x8GEia","dec 11_5",1,0,40,0,4,0,3,"4.2","5",11778,0
"1038","R_3esloR3fKsxWmUf","nov 20_5",1,0,24,0,4,0,2,"4.9","5",388,1
"1039","R_3etpECZ3lCODoWg","dec 10_5",1,0,40,NA,1,0,0,"3.5","5",11517,0
"1040","R_3EvdQRkUEwfkE6K","jan 7_4",0,0,27,0,3,0,0,"4.6","4",12817,0
"1041","R_3EvdQRkUEwfkE6K","jan 7_5",0,0,27,0,3,0,0,"4.6","5",7745,0
"1042","R_3ewb0chZS9KCOK1","dec 10_5",0,0,24,0,1,0,0,"2.9","5",6496,0
"1043","R_3EXtJqR9SKeiMOG","dec 3_5",1,0,45,0,5,0,3,"3.9","5",811,0
"1044","R_3EYfw0qyrwMxcGz","jan 6_4",1,0,49,0,2,0,3,"4.1","4",7538,0
"1045","R_3EYfw0qyrwMxcGz","jan 6_5",1,0,49,1,2,0,3,"4.1","5",2466,0
"1046","R_3eyN0UwxjISHXWE","dec 11_5",1,0,19,0,1,1,0,"4.2","5",1502,0
"1047","R_3EyRhKjtPPqpMG2","dec 9_5",1,0,59,0,2,0,2,"2","5",1206,0
"1048","R_3F3sYsaRryxHLap","dec 11_4",1,0,40,0,3,0,2,"4.7","4",1643,0
"1049","R_3F3ZalYUuYAdODx","dec 5_4",0,0,72,1,3,0,1,"3.9","4",11270,0
"1050","R_3F3zGFrQ30HXfpv","dec 11_4",1,0,45,0,1,1,0,"4","4",6614,0
"1051","R_3F3zGFrQ30HXfpv","dec 11_5",1,0,45,0,1,1,0,"4","5",1542,0
"1052","R_3fcRGws6zTM2vz5","jan 6_4",1,0,43,0,4,0,2,"5","4",7487,0
