"","ResponseId","Article_day","True_Dummy","Likert_Evaluation","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","X","Search_Online"
"762","R_3psscVRctHe25F1","jan 13_1",1,4,0,4.1,0,4,0,1,"3.3",13202,0
"763","R_3PUkZkaoec1LHAO","jan 27_3",0,3,0,3.3,0,2,1,0,"3.8",14513,1
"764","R_3PulNTBgMGpuEiJ","jan 21_3",0,3,0,4.1,0,3,0,1,"3.4",13800,0
"765","R_3PvmmxROinRcFi6","feb 4_1",0,4,0,5.8,0,3,1,0,"3.4",14879,0
"766","R_3PyLwfLD33n9HT4","feb 6_2",0,5,0,2.9,0,1,0,1,"2.9",15093,0
"767","R_3PYRQUYJx5GPI5R","dec 11_3",0,3,0,2.1,1,1,0,2,"4",11692,0
"768","R_3qa1PDa6UnQDRR6","nov 20_1",0,4,0,5.7,1,3,0,2,"5",10511,0
"769","R_3qBsfMI8rmh67SP","nov 20_1",1,5,0,7.6,NA,1,0,0,"1.3",10490,0
"770","R_3qDbFBUvabBQven","jan 27_3",0,2,0,5.4,0,3,0,1,"4.7",14328,0
"771","R_3qdqftti7o5eQvA","jan 8_4",1,7,0,2.2,0,1,1,0,"3.6",12957,0
"772","R_3QENyHolQfo4cLc","feb 6_2",0,5,0,5.4,1,3,1,1,"4.2",15108,0
"773","R_3qIND6aHCY8IhmQ","dec 2_3",0,3,0,3.4,0,1,1,1,"2.4",10882,0
"774","R_3qJZuSdnKhpYtic","dec 3_1",1,4,0,4.7,0,2,1,3,"3",11042,0
"775","R_3qKIpU0QMKCT54l","dec 2_3",0,4,0,5.3,0,1,0,0,"3.9",10779,0
"776","R_3QKrBmywCBv5ZJb","dec 4_2",0,4,0,2.2,1,1,0,0,"3.2",11172,1
"777","R_3QMerV4pZlbwjxx","feb 4_1",0,1,0,2.7,0,3,1,2,"5",14832,1
"778","R_3qTGrrLiH8EQjGU","dec 16_1",1,7,0,4.8,NA,3,1,0,"3.5",12074,0
"779","R_3QW6pDwpLVKVEI9","jan 6_1",1,5,0,2.5,0,2,1,1,"3.3",12558,1
"780","R_3qX5ncw0doCDpFy","jan 28_1",0,3,0,6.9,0,3,0,1,"3.2",14631,0
"781","R_3qZQizPgiuNACer","dec 12_1",0,5,0,7,1,1,1,1,"2.8",11875,0
"782","R_3R8CaVrT6AYkwdu","nov 20_1",0,4,0,6.9,0,3,1,1,"4.9",10549,0
"783","R_3R9ndmnAmoJdDEI","jan 13_2",1,7,0,5.9,0,2,0,1,"2.8",13300,0
"784","R_3rGM4YjVYvTB374","jan 28_1",1,5,0,1.8,0,2,1,1,"4.2",14663,1
"785","R_3RgR5CZITeffdU7","nov 20_3",1,7,0,2.3,0,3,1,0,"3.9",10470,0
"786","R_3rHuUjdUFj7K8En","nov 20_3",0,3,0,2.6,0,2,1,0,"4.2",10612,0
"787","R_3rIDMx5BZOWX3Td","dec 19_1",1,5,0,6.4,0,1,1,2,"3.3",12429,0
"788","R_3Rl0YXsP3q3MGKh","dec 3_2",0,2,0,2.8,0,1,1,0,"4",11018,0
"789","R_3rOijEPpYbn80I1","dec 3_2",1,6,0,2.8,0,1,1,0,"3.1",11030,0
"790","R_3rPclwdUwZMaXbO","feb 5_3",0,4,0,5.9,0,2,0,0,"3.4",14967,0
"791","R_3RqK8Xs9ahshbeI","dec 16_1",0,5,0,4.2,1,3,0,2,"4.9",12009,0
"792","R_3Rr0fhOsfIGAZLN","jan 6_1",0,2,0,3.9,0,3,1,3,"4.5",12678,0
"793","R_3sdLUBbULlwyZX6","dec 3_1",0,4,0,3.1,0,1,1,0,"3.1",10993,0
"794","R_3shLvfcnG4pcL3p","jan 21_1",0,1,0,6.8,0,1,1,0,"4.2",13888,0
"795","R_3shQUbo61mP26ki","dec 17_1",0,4,0,3.6,0,4,0,2,"2.8",12209,0
"796","R_3siVk5Xi4sEpyVw","dec 10_2",0,1,0,5,0,1,1,1,"3.5",11555,0
"797","R_3wJXtZjCpbGOTHH","nov 20_1",0,6,0,5.8,0,2,0,0,"3.8",10508,0
"798","R_3wLJ2Jk7nDRGTFT","jan 27_3",0,1,0,7.1,0,4,0,1,"4.1",14418,0
"799","R_3WR7PmzuHECAnsZ","dec 18_1",0,2,0,3,0,3,1,1,"3.5",12385,0
"800","R_3Wsbxz38s6D93AR","dec 4_2",0,5,0,4.2,0,2,0,1,"3.5",11082,0
"801","R_3xvK0PxaVcVcEfL","dec 11_1",0,2,0,4.8,1,4,0,1,"4.7",11783,0
"802","R_41LfIhC5VdVvdHb","dec 18_1",0,1,0,2.1,0,1,0,2,"3.6",12309,0
"803","R_43jyOqyI8ObzyLv","dec 11_3",0,4,0,2.7,0,3,1,0,"4.5",11714,0
"804","R_4JgFaEoTddSzJSN","dec 4_1",1,6,0,3.3,NA,1,1,1,"3.8",11201,0
"805","R_4YfRGGL6rToIgpj","dec 4_2",0,4,0,4.1,0,3,1,0,"4.6",11145,0
"806","R_5anieUIwd9rRiZH","nov 21_1",0,1,0,7.4,0,1,0,1,"2.4",10675,0
"807","R_5cGM1kp8lta5QPv","jan 13_2",1,7,0,4.9,1,3,0,1,"4.6",13249,0
"808","R_5ihMng8NalVb6Ip","feb 6_2",0,4,0,5.8,0,2,1,0,"4.3",15133,0
"809","R_5pE6hyLLWCWUGrv","feb 4_3",0,3,0,4.1,0,1,0,1,"4.6",14784,1
"810","R_5sVBC4TRygEpYbf","dec 18_1",1,5,0,3.7,1,3,0,2,"4.9",12330,0
"811","R_6FMZOPKSEss2aVX","dec 16_1",0,4,0,4.1,1,3,0,0,"3",11996,0
"812","R_6hz7i3AJMZ111qV","feb 4_1",0,2,0,3,0,3,1,1,"2.3",14903,0
"813","R_6QfDEJ0ilAIouSl","jan 13_2",0,4,0,6.2,1,4,1,0,"3.2",13353,0
"814","R_71EHdBIE0PGNIoF","dec 12_1",1,5,0,4.2,0,3,1,1,"2.7",11933,0
"815","R_81iv6eEgrOPjFvz","jan 27_3",0,2,0,6.4,0,4,0,3,"4.9",14356,0
"816","R_87dQCEnUSELhiCd","feb 6_3",0,1,0,4,1,3,1,1,"4.6",15154,0
"817","R_87Ec83H5741hmwh","feb 6_3",0,2,0,3.1,1,3,0,1,"4.2",15096,0
"818","R_8lb5vOpFBYK2rIZ","jan 13_1",0,4,0,6.7,0,4,1,2,"2.5",13355,0
"819","R_8tOV2doEzp6MZAR","jan 21_1",0,4,0,4,0,1,0,0,"2.8",13860,0
"820","R_9F93HPjttipWZln","nov 21_3",0,2,0,6.8,0,3,0,1,"3.6",10686,0
"821","R_9O0bcWcB8QNp14t","nov 21_1",1,6,0,3.9,0,1,1,1,"2.9",10622,0
"822","R_9SUjrSTcCvm4TQd","dec 3_1",0,6,0,5.8,0,4,0,1,"3.7",10920,0
"823","R_9uA9IeQPJiuGD3b","feb 6_3",0,3,0,4.3,0,4,0,2,"5",15150,0
"824","R_9Z773bxPHpHskcV","dec 12_1",0,2,0,6.5,0,1,1,0,"2.5",11826,0
"825","R_A4D7uHCrHnVeRBD","feb 5_3",0,1,0,2.5,NA,1,1,0,"4.4",15004,0
"826","R_A7qKDKshzgR4LOp","jan 6_1",0,4,0,3.7,0,4,0,1,"4",12606,0
"827","R_AcVCudksCWzyKWZ","dec 10_2",0,5,0,6.5,0,2,1,0,"3.4",11505,0
"828","R_aftQyf07rzWAD9T","dec 17_1",0,4,0,6.1,1,4,1,1,"3.1",12113,0
"829","R_Ah2RWtwr1FiEy9X","feb 4_3",1,6,0,3.4,0,3,0,1,"4.3",14762,0
"830","R_ALFcr493pdgThvP","jan 28_1",1,6,0,6.7,1,1,1,0,"1.6",14624,0
"831","R_ANCgsny3zVJC76h","dec 3_2",0,6,0,3.5,0,4,1,1,"3.1",10977,0
"832","R_AnPYjCgnaDCMPaF","jan 8_4",0,5,0,6.3,1,1,0,0,"2.2",12956,0
"833","R_ApQlPPVXi9NCXMl","nov 20_3",1,5,0,3.9,0,1,1,0,"1.8",10619,0
"834","R_aXb7g25MTwag3qF","nov 20_1",0,2,0,7,1,3,0,1,"3.6",10526,0
"835","R_b1lIc7Idl0VSr5v","dec 16_1",1,7,0,3,0,4,0,2,"2.8",11986,1
"836","R_bJl1Nu8TEJgOTOF","feb 4_1",0,5,0,2,NA,4,0,1,"3.6",14848,0
"837","R_bKSePspdVgBPD1f","dec 12_1",1,4,0,8.4,0,1,1,0,"2.4",11851,0
"838","R_blmMsZcwvBFCfDP","jan 13_2",1,5,0,6.6,0,2,1,0,"3.4",13289,0
"839","R_blUHX6CaGHejsqZ","dec 11_1",0,2,0,4.4,0,3,0,3,"4",11772,0
"840","R_bOXi11hpkHVc305","dec 11_1",0,4,0,2.8,0,3,1,0,"3.4",11746,0
"841","R_bpi6LavtgJCVMxH","jan 27_3",0,4,0,6.1,0,3,0,1,"3.5",14318,0
"842","R_brPUVf3EtrjwmBj","feb 6_3",0,2,0,3.7,0,3,0,1,"5",15073,0
"843","R_BttvQFhE5DHWiVb","dec 12_1",0,4,0,3.5,0,4,1,1,"4.6",11922,0
"844","R_BVduQir98DEgAlr","jan 21_1",0,2,0,5.3,0,0,1,0,"3.6",13811,0
"845","R_BWfUg6UhdJW6geJ","nov 20_3",1,5,0,2.9,0,3,1,1,"3.8",10489,0
"846","R_BX8ANrJ79yapBHb","nov 20_3",1,6,0,3.5,0,3,0,2,"4.7",10523,1
"847","R_bxzXGfmNHQRxQ6l","jan 13_2",0,4,0,6.7,0,1,1,0,"2.4",13261,0
"848","R_BYdyFII4spb2v5L","jan 13_1",1,4,0,3.6,NA,2,1,0,"3.1",13333,0
"849","R_byFFxpdy1KDvDs5","jan 28_1",1,7,0,5.6,1,1,1,1,"4.4",14568,0
"850","R_BzxWKQ05MAhSmrv","dec 18_1",1,6,0,7.3,0,3,0,2,"2",12338,0
"851","R_C1DHyouCR5cndPX","feb 4_1",0,5,0,3.2,0,3,0,2,"3.6",14766,0
"852","R_CdDxHgUVFvOlqj7","dec 10_1",0,3,0,4.3,1,1,0,3,"4.7",11586,0
"853","R_cH1vm6j5qXRw6KR","dec 17_1",0,1,0,3.8,0,1,1,0,"1.7",12110,0
"854","R_cJbNVIyBrmXz2WR","dec 16_1",0,3,0,4.4,0,3,1,1,"3.8",12053,0
"855","R_cNooi5RyWGbNcUV","jan 13_1",1,7,0,5.5,0,3,1,3,"2.6",13362,0
"856","R_cTTeqzGlUPZxQYx","nov 20_3",0,4,0,4.3,0,1,1,0,"3.8",10620,0
"857","R_cvEYVxYY7UKmoBH","feb 6_3",0,5,0,6,1,2,1,1,"4.3",15185,0
"858","R_cwfAErl6tij6Inv","dec 10_2",0,3,0,3.8,0,3,0,1,"2.4",11604,0
"859","R_cZViB2jjQeC8tgJ","dec 2_3",1,4,0,4,0,2,1,1,"3.2",10867,0
"860","R_d1k17xtm5Jyf8kx","jan 13_2",0,4,0,5.3,0,3,1,1,"3.8",13364,0
"861","R_d44UGZX07DdDUt3","dec 4_2",0,3,0,5.6,0,3,0,3,"4",11132,1
"862","R_D5CU2BAe0lH8O3f","dec 3_2",1,7,0,2.9,0,2,1,0,"3.1",11026,0
"863","R_d76OtdMiV3BsH5L","dec 16_1",0,4,0,5.9,1,1,1,0,"3.3",12072,0
"864","R_daQfaucqOOEvWEh","feb 6_3",1,5,0,6.4,1,1,1,0,"3.5",15146,0
"865","R_dcndWifCdK6oPPr","jan 27_3",0,4,0,6.6,0,1,1,0,"4.4",14537,0
"866","R_DcNHjEApUvHjMEV","dec 16_1",0,7,0,4.1,0,3,0,1,"2.9",11961,0
"867","R_DCuMIuO5D0QeMiR","jan 8_4",0,3,0,2.6,0,3,1,0,"2.7",13023,0
"868","R_DdcBMF0xoQIJkjv","dec 3_2",1,4,0,2.2,NA,1,1,0,"4.2",11025,0
"869","R_DeH93Jxc0bvEGD7","feb 6_2",0,4,0,1.9,1,3,0,3,"4.1",15079,0
"870","R_dgtncEE1VLOoGLD","feb 6_2",1,6,0,5.7,1,3,0,1,"3.6",15134,0
"871","R_DJjNjHM9d5kEBMd","jan 13_1",0,3,0,7.6,0,1,0,2,"4.1",13254,0
"872","R_DMlfuak8mXmPJMB","dec 10_1",0,4,0,2.8,0,1,0,2,"4.4",11496,0
"873","R_DOiDN3NP49Hedr3","dec 17_1",0,6,0,5.3,1,1,1,0,"3.1",12142,0
"874","R_dp1l86bMUhAwnol","jan 8_4",1,5,0,2.4,0,1,1,0,"3.4",12928,0
"875","R_dpxvbTRkAiWWZRn","feb 6_3",1,5,0,4,1,1,0,0,"3.6",15091,1
"876","R_DqQP8TESBD7mlc5","jan 27_3",0,4,0,4.2,NA,1,1,1,"2.7",14441,0
"877","R_Dr6DnswLxYAZJ0B","feb 6_2",0,5,0,4.2,0,4,1,3,"4.6",15213,0
"878","R_DS2K8VCFIswH9Yd","nov 20_1",0,3,0,6.5,1,1,1,0,"3.6",10471,0
"879","R_DUZXAo6yGaDiEvv","dec 11_1",1,7,0,3.4,0,4,1,2,"5",11719,0
"880","R_DvOaGemyr2uoLgB","dec 4_1",0,5,0,7.3,0,5,0,2,"2.6",11112,0
"881","R_DwyExStujWNReCd","jan 28_1",1,6,0,5.4,1,3,0,1,"4.1",14591,0
"882","R_e2GUEoEa5NCsnTj","dec 10_1",0,3,0,2.8,1,2,0,0,"4.7",11511,0
"883","R_e2Oazp3enFBDc65","nov 20_1",0,1,0,3.8,0,3,1,1,"2.9",10607,0
"884","R_e39t2CQg7hFXOdr","jan 28_1",0,4,0,3.9,0,3,1,1,"4.4",14719,0
"885","R_ebdrUcric0VbCaB","nov 20_3",0,1,0,5.3,0,1,0,1,"4.5",10541,0
"886","R_ebzb23qU2m1vnhf","dec 16_1",1,5,0,3.5,0,3,1,1,"3.6",12094,0
"887","R_efWP6LMFg29GliN","nov 21_1",0,4,0,2.8,1,3,1,0,"2.4",10632,0
"888","R_eKauGt7qA8goETL","nov 21_1",0,4,0,3.8,1,4,0,1,"3.3",10712,0
"889","R_eqBBriF7bkPi4Nj","nov 20_3",1,6,0,3.4,0,2,0,1,"4",10473,0
"890","R_eqSO3ws5LeWNSBb","feb 6_2",1,6,0,4.1,0,3,0,3,"3.8",15066,0
"891","R_eRu6v8bJ3fqqpUZ","jan 6_1",0,4,0,5.4,0,1,1,0,"3.2",12666,0
"892","R_eRvX3x5vgtV097H","feb 4_3",0,5,0,4.3,0,3,0,1,"3.9",14865,1
"893","R_O3BiRX6eKauS5gd","feb 4_3",0,2,0,4.6,0,2,0,0,"2.9",14770,0
"894","R_O8LLG6UaZrgATIt","dec 16_1",0,3,0,2.1,0,1,0,0,"3.2",11982,0
"895","R_OEcbrQyAaumH2Yp","feb 4_1",0,1,0,2.8,0,1,0,0,"4.3",14817,0
"896","R_OEhzrS6objsnwD7","nov 20_1",1,7,0,3.6,0,1,1,0,"3.6",10578,0
"897","R_OfM1Yeyh6ET0YNz","dec 3_2",0,2,0,3.1,0,2,1,0,"3.5",11006,0
"898","R_OfX65VKU3JtgpLH","jan 21_3",1,5,0,5.9,NA,1,1,0,"3.4",13879,0
"899","R_p0HAcZWmr4YnUdj","jan 27_3",0,5,0,3,0,1,0,0,"3.9",14496,0
"900","R_PBduuha69VgN3bj","dec 4_2",0,2,0,5.6,0,1,0,3,"3.8",11100,0
"901","R_pbJ4RFnJ7YPi4kp","dec 10_1",1,6,0,4.6,0,2,1,0,"2.7",11599,0
"902","R_pc9r8baZLZn8TUB","dec 10_1",0,4,0,6.3,1,1,1,0,"2.8",11613,0
"903","R_pDxvreqsir1T3k5","dec 12_1",0,4,0,5,0,3,1,0,"4.6",11910,0
"904","R_pEjwh97qBlQvXeF","jan 8_4",1,7,0,6.7,1,1,1,0,"3.1",12934,1
"905","R_pFMV6JO6kfYtKYF","jan 27_3",0,4,0,6.6,0,4,0,2,"4.6",14481,1
"906","R_pgffCCJxNat4dcl","jan 13_2",0,4,0,6.1,0,1,1,0,"4.5",13236,0
"907","R_pK0cvsZlSGOwPvP","dec 3_2",0,4,0,4.4,0,3,1,3,"3.3",11004,0
"908","R_pKMTTLlipntmM8N","jan 6_1",0,1,0,3.6,0,3,0,1,"4.1",12608,1
"909","R_PMXVhgdneA49W8x","feb 4_3",1,5,0,2.4,0,2,1,0,"5",14835,0
"910","R_po4uCxl42gCVA3f","feb 5_3",0,3,0,3.4,0,3,0,1,"3.6",14930,0
"911","R_POjF7ozFZ0O5Vfz","jan 27_3",0,2,0,6.8,0,2,0,0,"4",14339,0
"912","R_poN4fKLxFLDRHcB","jan 13_2",0,4,0,6.6,0,3,1,0,"4.1",13349,0
"913","R_pQ4xVuNLaAEwAAp","dec 10_1",0,4,0,3.7,0,4,0,2,"3",11559,0
"914","R_pruZpLZtzCYjcmR","dec 4_1",0,4,0,5.9,1,4,0,3,"4",11098,0
"915","R_PTlJ91KCYuwDicF","jan 27_3",0,4,0,5.4,0,3,0,1,"3.8",14314,0
"916","R_puYyAMCCLppuxYB","feb 6_3",1,5,0,2.1,0,1,0,0,"1.9",15081,0
"917","R_pz7uVJancQ5bIMp","dec 11_3",1,5,0,5.6,1,1,1,0,"1.9",11687,1
"918","R_Q3VmetNtRIauSf7","feb 4_1",0,4,0,4.9,1,1,0,0,"3.7",14833,0
"919","R_Qai7U1L2k4lhGed","nov 21_3",0,3,0,4.9,0,4,1,3,"4.3",10705,0
"920","R_QbqDaT9W7reepln","jan 8_4",1,5,0,5.9,0,1,1,0,"2.8",12949,0
"921","R_qC5TN7KuDMtVo9b","dec 3_1",0,4,0,7.6,0,2,0,1,"3",10910,0
"922","R_Qc6IjrOMBD658vD","dec 16_1",1,6,0,3.3,0,2,1,1,"3.1",12022,0
"923","R_qE1BP6APmQ0cF6F","dec 11_1",0,4,0,2.6,NA,3,1,1,"4",11741,0
"924","R_QfZ2hGYrwjt8yWt","nov 20_1",0,2,0,7.2,0,2,1,0,"4.1",10494,0
"925","R_qIn9SSVZs4MZL6F","feb 6_3",0,1,0,3.8,0,2,0,1,"4.6",15067,0
"926","R_qJcckSCOJRqgDFn","dec 10_1",0,4,0,4.7,1,3,0,0,"3.8",11550,0
"927","R_QoKhhHTWY1ZxLRD","jan 21_3",0,4,0,3.3,1,3,0,0,"4.3",13782,0
"928","R_qPmKnkzFOUjGZPP","nov 21_1",0,3,0,3.4,0,2,1,0,"2.8",10737,0
"929","R_qxxW6n688Uumfgl","jan 13_1",1,5,0,4.3,0,3,0,0,"3.7",13281,0
"930","R_r3kJMH5SaCVKq8F","nov 21_3",0,2,0,7,0,2,1,2,"1.6",10656,0
"931","R_R9PexGeHSGBTjQR","feb 5_1",0,3,0,4.1,1,0,0,0,"3.2",14919,0
"932","R_REqcmhjZacejm13","jan 13_1",0,6,0,4,0,3,0,1,"3.7",13225,0
"933","R_Rf40mfQykoRU5bj","nov 21_1",0,3,0,5,0,3,1,1,"5",10724,0
"934","R_RfMTO4VSXGSGp1L","jan 28_1",0,3,0,7.3,0,4,0,2,"2.9",14617,0
"935","R_RgXYmwX7xmpjh0B","dec 3_1",1,4,0,3.9,0,3,1,1,"4.4",11002,0
"936","R_RhpROdpdRzaL6Ip","nov 20_3",0,4,0,2.3,0,1,0,0,"4.7",10516,0
"937","R_rjrQdUPqw2PzN7j","dec 10_1",1,7,0,4.7,1,1,1,0,"3.5",11588,0
"938","R_Rk9KF36KwIVdVo5","dec 16_1",1,5,0,3,0,1,1,0,"4.6",12027,0
"939","R_RKzBkU9GjEm1HDH","jan 21_3",0,4,0,5.4,1,1,1,0,"3.6",13846,0
"940","R_RlecHuIS21wpsGZ","feb 4_3",0,4,0,7.2,0,3,1,1,"5",14894,0
"941","R_RlXviEM5yvypnHz","dec 12_1",1,6,0,4.4,0,2,0,0,"2.1",11819,0
"942","R_RPNhG6zzUUWddqV","feb 4_1",0,4,0,6,0,3,1,0,"4",14867,0
"943","R_RrCl933xEpG62zf","dec 10_2",0,3,0,7.9,0,4,1,1,"2.9",11535,0
"944","R_Rw8l5dOoPlnbCiR","dec 17_1",0,2,0,2.7,0,4,1,1,"3.4",12217,0
"945","R_Rz5qvIXMiNyqmOZ","jan 27_3",0,5,0,6.3,0,2,0,0,"3.8",14391,0
"946","R_sB7l5MFYYY9mBPz","feb 4_1",0,5,0,4.3,0,3,0,1,"3.9",14816,0
"947","R_SCRmhrFZ5jpE2Qh","dec 2_3",0,4,0,2.5,NA,3,0,0,"3.4",10815,0
"948","R_sGAJU9HoKXlvt1T","nov 21_3",1,7,0,4,1,4,0,3,"4.3",10713,0
"949","R_sjn9GJx5RxTKaaJ","dec 11_1",0,3,0,2.8,0,4,1,1,"4.2",11709,0
"950","R_sneEKDhUABKKodb","dec 3_2",0,2,0,3.5,0,1,1,1,"3",11047,0
"951","R_su0SvF7kuH4Xbjj","nov 20_1",0,4,0,4.3,0,1,1,0,"5",10611,0
"952","R_SUlKPpGoYXJe5dD","nov 21_3",0,4,0,7.3,0,3,0,1,"2.9",10654,0
"953","R_svctzvZkDhkVN29","jan 8_4",1,7,0,1.8,1,1,1,1,"3.6",12895,0
"954","R_sZJIkCYfnsQcpqh","jan 6_1",1,6,0,3.2,0,3,1,2,"3.5",12695,0
"955","R_T26TUQTpVb4SD7z","jan 6_1",0,1,0,7,0,4,0,1,"3.4",12619,0
"956","R_T7tHJ67NQkiz9lv","dec 11_3",0,4,0,6.6,1,1,1,0,"4.1",11678,0
"957","R_tE5SKQy68Cik4aB","jan 21_1",0,2,0,3.4,0,3,1,0,"4.2",13940,0
"958","R_tFgOTiiE6fodhmh","dec 4_1",0,3,0,2.5,0,1,1,0,"3.3",11189,0
"959","R_tFIM7iw34Nrs1Wx","jan 27_3",0,5,0,3.2,0,1,1,0,"3.1",14466,0
"960","R_tJrw3sEKd4V2ekx","feb 5_3",0,4,0,2.2,0,3,1,1,"4.4",14958,0
"961","R_tRJCFkHlRiAoEUN","dec 17_1",0,4,0,7.4,1,1,1,0,"3",12141,0
"962","R_tStcHKv5lLonUwp","dec 10_1",0,1,0,2.9,0,1,0,1,"3.6",11487,0
"963","R_Tu31B4sSbRZUF6F","feb 6_2",1,7,0,2.2,1,1,0,0,"3.2",15086,0
"964","R_tWH6YTGMdLFs7G9","nov 20_1",1,5,0,3.2,0,3,0,3,"4.3",10575,0
"965","R_u33QM7kb8DPsKfn","dec 10_1",0,1,0,4.5,NA,1,1,0,"3.2",11509,0
"966","R_u8uSwmNdQEJPb21","dec 11_3",1,7,0,3.4,0,5,0,2,"2.5",11707,0
"967","R_U9eX1G7V2deJSvL","dec 10_2",1,7,0,3,0,3,1,3,"4.5",11556,0
"968","R_u9q2mvKkbOAof8R","jan 8_1",0,4,0,3.5,0,1,1,1,"3.6",12922,0
"969","R_ueVcW9YQ4W2QD29","dec 10_2",1,4,0,3.2,0,5,0,1,"4.4",11520,1
"970","R_UGPJfkycJgjQKsh","nov 21_3",1,7,0,4.2,1,1,1,0,"3.5",10700,0
"971","R_UQHctumUDpKO79D","jan 6_1",1,7,0,3.7,0,1,1,0,"5",12634,0
"972","R_UQuSfFnrdaG7U6B","jan 6_1",0,1,0,4.1,1,1,1,1,"1.7",12652,0
"973","R_UsCRgoHQKeqLEZj","dec 17_1",0,6,0,3.5,1,4,0,2,"4.3",12100,1
"974","R_USdBi9xUeHWww0N","feb 5_3",1,7,0,3.6,0,1,0,0,"4.6",14985,1
"975","R_V3ZD91xNvljky2J","jan 21_3",1,6,0,5,1,4,0,3,"4.1",13921,1
"976","R_V56gzQ0ZROZJZrb","feb 6_3",0,4,0,2.6,1,3,0,1,"4.2",15094,0
"977","R_vCavge1qmQv0FUZ","nov 20_3",0,4,0,3.8,0,0,0,0,"2.2",10542,0
"978","R_VHUIIwbnxopEssF","feb 6_3",0,3,0,1.9,1,1,0,0,"4.9",15084,0
"979","R_vibSyA3HZpKTXnr","dec 18_1",1,7,0,5.5,1,3,0,1,"3.9",12304,0
"980","R_VIR4v4YugMpzZND","feb 6_2",0,2,0,1.9,1,1,0,2,"4.7",15117,0
"981","R_vN36PN6KvxAFw5j","dec 11_3",1,7,0,6.6,1,1,0,0,"4.8",11688,0
"982","R_vNBkUoS2NQMx8qZ","dec 11_3",0,3,0,6.3,0,1,1,1,"2.9",11655,0
"983","R_VP7rxYZNru5JbEJ","feb 6_2",1,6,0,2.2,1,1,1,2,"3.6",15166,0
"984","R_vphNyMdPRixPH33","nov 20_3",0,4,0,4.4,0,1,1,0,"4",10617,0
"985","R_vq86GsuQWaV923n","nov 20_3",1,5,0,3,0,1,0,1,"5",10547,0
"986","R_VQHqDRHBXBdb453","jan 8_1",0,4,0,3.9,NA,4,0,0,"4.4",12887,0
"987","R_VUdzgtbbjd4r7Kp","dec 16_1",0,6,0,6.4,1,2,0,0,"3.7",11980,0
"988","R_vuU5PEYKaCqPgqd","dec 2_3",1,6,0,3.7,0,2,0,1,"4.3",10810,0
"989","R_VW2yTQn2gpyjr6F","feb 5_1",0,4,0,7.2,0,4,0,0,"3.6",14975,0
"990","R_vxAGdEJns8hb1K1","dec 18_1",0,2,0,2.8,0,3,1,0,"2.7",12395,0
"991","R_w5JviZKPUqP1Sxz","dec 10_1",0,1,0,5.6,0,2,1,0,"3.7",11626,0
"992","R_W9FY8STlhurOlRn","jan 8_1",1,6,0,1.8,1,1,1,2,"4",12897,0
"993","R_WByXyNrHvCvTgit","feb 6_3",0,4,0,6.9,1,1,1,0,"2.6",15127,0
"994","R_Wilv4jJjtzbWK9X","dec 3_1",0,3,0,4,0,2,1,1,"3.1",11013,0
"995","R_WjSbCXH76LwLMsN","nov 20_3",0,2,0,2.4,0,1,1,1,"3.2",10474,0
"996","R_WkbWzTHQhDO1gYx","jan 6_1",1,6,0,6.5,1,1,1,1,"3.5",12588,0
"997","R_WpxvQQqfUvTJRJf","feb 4_1",0,2,0,4.9,0,1,1,0,"3.7",14863,0
"998","R_wWS7PAWHY7P6SRj","jan 13_1",0,4,0,4.6,0,3,1,1,"4",13372,0
"999","R_Wx3jQDXX1CU2rrb","feb 6_3",1,4,0,2.5,0,4,0,1,"4.1",15074,1
"1000","R_x6ffrmouAAjLhkd","dec 3_2",0,2,0,4.7,0,2,1,3,"3",11045,1
"1001","R_x6gZTgATi3RPlfj","dec 3_2",1,4,0,5.6,0,1,1,0,"2.6",11069,0
"1002","R_xa7okJs6X39ZzEt","dec 10_1",1,5,0,2.1,1,3,0,0,"4.2",11497,0
"1003","R_XAntCrHYX1D94iJ","jan 8_4",1,6,0,6.2,1,3,0,0,"2.5",13001,0
"1004","R_xcoToemyOEeix4l","jan 27_3",0,3,0,5,0,4,0,3,"4.6",14364,0
"1005","R_xD82V8WJdAeNxpT","nov 20_3",1,6,0,2,NA,3,1,0,"4.6",10472,0
"1006","R_XFmjkcmoeEIdEkh","jan 27_3",1,5,0,6.6,0,3,0,2,"3.8",14488,0
"1007","R_xGcojO5nz16LDQR","feb 5_3",0,5,0,4.6,0,4,1,2,"4.3",15039,0
"1008","R_XGQliiLYhZX9PYl","feb 5_3",1,6,0,3.2,0,0,0,0,"3.6",14984,0
"1009","R_XLpZRcXF0JHRFsd","dec 19_1",0,2,0,4.1,0,3,0,1,"4.9",12478,0
"1010","R_XmLUzdLwj4RvFK1","jan 21_1",0,4,0,4,0,1,1,0,"3.3",13850,0
"1011","R_XMRzMKX4qWOGDzX","dec 10_2",1,7,0,7.1,0,1,1,0,"2.5",11504,0
"1012","R_XOegS0AbIn6j8fT","jan 13_1",0,2,0,6.7,0,0,1,0,"2.2",13251,0
"1013","R_xra5C3MrAjR58VH","jan 27_3",0,4,0,6.8,0,4,0,1,"2.7",14550,0
"1014","R_xrXWQfuL8N0LXmV","jan 6_1",1,5,0,2.8,1,1,0,0,"3.5",12658,0
