ResponseId,Day,Article_day,Category,True_Dummy,Seven_Ordinal,Four_Ordinal,Age,Gender,FC_Eval,Dummy_Ideology,Ideo_Congruence,Income_Score,Education_Score,Dig_Lit_Score,Article_Lean,Headline_Link,Search_Term
R_1reThb0k0XZRTJk,Day_6,Day_6_1,Misl,0,3,2,34,1,FM,Moderate,0,1,4,60,Conservative,0,are there any documented reports of documented reports of Babbitt starting fires or attacking police officers
R_1reThb0k0XZRTJk,Day_6,Day_6_1,Misl,0,3,2,34,1,FM,Moderate,0,1,4,60,Conservative,0,Who killed Ashli Babbitt
R_21mJSgpeXiCpnlJ,Day_6,Day_6_1,Misl,0,1,1,26,0,FM,Liberal,0,1,3,50,Conservative,0,nancy pelosi ashli babbitt
R_2331kLNovuSPrlz,Day_6,Day_6_1,Misl,0,1,1,26,0,FM,Liberal,0,1,4,60,Conservative,0,ashli babbits death 
R_2331kLNovuSPrlz,Day_6,Day_6_1,Misl,0,1,1,26,0,FM,Liberal,0,1,4,60,Conservative,0,how did nancy pelosi cause ashli babbitts death
R_2331kLNovuSPrlz,Day_6,Day_6_1,Misl,0,1,1,26,0,FM,Liberal,0,1,4,60,Conservative,0,who rejected the national guard jan 6
R_2331kLNovuSPrlz,Day_6,Day_6_4,Misl,0,6,1,26,0,FM,Liberal,0,1,4,60,Conservative,0,nancy pelosi jan 6 committee
R_272kHmHvDab6sPq,Day_6,Day_6_4,TRUE,1,3,3,23,0,FM,Liberal,0,2,2,60,Conservative,0,trump rejects jan 6
R_272kHmHvDab6sPq,Day_6,Day_6_4,TRUE,1,3,3,23,0,FM,Liberal,0,2,2,60,Conservative,0,jan 6 surveillance
R_272kHmHvDab6sPq,Day_6,Day_6_4,TRUE,1,3,3,23,0,FM,Liberal,0,2,2,60,Conservative,0,trump voter fraud jan 6
R_272kHmHvDab6sPq,Day_6,Day_6_4,TRUE,1,3,3,23,0,FM,Liberal,0,2,2,60,Conservative,0,trump nancy pelosi
R_272kHmHvDab6sPq,Day_6,Day_6_4,TRUE,1,3,3,23,0,FM,Liberal,0,2,2,60,Conservative,0,trump pelosi jan 6
R_2PhE26kxmwfkJ0L,Day_6,Day_6_4,Misl,0,3,2,32,0,FM,Conservative,1,3,4,58,Conservative,0,is the january 6 committee fair
R_2PhE26kxmwfkJ0L,Day_6,Day_6_4,Misl,0,3,2,32,0,FM,Conservative,1,3,4,58,Conservative,0,January 6 select committee formation
R_2rtV9W1VaNKIkMx,Day_6,Day_6_4,Misl,0,1,1,31,0,FM,Liberal,0,1,4,57,Conservative,0,nancy pelosi jan 6 select committee
R_2uWgH4WTF4qBMb0,Day_6,Day_6_1,TRUE,1,6,3,24,0,FM,Liberal,0,2,4,52,Conservative,1,Ashli Babbitt%27s Mom%3A Nancy Pelosi Orchestrated the Killing of My Daughter
R_2wzaF2gk19w1xld,Day_6,Day_6_1,Misl,0,4,3,27,0,FM,Liberal,0,1,4,55,Conservative,0,ashli babbitt%27s mom
R_3CK3GAFPCgOhFJ0,Day_6,Day_6_1,Misl,0,1,1,35,0,FM,Liberal,0,1,2,55,Conservative,0,is Nancy Pelosi somehow responsible for the death of Ashli Babbitt
R_3EZjTABsiUlbONS,Day_6,Day_6_1,Misl,0,2,1,50,1,FM,Conservative,1,3,3,65,Conservative,1,Ashli Babbitt%27s Mom%3A Nancy Pelosi Orchestrated the Killing of My Daughter
R_3iU9nT30PN5iPB9,Day_6,Day_6_1,Coul,0,4,3,27,1,FM,Conservative,1,2,4,60,Conservative,0,Ashli Babbitt
R_3iU9nT30PN5iPB9,Day_6,Day_6_1,Coul,0,4,3,27,1,FM,Conservative,1,2,4,60,Conservative,0,partisan January 6 Committee
R_3iU9nT30PN5iPB9,Day_6,Day_6_1,Coul,0,4,3,27,1,FM,Conservative,1,2,4,60,Conservative,0,January 6 Committee
R_3iU9nT30PN5iPB9,Day_6,Day_6_1,Coul,0,4,3,27,1,FM,Conservative,1,2,4,60,Conservative,0,Ashli Babbitt mother
R_3Mm2I20FnXwKuA6,Day_6,Day_6_4,TRUE,1,5,3,25,0,FM,Liberal,0,3,4,44,Conservative,0,trump january 6 panel
R_3oRuVRm0wWSsozh,Day_6,Day_6_1,TRUE,1,4,4,36,0,FM,Conservative,1,2,2,49,Conservative,0,ashli babbitt mother blames nancy pelosi for her death
R_8CamAreDm4BsSzL,Day_6,Day_6_1,Misl,0,1,2,24,1,FM,Liberal,0,1,4,61,Conservative,0,who killed ashli babbitt
R_8CamAreDm4BsSzL,Day_6,Day_6_4,Misl,0,1,2,24,1,FM,Liberal,0,1,4,61,Conservative,0,january 6 committee
R_AikOw7YQntZtWuZ,Day_6,Day_6_1,Misl,0,3,2,26,1,FM,Liberal,0,2,4,65,Conservative,0,Ashli Babbitt%27s Mom nancy pelosi
R_AikOw7YQntZtWuZ,Day_6,Day_6_4,TRUE,1,5,3,26,1,FM,Liberal,0,2,4,65,Conservative,0,Trump Rejects %27Fake%27 Jan. 6 Panel
R_bPcgbNgdkNnjrQR,Day_6,Day_6_4,Misl,0,2,3,42,0,FM,Liberal,0,4,5,66,Conservative,0,trump jan 6 panel pelosi
R_DFTmuMp5TwuMmuR,Day_6,Day_6_1,Coul,0,4,2,54,0,FM,Conservative,1,2,2,54,Conservative,0,Ashli Babbitt%27s mom pelosi responsible
R_DFTmuMp5TwuMmuR,Day_6,Day_6_1,Coul,0,4,2,54,0,FM,Conservative,1,2,2,54,Conservative,0,Ashli Babbitt%27s pelosi responsible
R_DP4HesDzyIj2gHD,Day_6,Day_6_1,TRUE,1,5,3,48,1,FM,Moderate,0,2,2,49,Conservative,0,Ashli Babbitt%27s Mom
R_DP4HesDzyIj2gHD,Day_6,Day_6_1,TRUE,1,5,3,48,1,FM,Moderate,0,2,2,49,Conservative,0,ashli babbitt%27s mom blames pelosi for riot
R_DP4HesDzyIj2gHD,Day_6,Day_6_1,TRUE,1,5,3,48,1,FM,Moderate,0,2,2,49,Conservative,0,ashli babbitt%27s mom blames pelosi for riot
R_DP4HesDzyIj2gHD,Day_6,Day_6_1,TRUE,1,5,3,48,1,FM,Moderate,0,2,2,49,Conservative,0,ashli babbitt%27s mom blames pelosi for death
R_ODn5nHEjz2EA8wN,Day_6,Day_6_1,Misl,0,1,1,43,0,FM,Liberal,0,2,5,57,Conservative,0,Ashli Babbitt
R_pEJ2zRniCQtG5od,Day_6,Day_6_1,Misl,0,1,1,30,1,FM,Liberal,0,4,4,61,Conservative,0,Ashli Babbitt pelosi
R_pEJ2zRniCQtG5od,Day_6,Day_6_4,Misl,0,1,1,30,1,FM,Liberal,0,4,4,61,Conservative,0,Trump Rejects %27Fake%27 Jan. 6 Panel
R_pEJ2zRniCQtG5od,Day_6,Day_6_4,Misl,0,1,1,30,1,FM,Liberal,0,4,4,61,Conservative,0,Trump  Jan. 6 Panel
R_PTowiHIhzebf173,Day_6,Day_6_4,Misl,0,3,2,30,1,FM,Moderate,0,3,3,56,Conservative,0,Trump Rejects %27Fake%27 Jan. 6 Panel
R_PTowiHIhzebf173,Day_6,Day_6_4,Misl,0,3,2,30,1,FM,Moderate,0,3,3,56,Conservative,0,Home %7C Politics Tags%3A nancypelosi %7C stormingthecapitol %7C jan.6 %7C probe Trump Rejects %27Fake%27 Jan. 6 Panel
R_sSWbtPJBOtJ5jpf,Day_6,Day_6_1,Misl,0,2,1,42,1,FM,Moderate,0,3,5,66,Conservative,0,Ashli Babbitt Nancy Pelosi
R_sSWbtPJBOtJ5jpf,Day_6,Day_6_1,Misl,0,2,1,42,1,FM,Moderate,0,3,5,66,Conservative,1,Ashli Babbitt%27s Mom: Nancy Pelosi Orchestrated the Killing of My Daughter
R_sSWbtPJBOtJ5jpf,Day_6,Day_6_1,Misl,0,2,1,42,1,FM,Moderate,0,3,5,66,Conservative,1,Ashli Babbitt%27s Mom%3A Nancy Pelosi Orchestrated the Killing of My Daughter
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,is pelosi implicated in the death of ashli babbitt
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,DID ASHLI BABBITT MOM BLAME PELOSI DEATH
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,is pelosi PARTIALLY RESPONSIBLE in the death of ashli babbitt
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,is pelosi implicated in the death of ashley babbitt
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,PELOSI KILLED Ashli Babbitt DAUGHTER
R_Y084AN74VgOMcmd,Day_6,Day_6_1,Misl,0,1,1,49,1,FM,Conservative,1,2,4,66,Conservative,0,PELOSI ORCHESTRATE DEATH ASHLI BABBITT
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,%2BTRUMP %22Nancy Pelosi is spending a great deal of time%22
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,_TRUMP %2BFAKE %2BPANEL
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,TRUMP JAN 6 PANEL PELOSI FAKE
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,_TRUMP %22Will Nancy Investigate Herself%22
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,TRUMP %22Nancy Pelosi is spending a great deal of time%2C effort%2C and money on the formulation%22
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,TRUMP STATEMENT ON JAN 6 PANEL PELOSI FAKE
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,POLITIFACT %2BPELOSI %2BASHLI %2BBABBITT
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,TRUMP STATEMENT %22Will Nancy investigate herself and those on Capitol Hill%22
R_Y084AN74VgOMcmd,Day_6,Day_6_4,Coul,0,5,2,49,1,FM,Conservative,1,2,4,66,Conservative,0,PELOSI KILLED Ashli Babbitt
R_1gHmcRzCty24XY1,Day_7,Day_7_2,TRUE,1,7,4,36,1,FM,Conservative,0,3,2,60,Liberal,0,gaetz green protest rally
R_2co58HgVHJG6aEp,Day_7,Day_7_2,TRUE,1,6,4,40,0,FM,Liberal,1,2,2,60,Liberal,0,Matt Gaetz and Marjorie Taylor Greene get run out of their own protest rally
R_2q1Nk6VRH2fUuk5,Day_7,Day_7_2,TRUE,1,4,3,35,0,FM,Liberal,1,1,4,48,Liberal,0,was Matt Gaetz run out of his protest rally
R_2sXtkPvy3AsYoqk,Day_7,Day_7_2,Misl,0,5,3,39,0,FM,Liberal,1,2,2,64,Liberal,0,protest at doj
R_3GwRSI7oLGsG69m,Day_7,Day_7_2,TRUE,1,7,4,62,1,FM,Liberal,1,2,2,63,Liberal,0,Matt Gaetz and Marjorie Taylor Greene get run out of their own protest rally
R_3kBurY8B9NIlHIT,Day_7,Day_7_2,TRUE,1,6,4,37,1,FM,Liberal,1,3,4,51,Liberal,0,Matt Gaetz and Marjorie Taylor Greene chased out
R_3KUdv0FXRQUV3Ij,Day_7,Day_7_2,Misl,0,5,2,26,0,FM,Moderate,0,1,4,52,Liberal,0,protest at the DOJ
R_r6c7J6A66PnTfi1,Day_7,Day_7_2,Misl,0,3,2,35,0,FM,Liberal,1,2,5,56,Liberal,0,matt gaetz protest
R_r6c7J6A66PnTfi1,Day_7,Day_7_2,Misl,0,3,2,35,0,FM,Liberal,1,2,5,56,Liberal,0,matt gaetz protest
R_wLiVtnergXVNjB7,Day_7,Day_7_2,TRUE,1,5,3,22,0,FM,Moderate,0,1,4,45,Liberal,0,matt gaetz and marjorie taylor
R_1CdTvSZD2SCwCTc,Day_9,Day_9_3,Coul,0,4,3,35,0,FM,Liberal,0,2,4,56,Conservative,0,NIH Director Shredded Over Risky Research In Wuhan
R_1dK16k7dgLyPHcs,Day_9,Day_9_3,Misl,0,4,3,36,1,FM,Conservative,1,1,5,62,Conservative,0,NIH Director
R_1dK16k7dgLyPHcs,Day_9,Day_9_3,Misl,0,4,3,36,1,FM,Conservative,1,1,5,62,Conservative,0,NIH Director Wuhan CNN Interview
R_1gtqeumqir3Fl3t,Day_9,Day_9_3,Misl,0,2,2,32,0,FM,Moderate,0,3,4,66,Conservative,1,CNN%27s Pamela Brown %28credit where it%27s due%29 absolutely grilled Collins over the NIH%27s funding of New York-based nonprofit%2C EcoHealth alliance
R_1gtqeumqir3Fl3t,Day_9,Day_9_3,Misl,0,2,2,32,0,FM,Moderate,0,3,4,66,Conservative,0,NIH Director Shredded Over Risky Research In Wuhan After CNN Interview
R_1hWouDbgPThmJAQ,Day_9,Day_9_3,Misl,0,1,1,46,0,FM,Conservative,1,2,3,61,Conservative,0,NIH director shredded by Reporter over covid
R_1hWouDbgPThmJAQ,Day_9,Day_9_3,Misl,0,1,1,46,0,FM,Conservative,1,2,3,61,Conservative,0,NIH director interviewed about Wuhan Lab and coronavirus
R_1hZlcXLMmDVZudI,Day_9,Day_9_3,Coul,0,3,2,30,0,FM,Conservative,1,2,3,62,Conservative,0,wuhan covid lab
R_1IWNwDtV2ycky2t,Day_9,Day_9_3,TRUE,1,7,4,38,1,FM,Conservative,1,2,4,66,Conservative,0,did taxpayer money fund gain of function research
R_1j70nZZnllXI612,Day_9,Day_9_3,TRUE,1,6,4,33,1,FM,Conservative,1,2,4,47,Conservative,1,https%3A%2F%2Fwww.zerohedge.com%2Fpolitical%2Fnih-director-shredded-over-risky-research-wuhan-after-cnn-interview-goes-sideways
R_1mQbS6eXGog8n3j,Day_9,Day_9_3,Coul,0,4,3,57,1,FM,Liberal,0,2,6,51,Conservative,0,EcoHealth Wuhan
R_1mQbS6eXGog8n3j,Day_9,Day_9_3,Coul,0,4,3,57,1,FM,Liberal,0,2,6,51,Conservative,0,EcoHealth Wuhan
R_1mQbS6eXGog8n3j,Day_9,Day_9_3,Coul,0,4,3,57,1,FM,Liberal,0,2,6,51,Conservative,0,EcoHealth Wuhan
R_1mQbS6eXGog8n3j,Day_9,Day_9_3,Coul,0,4,3,57,1,FM,Liberal,0,2,6,51,Conservative,0,EcoHealth Wuhan
R_1P6MQAwGMgs0Loo,Day_9,Day_9_3,TRUE,1,5,3,39,0,FM,Moderate,0,3,4,40,Conservative,0,did they intentionally make the bat virus more contagious to humans
R_1pMyIpg5dKkSyF4,Day_9,Day_9_3,TRUE,1,7,4,39,1,FM,Conservative,1,2,3,57,Conservative,0,nih director risky research in wuhan
R_22Ajbg9iqzxHf7z,Day_9,Day_9_3,TRUE,1,6,4,21,0,FM,Liberal,0,1,4,56,Conservative,0,francis collins Coronavirus gain of research site%3Agov
R_22Ajbg9iqzxHf7z,Day_9,Day_9_3,TRUE,1,6,4,21,0,FM,Liberal,0,1,4,56,Conservative,0,Gain of Function research
R_22Ajbg9iqzxHf7z,Day_9,Day_9_3,TRUE,1,6,4,21,0,FM,Liberal,0,1,4,56,Conservative,0,francis collins gain of research site%3Agov
R_22Ajbg9iqzxHf7z,Day_9,Day_9_3,TRUE,1,6,4,21,0,FM,Liberal,0,1,4,56,Conservative,0,Gain of Function research ecohealth fauci site%3Aedu
R_22LCo65IgjdqFmU,Day_9,Day_9_3,Misl,0,3,2,48,1,FM,Conservative,1,1,2,54,Conservative,0,EcoHealth Alliance defends US-funded bat coronavirus
R_22LCo65IgjdqFmU,Day_9,Day_9_3,Misl,0,3,2,48,1,FM,Conservative,1,1,2,54,Conservative,0,ecohealth reasearch bats corona virus
R_22LCo65IgjdqFmU,Day_9,Day_9_3,Misl,0,3,2,48,1,FM,Conservative,1,1,2,54,Conservative,0,ecohealth research bats coronavirus
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,nh director cnn interview wuhan october 2021
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,NH director  wuhan october 2021
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,NH director cnn interview wuhan
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,NH director cnn interview wuhan october 2021
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,NH director cnn interview wuhan
R_2QEWqk6A2nnsg7O,Day_9,Day_9_3,TRUE,1,6,4,26,0,FM,Moderate,0,2,3,53,Conservative,0,nh director wuhan october 2021
R_2rZ0VqJ8VWMRB0C,Day_9,Day_9_3,TRUE,1,7,4,33,1,FM,Conservative,1,2,4,54,Conservative,1,https%3A%2F%2Fwww.zerohedge.com%2Fpolitical%2Fnih-director-shredded-over-risky-research-wuhan-after-cnn-interview-goes-sideways
R_2S1e4JKo98MybZW,Day_9,Day_9_3,Misl,0,3,2,36,1,FM,Conservative,1,1,2,63,Conservative,1,NIH Director Shredded Over Risky Research In Wuhan After CNN Interview Goes Sideways
R_2S1e4JKo98MybZW,Day_9,Day_9_3,Misl,0,3,2,36,1,FM,Conservative,1,1,2,63,Conservative,0,"Did NIH fund gain-of-function research in Wuhan, China"
R_2S1e4JKo98MybZW,Day_9,Day_9_3,Misl,0,3,2,36,1,FM,Conservative,1,1,2,63,Conservative,0,Did NIH fund gain-of-function research in Wuhan%2C China
R_2S1e4JKo98MybZW,Day_9,Day_9_3,Misl,0,3,2,36,1,FM,Conservative,1,1,2,63,Conservative,1,NIH Director Shredded Over Risky Research In Wuhan After CNN Interview Goes Sideways
R_2SrwPT5XEqnjq3y,Day_9,Day_9_3,Misl,0,5,3,19,0,FM,Liberal,0,1,2,53,Conservative,0,"NIH director, Ecohealth, dangerous gain-of function research, unreported contract breach"
R_2SrwPT5XEqnjq3y,Day_9,Day_9_3,Misl,0,5,3,19,0,FM,Liberal,0,1,2,53,Conservative,0,NIH director%2C Ecohealth%2C dangerous gain-of function research%2C unreported contract breach
R_2SrwPT5XEqnjq3y,Day_9,Day_9_3,Misl,0,5,3,19,0,FM,Liberal,0,1,2,53,Conservative,0,"NIH director, Ecohealth, dangerous gain-of function research, unreported contract breach"
R_2V7N3TInNMHaEgv,Day_9,Day_9_3,Misl,0,4,3,46,1,FM,Conservative,1,2,4,66,Conservative,0,Did NIH fund EcoHealth alliance Gain of Function research%3F
R_30dk6wdup0rU3fY,Day_9,Day_9_3,Misl,0,4,3,28,1,FM,Moderate,0,2,2,57,Conservative,0,wuhan gain of function 
R_33BeyoX9XNMMGjf,Day_9,Day_9_3,TRUE,1,7,4,42,0,FM,Conservative,1,1,4,56,Conservative,0,how NIH could not know FOR TWO YEARS that its own contractor %40EcoHealthNYC had done research making bat coronaviruses more infectious to humans
R_3fYK2X9GZLna7m9,Day_9,Day_9_3,TRUE,1,5,3,42,0,FM,Moderate,0,1,2,37,Conservative,1,NIH Director Shredded Over Risky Research In Wuhan After CNN Interview Goes Sideways
R_3JqGYdN07AFVzOf,Day_9,Day_9_3,Misl,0,1,1,41,0,FM,Moderate,0,1,4,50,Conservative,0,Did NIH/Collins fund gain of function research at EcoHealth alliance
R_3JqGYdN07AFVzOf,Day_9,Day_9_3,Misl,0,1,1,41,0,FM,Moderate,0,1,4,50,Conservative,0,Did NIH%2FCollins fund gain of function research at EcoHealth alliance
R_3P7x5JWi3Xcbsqi,Day_9,Day_9_3,TRUE,1,7,4,25,1,FM,Liberal,0,2,2,64,Conservative,0,Francis Collins
R_3P7x5JWi3Xcbsqi,Day_9,Day_9_3,TRUE,1,7,4,25,1,FM,Liberal,0,2,2,64,Conservative,0,Francis Collins cnn
R_3P7x5JWi3Xcbsqi,Day_9,Day_9_3,TRUE,1,7,4,25,1,FM,Liberal,0,2,2,64,Conservative,0,francis collins cnn interview
R_6nz7dRuVVuGySgF,Day_9,Day_9_3,TRUE,1,5,4,22,1,FM,Liberal,0,1,2,39,Conservative,0,Ecohealth coronavirus
R_DM1q4o4318oGk0N,Day_9,Day_9_3,Coul,0,5,3,29,0,FM,Liberal,0,1,4,42,Conservative,1,NIH Director Shredded Over Risky Research In Wuhan After CNN Interview Goes Sideways
R_qONgB05UkJrDcGZ,Day_9,Day_9_3,TRUE,1,7,4,52,0,FM,Moderate,0,2,2,42,Conservative,0,francis collins cnn interview wuhan
R_rcgF4h6LylUXPUd,Day_9,Day_9_3,Misl,0,1,2,23,0,FM,Liberal,0,1,3,62,Conservative,0,nih funding covid
R_rcgF4h6LylUXPUd,Day_9,Day_9_3,Misl,0,1,2,23,0,FM,Liberal,0,1,3,62,Conservative,0,nih funding covid
R_RFCL5PXffVqqBwJ,Day_9,Day_9_3,Misl,0,4,3,24,1,FM,Liberal,0,1,2,47,Conservative,0,nih funded reasearch in wuhan
R_SHIu8anABwVwNMZ,Day_9,Day_9_3,TRUE,1,7,4,33,1,FM,Conservative,1,2,4,49,Conservative,1,https%3A%2F%2Fwww.zerohedge.com%2Fpolitical%2Fnih-director-shredded-over-risky-research-wuhan-after-cnn-interview-goes-sideways
R_0keCk9coMMwU5l7,Day_10,Day_10_3,Misl,0,3,1,43,0,FM,Liberal,0,1,3,52,Conservative,0,united states food shortage 2021
R_0keCk9coMMwU5l7,Day_10,Day_10_3,Misl,0,3,1,43,0,FM,Liberal,0,1,3,52,Conservative,0,united states food shortage 2021
R_12Kn34bmiCczsIe,Day_10,Day_10_3,Misl,0,1,1,37,1,FM,Liberal,0,1,2,64,Conservative,0,Are the food supply issues manufactured
R_12yuOZ4NAmwedep,Day_10,Day_10_3,TRUE,1,5,3,30,0,FM,Moderate,0,1,2,58,Conservative,0,us faces engineered famine covid
R_12yuOZ4NAmwedep,Day_10,Day_10_3,TRUE,1,5,3,30,0,FM,Moderate,0,1,2,58,Conservative,0,engineered famine in the united states 2021
R_1Hhi6x2wmvepUp9,Day_10,Day_10_3,TRUE,1,7,4,38,0,FM,Moderate,0,2,3,55,Conservative,0,food shortages this winter supply chain
R_1jrH8MMHgTNb3Xq,Day_10,Day_10_3,TRUE,1,7,4,24,1,FM,Liberal,0,2,4,41,Conservative,0,food shortages in america 2021
R_1liat7bJpOOMtUU,Day_10,Day_10_3,TRUE,1,6,4,45,0,FM,Moderate,0,2,4,46,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_1lnjuO7yA39frAB,Day_10,Day_10_3,Misl,0,5,3,41,0,FM,Liberal,0,2,5,52,Conservative,0,engineered famine 2021
R_1lnjuO7yA39frAB,Day_10,Day_10_3,Misl,0,5,3,41,0,FM,Liberal,0,2,5,52,Conservative,0,SHIPPING BOTTLENECKS 2022
R_1lnjuO7yA39frAB,Day_10,Day_10_3,Misl,0,5,3,41,0,FM,Liberal,0,2,5,52,Conservative,0,food shortage winter 2022
R_1Ns3K9AubKdFC5e,Day_10,Day_10_3,TRUE,1,6,4,32,0,FM,Moderate,0,3,5,41,Conservative,0,us food shortage 2021
R_25Fx454272R4O5h,Day_10,Day_10_3,Coul,0,4,3,22,1,FM,Conservative,1,3,4,48,Conservative,0,us food supply
R_25Fx454272R4O5h,Day_10,Day_10_3,Coul,0,4,3,22,1,FM,Conservative,1,3,4,48,Conservative,0,us food supply shortage statistics
R_25Fx454272R4O5h,Day_10,Day_10_3,Coul,0,4,3,22,1,FM,Conservative,1,3,4,48,Conservative,0,us food supply shortage
R_28AnunyBrPgx8Ri,Day_10,Day_10_3,Misl,0,2,2,35,0,FM,Liberal,0,2,4,49,Conservative,0,Biden regime leads to food shortage
R_2Bao65JvQxnBPo8,Day_10,Day_10_3,TRUE,1,7,4,33,1,FM,Liberal,0,1,4,60,Conservative,0,COVID lockdowns and vax mandates could lead to widespread hunger
R_2Bao65JvQxnBPo8,Day_10,Day_10_3,TRUE,1,7,4,33,1,FM,Liberal,0,1,4,60,Conservative,0,COVID famines USA
R_2f0PeC9xrqHzB5b,Day_10,Day_10_3,Misl,0,1,2,41,0,FM,Moderate,0,3,4,34,Conservative,0,usa famine because of covid lockdown
R_2f0PeC9xrqHzB5b,Day_10,Day_10_3,Misl,0,1,2,41,0,FM,Moderate,0,3,4,34,Conservative,0,famine covid lockdown
R_2q46cBzIiH3UPNG,Day_10,Day_10_3,Misl,0,3,2,22,0,FM,Liberal,0,1,2,43,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,grocery shelves empty again
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,grocery stores restocking
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,are supermarkets empty
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,grocery store market empty famine
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,will the us face famine
R_2QEC031VOr8eEaZ,Day_10,Day_10_3,Misl,0,3,3,32,1,FM,Conservative,1,1,2,53,Conservative,0,grocery shelves empty again
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
