"","ResponseId","Article_day","Category","True_Dummy","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_Eval","Dummy_Ideology","Ideo_Congruence","Income_Score","Education_Score","Dig_Lit_Score","Total_Links","avg_score","Unrel_contain","Total_Rel_85","Total_Unrel_60","Article_Lean"
"1290","R_AhyL46oeQhXsWAx","Day_2_2","True",1,6,4,34,0,"No Mode","Liberal",1,1,3,46,8,97.8125,0,1,0,"Liberal"
"1291","R_AhyL46oeQhXsWAx","Day_2_3","True",1,6,3,34,0,"True","Liberal",0,1,3,46,9,90.4444444444444,0,0,0,"Neutral"
"1292","R_AikOw7YQntZtWuZ","Day_6_1","Misl",0,3,2,26,1,"FM","Liberal",0,2,4,65,6,72.75,1,0,2,"Conservative"
"1293","R_AikOw7YQntZtWuZ","Day_6_3","True",1,7,4,26,1,"No Mode","Liberal",0,2,4,65,3,77.1666666666667,0,0,0,"Neutral"
"1294","R_AikOw7YQntZtWuZ","Day_6_4","True",1,5,3,26,1,"FM","Liberal",0,2,4,65,9,95.8333333333333,0,0,0,"Conservative"
"1295","R_AjMwsZ5upV6CC6l","Day_11_1","True",1,7,4,42,1,"FM","Conservative",1,2,3,66,1,100,0,1,0,"Conservative"
"1296","R_AjMwsZ5upV6CC6l","Day_11_4","True",1,7,4,42,1,"True","Conservative",0,2,3,66,10,87.65,0,0,0,"Neutral"
"1297","R_ANdE2FoZqjsm1Il","Day_10_1","True",1,7,4,33,1,"True","Conservative",1,2,4,51,1,69.5,0,0,0,"Conservative"
"1298","R_ANdE2FoZqjsm1Il","Day_10_3","True",1,7,4,33,1,"FM","Conservative",1,2,4,51,7,5,1,0,7,"Conservative"
"1299","R_Apn3NGwBk3ko677","Day_5_1","Misl",0,2,2,47,0,"FM","Liberal",0,1,3,62,21,95.2380952380952,0,1,0,"Conservative"
"1300","R_Apn3NGwBk3ko677","Day_5_3","Misl",0,4,3,47,0,"FM","Liberal",0,1,3,62,5,91,0,1,0,"Conservative"
"1301","R_Apn3NGwBk3ko677","Day_5_4","Misl",0,1,1,47,0,"FM","Liberal",0,1,3,62,8,82.625,0,0,0,"Conservative"
"1302","R_b1xqVVKIaFJjGtH","Day_10_1","True",1,7,4,37,1,"True","Moderate",0,1,4,56,16,87.90625,0,0,0,"Conservative"
"1303","R_b1xqVVKIaFJjGtH","Day_10_3","Misl",0,1,1,37,1,"FM","Moderate",0,1,4,56,32,93.1875,0,0,0,"Conservative"
"1304","R_b1xqVVKIaFJjGtH","Day_10_5","True",1,7,4,37,1,"True","Moderate",0,1,4,56,16,92.3125,0,0,0,"Neutral"
"1305","R_b28dObsdUEUKfrr","Day_10_2","Misl",0,1,1,27,0,"No Mode","Moderate",0,1,4,66,17,94.7058823529412,0,0,0,"Liberal"
"1306","R_b28dObsdUEUKfrr","Day_10_4","Coul",0,4,2,27,0,"True","Moderate",0,1,4,66,7,83.7857142857143,0,0,0,"Unclear"
"1307","R_b28dObsdUEUKfrr","Day_10_5","True",1,7,4,27,0,"True","Moderate",0,1,4,66,6,87.4166666666667,0,0,0,"Neutral"
"1308","R_b9DKseGbPaEOtgJ","Day_8_1","True",1,5,3,40,0,"True","Moderate",0,1,3,58,24,84.2708333333333,0,0,0,"Conservative"
"1309","R_b9DKseGbPaEOtgJ","Day_8_2","True",1,5,3,40,0,"True","Moderate",0,1,3,58,9,87.1666666666667,0,0,0,"Liberal"
"1310","R_bBdGI6D32vrfDz3","Day_2_2","Misl",0,3,2,32,0,"No Mode","Moderate",0,2,5,59,8,91.875,0,0,0,"Liberal"
"1311","R_bBdGI6D32vrfDz3","Day_2_3","True",1,7,4,32,0,"True","Moderate",0,2,5,59,8,86.8125,0,0,0,"Neutral"
"1312","R_bBdGI6D32vrfDz3","Day_2_5","True",1,7,4,32,0,"True","Moderate",0,2,5,59,4,96.875,0,1,0,"Neutral"
"1313","R_bDaZqRAoU0BpsuR","Day_10_1","True",1,7,4,33,1,"True","Conservative",1,2,4,51,2,69.5,0,0,0,"Conservative"
"1314","R_bI5ezUvCEfUQuVH","Day_2_1","Misl",0,6,3,42,0,"True","Liberal",0,4,4,59,6,61.3333333333333,1,0,3,"Conservative"
"1315","R_bI5ezUvCEfUQuVH","Day_2_3","True",1,6,4,42,0,"True","Liberal",0,4,4,59,36,88.6527777777778,0,0,0,"Neutral"
"1316","R_bI5ezUvCEfUQuVH","Day_2_5","True",1,7,4,42,0,"True","Liberal",0,4,4,59,35,95.3571428571429,0,0,0,"Neutral"
"1317","R_bPbCycuccwq0f2p","Day_8_3","True",1,6,4,18,0,"True","Liberal",0,1,2,50,64,93.1875,0,0,0,"Neutral"
"1318","R_bPbCycuccwq0f2p","Day_8_4","True",1,7,4,18,0,"True","Liberal",0,1,2,50,15,88.6666666666667,0,0,0,"Neutral"
"1319","R_bPcgbNgdkNnjrQR","Day_6_2","True",1,7,4,42,0,"True","Liberal",1,4,5,66,4,80.625,1,0,1,"Liberal"
"1320","R_bPcgbNgdkNnjrQR","Day_6_3","True",1,7,4,42,0,"No Mode","Liberal",0,4,5,66,4,80.25,0,0,0,"Neutral"
"1321","R_bPcgbNgdkNnjrQR","Day_6_4","Misl",0,2,3,42,0,"FM","Liberal",0,4,5,66,10,93.25,0,0,0,"Conservative"
"1322","R_bqJ3HoBP0lqi7CN","Day_1_1","Misl",0,4,3,30,0,"FM","Conservative",1,1,4,65,8,92.4375,0,0,0,"Conservative"
"1323","R_bqJ3HoBP0lqi7CN","Day_1_3","Misl",0,2,1,30,0,"FM","Conservative",0,1,4,65,18,96.5277777777778,0,0,0,"Neutral"
"1324","R_bqJ3HoBP0lqi7CN","Day_1_4","True",1,5,3,30,0,"FM","Conservative",0,1,4,65,18,89.8055555555556,1,0,1,"Neutral"
"1325","R_Bs9KbOVoaxBYde9","Day_4_2","True",1,5,3,30,1,"True","Liberal",1,1,4,66,10,95,0,1,0,"Liberal"
"1326","R_Bs9KbOVoaxBYde9","Day_4_3","Misl",0,2,2,30,1,"FM","Liberal",0,1,4,66,8,89.0625,0,0,0,"Neutral"
"1327","R_Bs9KbOVoaxBYde9","Day_4_4","True",1,6,4,30,1,"FM","Liberal",0,1,4,66,7,87.7857142857143,0,0,0,"Neutral"
"1328","R_bskA4EY54DPOEaB","Day_10_2","True",1,5,4,29,1,"No Mode","Conservative",0,1,4,53,7,90.3571428571429,0,0,0,"Liberal"
"1329","R_bskA4EY54DPOEaB","Day_10_3","Misl",0,5,2,29,1,"FM","Conservative",1,1,4,53,19,58.0263157894737,1,0,8,"Conservative"
"1330","R_bskA4EY54DPOEaB","Day_10_5","True",1,7,4,29,1,"True","Conservative",0,1,4,53,14,87.5,0,0,0,"Neutral"
"1331","R_BsUGDA4VJ2pGG4h","Day_9_1","True",1,7,4,54,1,"True","Conservative",1,2,3,61,9,88.5555555555556,0,0,0,"Conservative"
"1332","R_BsUGDA4VJ2pGG4h","Day_9_2","True",1,7,4,54,1,"True","Conservative",0,2,3,61,10,89.75,0,0,0,"Liberal"
"1333","R_BsUGDA4VJ2pGG4h","Day_9_4","True",1,7,4,54,1,"True","Conservative",0,2,3,61,8,89,0,0,0,"Neutral"
"1334","R_bydQAreRP34wNmV","Day_2_1","True",1,6,4,23,0,"True","Liberal",0,1,2,36,30,73,1,0,11,"Conservative"
"1335","R_bydQAreRP34wNmV","Day_2_5","True",1,7,4,23,0,"True","Liberal",0,1,2,36,11,96.7727272727273,0,0,0,"Neutral"
"1336","R_cAVPeJBl4curp4d","Day_2_1","Misl",0,4,2,32,1,"True","Liberal",0,1,2,53,5,71.2,1,0,2,"Conservative"
"1337","R_cAVPeJBl4curp4d","Day_2_2","Coul",0,4,2,32,1,"No Mode","Liberal",1,1,2,53,6,100,0,1,0,"Liberal"
"1338","R_cAVPeJBl4curp4d","Day_2_4","True",1,7,4,32,1,"True","Liberal",0,1,2,53,10,91.4,0,0,0,"Conservative"
"1339","R_cBa8yOGK8SZ5wkN","Day_8_1","True",1,7,3,40,0,"True","Moderate",0,2,3,52,8,89.875,0,0,0,"Conservative"
"1340","R_cBa8yOGK8SZ5wkN","Day_8_4","True",1,7,4,40,0,"True","Moderate",0,2,3,52,3,84,0,0,0,"Neutral"
"1341","R_cBa8yOGK8SZ5wkN","Day_8_5","True",1,7,4,40,0,"No Mode","Moderate",0,2,3,52,8,89.625,0,0,0,"Neutral"
"1342","R_cCHab0HbSiYWc6t","Day_4_1","True",1,7,2,50,1,"No Mode","Liberal",0,2,4,55,6,84.4166666666667,1,0,1,"Conservative"
"1343","R_cCHab0HbSiYWc6t","Day_4_3","True",1,5,3,50,1,"FM","Liberal",0,2,4,55,1,87.5,0,1,0,"Neutral"
"1344","R_cCHab0HbSiYWc6t","Day_4_5","True",1,7,4,50,1,"True","Liberal",0,2,4,55,8,91.8125,0,0,0,"Neutral"
"1345","R_ctBmAg8CIafyc6J","Day_8_2","True",1,6,4,24,1,"True","Liberal",1,1,3,36,28,97.1428571428571,0,1,0,"Liberal"
"1346","R_ctBmAg8CIafyc6J","Day_8_4","True",1,7,4,24,1,"True","Liberal",0,1,3,36,6,84.5,0,0,0,"Neutral"
"1347","R_ctBmAg8CIafyc6J","Day_8_5","True",1,7,4,24,1,"No Mode","Liberal",0,1,3,36,11,96.8181818181818,0,1,0,"Neutral"
"1348","R_cUtE2g9RhTXd2Gl","Day_1_1","True",1,3,3,32,1,"FM","Liberal",0,2,4,32,10,92.25,0,0,0,"Conservative"
"1349","R_cUtE2g9RhTXd2Gl","Day_1_2","True",1,5,3,32,1,"True","Liberal",1,2,4,32,7,88.9285714285714,0,0,0,"Liberal"
"1350","R_d1dYtPOTeKJ2HMB","Day_11_1","Misl",0,6,2,60,1,"FM","Moderate",0,2,4,54,14,93.5714285714286,0,1,0,"Conservative"
"1351","R_d1dYtPOTeKJ2HMB","Day_11_5","True",1,7,4,60,1,"True","Moderate",0,2,4,54,9,88.0555555555556,0,0,0,"Neutral"
"1352","R_D5Hy9CjPZ4vqVSp","Day_9_5","True",1,7,3,38,1,"True","Liberal",0,2,5,42,8,92.1875,0,0,0,"Neutral"
"1353","R_DAUkiYGCMsVqL1T","Day_5_2","True",1,6,4,22,0,"FM","Liberal",1,1,4,49,9,90.8333333333333,0,0,0,"Liberal"
"1354","R_DAUkiYGCMsVqL1T","Day_5_5","True",1,7,4,22,0,"True","Liberal",0,1,4,49,8,88.0625,0,0,0,"Neutral"
"1355","R_ddwGr8A86def9oR","Day_3_1","Misl",0,2,2,39,1,"True","Liberal",0,4,5,62,10,90.95,0,0,0,"Conservative"
"1356","R_ddwGr8A86def9oR","Day_3_2","True",1,7,4,39,1,"FM","Liberal",1,4,5,62,6,90.8333333333333,0,0,0,"Liberal"
"1357","R_ddwGr8A86def9oR","Day_3_3","True",1,7,4,39,1,"True","Liberal",0,4,5,62,9,98.0555555555556,0,1,0,"Neutral"
"1358","R_DFTmuMp5TwuMmuR","Day_6_1","Coul",0,4,2,54,0,"FM","Conservative",1,2,2,54,19,91.2894736842105,1,0,1,"Conservative"
"1359","R_DFTmuMp5TwuMmuR","Day_6_2","Coul",0,4,2,54,0,"True","Conservative",0,2,2,54,7,88.9285714285714,0,0,0,"Liberal"
"1360","R_DM1q4o4318oGk0N","Day_9_1","Coul",0,5,3,29,0,"True","Liberal",0,1,4,42,2,91.25,0,0,0,"Conservative"
"1361","R_DM1q4o4318oGk0N","Day_9_3","Coul",0,5,3,29,0,"FM","Liberal",0,1,4,42,1,100,0,1,0,"Conservative"
"1362","R_DM1q4o4318oGk0N","Day_9_5","Coul",0,6,2,29,0,"True","Liberal",0,1,4,42,18,94.4444444444444,0,0,0,"Neutral"
"1363","R_DMEbF8RcyyJ7ykV","Day_2_3","True",1,6,4,25,1,"True","Moderate",0,3,4,59,10,94.45,0,0,0,"Neutral"
"1364","R_DMEbF8RcyyJ7ykV","Day_2_4","True",1,7,4,25,1,"True","Moderate",0,3,4,59,10,89.65,0,0,0,"Conservative"
"1365","R_DMEbF8RcyyJ7ykV","Day_2_5","True",1,7,4,25,1,"True","Moderate",0,3,4,59,9,92.7222222222222,0,0,0,"Neutral"
"1366","R_DP4HesDzyIj2gHD","Day_6_1","True",1,5,3,48,1,"FM","Moderate",0,2,2,49,34,89.9558823529412,1,0,1,"Conservative"
"1367","R_DP4HesDzyIj2gHD","Day_6_3","True",1,6,4,48,1,"No Mode","Moderate",0,2,2,49,3,83.1666666666667,1,0,1,"Neutral"
"1368","R_DP4HesDzyIj2gHD","Day_6_5","True",1,5,3,48,1,"CND","Moderate",0,2,2,49,27,89.5555555555556,0,0,0,"Neutral"
"1369","R_DSseWPlqzLrqqhH","Day_3_1","True",1,7,4,24,0,"True","Moderate",0,1,2,59,6,91.25,0,0,0,"Conservative"
"1370","R_DSseWPlqzLrqqhH","Day_3_3","True",1,7,4,24,0,"True","Moderate",0,1,2,59,8,97.8125,0,1,0,"Neutral"
"1371","R_DSseWPlqzLrqqhH","Day_3_4","True",1,7,4,24,0,"True","Moderate",0,1,2,59,8,82.0625,0,0,0,"Conservative"
"1372","R_DuFCDfdUjBXKc7L","Day_12_2","True",1,7,4,41,0,"True","Liberal",1,2,2,47,30,81.4666666666667,1,0,2,"Liberal"
"1373","R_DuFCDfdUjBXKc7L","Day_12_3","Misl",0,1,1,41,0,"FM","Liberal",0,2,2,47,8,88.75,0,0,0,"Conservative"
"1374","R_DuFCDfdUjBXKc7L","Day_12_5","True",1,7,4,41,0,"True","Liberal",0,2,2,47,10,94.75,0,0,0,"Neutral"
"1375","R_efYD2X90SDXjbDr","Day_5_1","True",1,6,4,37,1,"FM","Conservative",1,1,5,62,25,93.48,0,0,0,"Conservative"
"1376","R_efYD2X90SDXjbDr","Day_5_4","True",1,7,4,37,1,"FM","Conservative",1,1,5,62,20,93.35,0,0,0,"Conservative"
"1377","R_eJLv4Pxag6jn2nv","Day_5_1","True",1,4,3,59,1,"FM","Conservative",1,3,2,52,3,91.6666666666667,0,0,0,"Conservative"
"1378","R_eJLv4Pxag6jn2nv","Day_5_4","True",1,4,3,59,1,"FM","Conservative",1,3,2,52,31,91.0483870967742,0,0,0,"Conservative"
"1379","R_eJLv4Pxag6jn2nv","Day_5_5","True",1,5,3,59,1,"True","Conservative",0,3,2,52,12,96.875,0,0,0,"Neutral"
"1380","R_ekCSZIaDtRtLlaV","Day_1_1","Misl",0,2,1,55,0,"FM","Conservative",1,2,5,50,8,98.4375,0,1,0,"Conservative"
"1381","R_ekCSZIaDtRtLlaV","Day_1_2","True",1,7,4,55,0,"True","Conservative",0,2,5,50,8,88.625,0,0,0,"Liberal"
"1382","R_ekCSZIaDtRtLlaV","Day_1_5","True",1,7,4,55,0,"True","Conservative",0,2,5,50,6,90,0,0,0,"Neutral"
"1383","R_erIiJa1beeo6zhT","Day_4_2","True",1,6,4,39,0,"True","Conservative",0,2,2,35,10,82.5,1,0,1,"Liberal"
"1384","R_erIiJa1beeo6zhT","Day_4_3","True",1,6,4,39,0,"FM","Conservative",0,2,2,35,5,27.8,1,0,3,"Neutral"
"1385","R_erIiJa1beeo6zhT","Day_4_4","True",1,6,4,39,0,"True","Conservative",0,2,2,35,17,91.2058823529412,0,0,0,"Neutral"
"1386","R_ezL9IxLT7Wrw0nL","Day_3_1","True",1,7,4,31,0,"True","Liberal",0,2,2,57,5,92,0,0,0,"Conservative"
"1387","R_ezL9IxLT7Wrw0nL","Day_3_4","True",1,5,4,31,0,"True","Liberal",0,2,2,57,7,77.8571428571429,1,0,1,"Conservative"
"1388","R_ezL9IxLT7Wrw0nL","Day_3_5","True",1,7,4,31,0,"True","Liberal",0,2,2,57,9,94.1666666666667,0,0,0,"Neutral"
"1389","R_NXwVIucKBLa4dP3","Day_10_2","True",1,7,4,30,0,"No Mode","Liberal",1,1,4,57,6,89.5833333333333,0,0,0,"Liberal"
"1390","R_NXwVIucKBLa4dP3","Day_10_3","Misl",0,2,2,30,0,"FM","Liberal",0,1,4,57,40,95.4125,0,0,0,"Conservative"
"1391","R_NXwVIucKBLa4dP3","Day_10_5","True",1,7,4,30,0,"True","Liberal",0,1,4,57,4,83.75,0,0,0,"Neutral"
"1392","R_O9hC6DFaKWQT4U9","Day_5_1","Misl",0,1,2,22,0,"FM","Liberal",0,1,2,54,32,89.609375,1,0,1,"Conservative"
"1393","R_O9hC6DFaKWQT4U9","Day_5_3","True",1,5,3,22,0,"FM","Liberal",0,1,2,54,19,93.1578947368421,0,0,0,"Conservative"
"1394","R_O9hC6DFaKWQT4U9","Day_5_5","True",1,6,4,22,0,"True","Liberal",0,1,2,54,8,96.875,0,1,0,"Neutral"
"1395","R_Oa7m0lKmQiz3Bct","Day_12_2","True",1,6,4,24,1,"True","Liberal",1,2,4,52,5,78.3,0,0,0,"Liberal"
"1396","R_Oa7m0lKmQiz3Bct","Day_12_3","Misl",0,2,2,24,1,"FM","Liberal",0,2,4,52,17,89.0882352941177,0,0,0,"Conservative"
"1397","R_Oa7m0lKmQiz3Bct","Day_12_4","True",1,5,4,24,1,"True","Liberal",0,2,4,52,9,85.3888888888889,0,0,0,"Conservative"
"1398","R_OAPMqhkNtVuem4h","Day_10_1","True",1,7,4,40,1,"True","Conservative",1,2,3,66,10,90.15,0,0,0,"Conservative"
"1399","R_OAPMqhkNtVuem4h","Day_10_3","True",1,6,3,40,1,"FM","Conservative",1,2,3,66,12,89.125,1,0,1,"Conservative"
"1400","R_OAPMqhkNtVuem4h","Day_10_4","True",1,7,4,40,1,"True","Conservative",0,2,3,66,3,84,0,0,0,"Unclear"
"1401","R_ODn5nHEjz2EA8wN","Day_6_1","Misl",0,1,1,43,0,"FM","Liberal",0,2,5,57,9,94.7222222222222,0,0,0,"Conservative"
"1402","R_ODn5nHEjz2EA8wN","Day_6_3","True",1,6,4,43,0,"No Mode","Liberal",0,2,5,57,4,71.75,1,0,1,"Neutral"
"1403","R_OGRxxdxvs8zwwCd","Day_10_1","True",1,6,4,36,1,"True","Moderate",0,1,2,42,7,99.2857142857143,0,1,0,"Conservative"
"1404","R_OGRxxdxvs8zwwCd","Day_10_3","Misl",0,6,1,36,1,"FM","Moderate",0,1,2,42,17,86.6764705882353,1,0,1,"Conservative"
"1405","R_OGRxxdxvs8zwwCd","Day_10_5","True",1,7,4,36,1,"True","Moderate",0,1,2,42,5,87.9,0,0,0,"Neutral"
"1406","R_OKacq49Qwd7kJDr","Day_3_3","True",1,7,4,67,1,"True","Conservative",0,1,4,56,8,96.25,0,0,0,"Neutral"
"1407","R_OKacq49Qwd7kJDr","Day_3_4","True",1,6,4,67,1,"True","Conservative",1,1,4,56,5,81.3,0,0,0,"Conservative"
"1408","R_OKacq49Qwd7kJDr","Day_3_5","True",1,7,4,67,1,"True","Conservative",0,1,4,56,5,98,0,1,0,"Neutral"
"1409","R_ONBQ9F4K4eiEEff","Day_1_1","True",1,7,4,33,0,"FM","Conservative",1,2,2,55,8,93.4375,0,0,0,"Conservative"
"1410","R_ONBQ9F4K4eiEEff","Day_1_2","Coul",0,4,3,33,0,"True","Conservative",0,2,2,55,6,76.5,0,0,0,"Liberal"
"1411","R_ONBQ9F4K4eiEEff","Day_1_4","True",1,6,4,33,0,"FM","Conservative",0,2,2,55,9,94.7222222222222,0,0,0,"Neutral"
"1412","R_OsdoD6E1FKFHsw9","Day_5_2","True",1,7,4,33,0,"FM","Moderate",0,1,3,54,22,92.9090909090909,0,0,0,"Liberal"
"1413","R_OsdoD6E1FKFHsw9","Day_5_3","True",1,4,4,33,0,"FM","Moderate",0,1,3,54,1,69.5,0,0,0,"Conservative"
"1414","R_OsdoD6E1FKFHsw9","Day_5_4","True",1,7,4,33,0,"FM","Moderate",0,1,3,54,13,93.3846153846154,0,0,0,"Conservative"
"1415","R_OsdRlj3kgkcnSFz","Day_4_1","True",1,6,4,30,1,"No Mode","Liberal",0,3,4,47,8,86.125,1,0,1,"Conservative"
"1416","R_OsdRlj3kgkcnSFz","Day_4_4","True",1,6,4,30,1,"True","Liberal",0,3,4,47,7,90.5714285714286,0,0,0,"Neutral"
"1417","R_OsdRlj3kgkcnSFz","Day_4_5","True",1,7,4,30,1,"True","Liberal",0,3,4,47,9,93.8888888888889,0,0,0,"Neutral"
"1418","R_OuFVrMz1INcr4Wd","Day_3_1","Misl",0,5,3,49,1,"True","Conservative",1,3,3,64,6,83.1666666666667,0,0,0,"Conservative"
"1419","R_OuFVrMz1INcr4Wd","Day_3_2","True",1,6,3,49,1,"FM","Conservative",0,3,3,64,9,93.0555555555556,0,0,0,"Liberal"
"1420","R_OwfSlNCTl1ROwiR","Day_2_3","True",1,5,3,32,0,"True","Liberal",0,2,3,60,39,89,0,0,0,"Neutral"
"1421","R_OwfSlNCTl1ROwiR","Day_2_4","True",1,5,3,32,0,"True","Liberal",0,2,3,60,30,95.8333333333333,0,0,0,"Conservative"
"1422","R_OwfSlNCTl1ROwiR","Day_2_5","True",1,7,4,32,0,"True","Liberal",0,2,3,60,18,95.2777777777778,0,1,0,"Neutral"
"1423","R_oY8dEFKpyJFNh3b","Day_2_2","True",1,7,4,47,1,NA,"Liberal",1,2,5,48,10,99,0,1,0,"Liberal"
"1424","R_oY8dEFKpyJFNh3b","Day_2_3","True",1,6,4,47,1,NA,"Liberal",0,2,5,48,8,81.375,0,0,0,"Neutral"
"1425","R_oY8dEFKpyJFNh3b","Day_2_5","True",1,7,4,47,1,NA,"Liberal",0,2,5,48,10,93.45,0,0,0,"Neutral"
"1426","R_pATeaxObis60lSF","Day_9_1","Misl",0,3,2,21,0,"True","Moderate",0,1,2,59,23,82.4782608695652,1,0,6,"Conservative"
"1427","R_pATeaxObis60lSF","Day_9_2","Misl",0,2,2,21,0,"True","Moderate",0,1,2,59,10,98.25,0,1,0,"Liberal"
"1428","R_pATeaxObis60lSF","Day_9_4","True",1,7,4,21,0,"True","Moderate",0,1,2,59,16,90.90625,0,0,0,"Neutral"
"1429","R_pEJ2zRniCQtG5od","Day_6_1","Misl",0,1,1,30,1,"FM","Liberal",0,4,4,61,10,92.2,0,0,0,"Conservative"
"1430","R_pEJ2zRniCQtG5od","Day_6_3","True",1,6,4,30,1,"No Mode","Liberal",0,4,4,61,8,73.0625,1,0,3,"Neutral"
"1431","R_pEJ2zRniCQtG5od","Day_6_4","Misl",0,1,1,30,1,"FM","Liberal",0,4,4,61,19,92.7368421052632,0,0,0,"Conservative"
"1432","R_pfU9qsFl6nglVgR","Day_11_2","True",1,6,2,59,0,"True","Conservative",0,4,6,50,10,82.75,0,0,0,"Liberal"
"1433","R_pfU9qsFl6nglVgR","Day_11_3","True",1,3,2,59,0,"FM","Conservative",1,4,6,50,7,90.3571428571429,0,0,0,"Conservative"
"1434","R_pfU9qsFl6nglVgR","Day_11_5","True",1,7,4,59,0,"True","Conservative",0,4,6,50,20,92,0,0,0,"Neutral"
"1435","R_phI2ftquhtGEDo5","Day_2_1","Coul",0,3,3,23,1,"True","Liberal",0,1,2,55,8,89.375,0,0,0,"Conservative"
"1436","R_phI2ftquhtGEDo5","Day_2_3","True",1,6,3,23,1,"True","Liberal",0,1,2,55,10,94.95,0,0,0,"Neutral"
"1437","R_pi96K1gKE4naFd7","Day_3_1","True",1,7,4,35,0,"True","Conservative",1,1,4,43,5,92,0,0,0,"Conservative"
"1438","R_pi96K1gKE4naFd7","Day_3_3","True",1,4,4,35,0,"True","Conservative",0,1,4,43,9,92.7222222222222,0,0,0,"Neutral"
"1439","R_pi96K1gKE4naFd7","Day_3_5","True",1,7,4,35,0,"True","Conservative",0,1,4,43,5,97.5,0,1,0,"Neutral"
"1440","R_pKKq0lDl8CMtWb7","Day_1_2","Misl",0,6,2,33,0,"True","Conservative",0,2,4,41,36,95.5277777777778,0,0,0,"Liberal"
"1441","R_pMjJK8N0EutXg89","Day_3_2","True",1,6,4,50,0,"FM","Conservative",0,1,3,62,4,96.875,0,1,0,"Liberal"
"1442","R_pMjJK8N0EutXg89","Day_3_3","True",1,7,4,50,0,"True","Conservative",0,1,3,62,20,92.425,0,0,0,"Neutral"
"1443","R_pMjJK8N0EutXg89","Day_3_4","True",1,7,4,50,0,"True","Conservative",1,1,3,62,8,83,0,0,0,"Conservative"
"1444","R_PMwdndP9MRB6sx3","Day_8_1","Misl",0,6,3,21,0,"True","Liberal",0,1,2,57,9,89.0555555555556,0,0,0,"Conservative"
"1445","R_PMwdndP9MRB6sx3","Day_8_2","True",1,7,4,21,0,"True","Liberal",1,1,2,57,18,93.4722222222222,0,0,0,"Liberal"
"1446","R_PMwdndP9MRB6sx3","Day_8_3","Misl",0,4,2,21,0,"True","Liberal",0,1,2,57,13,89.7307692307692,0,0,0,"Neutral"
"1447","R_PNwajSELAD6DGZX","Day_1_1","True",1,5,4,34,0,"FM","Liberal",0,1,3,59,31,88.3870967741936,1,0,4,"Conservative"
"1448","R_PNwajSELAD6DGZX","Day_1_2","Misl",0,5,3,34,0,"True","Liberal",1,1,3,59,20,90.4,0,0,0,"Liberal"
"1449","R_PNwajSELAD6DGZX","Day_1_5","True",1,5,4,34,0,"True","Liberal",0,1,3,59,26,92.4807692307692,0,0,0,"Neutral"
"1450","R_PNyxtExht77SczD","Day_10_1","True",1,7,4,63,1,"True","Conservative",1,3,6,53,17,96.6176470588235,0,0,0,"Conservative"
"1451","R_PNyxtExht77SczD","Day_10_3","Misl",0,1,1,63,1,"FM","Conservative",1,3,6,53,10,81.5,1,0,2,"Conservative"
"1452","R_PNyxtExht77SczD","Day_10_5","True",1,7,4,63,1,"True","Conservative",0,3,6,53,12,89.2916666666667,0,0,0,"Neutral"
"1453","R_POjaLRvZGKJYSe5","Day_4_1","Misl",0,1,1,34,1,"No Mode","Liberal",0,1,3,65,4,72.25,1,0,1,"Conservative"
"1454","R_POjaLRvZGKJYSe5","Day_4_2","True",1,7,4,34,1,"True","Liberal",1,1,3,65,8,96.5625,0,0,0,"Liberal"
"1455","R_POjaLRvZGKJYSe5","Day_4_4","True",1,6,4,34,1,"True","Liberal",0,1,3,65,3,95.8333333333333,0,1,0,"Neutral"
"1456","R_pPBLjrLDLKRZrS9","Day_4_1","Coul",0,2,2,46,0,"No Mode","Moderate",0,1,3,65,46,92.195652173913,1,0,1,"Conservative"
"1457","R_pPBLjrLDLKRZrS9","Day_4_4","True",1,7,4,46,0,"True","Moderate",0,1,3,65,15,89.9333333333333,0,0,0,"Neutral"
"1458","R_pPBLjrLDLKRZrS9","Day_4_5","Coul",0,7,3,46,0,"True","Moderate",0,1,3,65,92,94.375,0,0,0,"Neutral"
"1459","R_pPKhSSYvStNWvdL","Day_2_2","True",1,6,4,23,0,"No Mode","Liberal",1,2,2,52,9,92.1666666666667,1,0,1,"Liberal"
"1460","R_pPKhSSYvStNWvdL","Day_2_4","True",1,7,4,23,0,"True","Liberal",0,2,2,52,5,87.4,0,0,0,"Conservative"
"1461","R_pPKhSSYvStNWvdL","Day_2_5","True",1,7,4,23,0,"True","Liberal",0,2,2,52,9,95.2777777777778,0,1,0,"Neutral"
"1462","R_pQR3nz7srI2CVKV","Day_11_2","Coul",0,4,2,45,1,"True","Moderate",0,2,4,48,36,95.9583333333333,1,0,1,"Liberal"
"1463","R_pQR3nz7srI2CVKV","Day_11_4","True",1,7,4,45,1,"True","Moderate",0,2,4,48,20,87.65,0,0,0,"Neutral"
"1464","R_pQR3nz7srI2CVKV","Day_11_5","True",1,7,4,45,1,"True","Moderate",0,2,4,48,19,93.9473684210526,0,0,0,"Neutral"
"1465","R_PTowiHIhzebf173","Day_6_3","True",1,7,4,30,1,"No Mode","Moderate",0,3,3,56,4,87.875,0,0,0,"Neutral"
"1466","R_PTowiHIhzebf173","Day_6_4","Misl",0,3,2,30,1,"FM","Moderate",0,3,3,56,19,96.0526315789474,0,0,0,"Conservative"
